200n,10/31/21,10:29:07 AM,0,="",700E,XR1,1980.0,0,32,1,1,-3515.402 ,-5086.724 ,-5074.097 ,-5067.318 ,-5079.774 ,-5097.794 ,-5729.693 ,-5694.213 ,-5532.333 ,-5264.318 ,-4950.143 ,-4666.236 ,-4331.903 ,-3970.574 ,-3610.653 ,-3240.199 ,-2871.854 ,-2518.442 ,-2100.681 ,-1745.784 ,-1234.84 ,-1078.387 ,-884.1035 ,-741.9515 ,-589.4053 ,-423.0693 ,-253.8256 ,-95.32871 ,67.3214 ,258.8551 ,434.4194 ,576.4504 ,743.9844 ,928.4718 ,1118.951 ,1330.491 ,1532.901 ,1731.824 ,1917.718 ,2086.78 ,2356.573 ,2880.669 ,3199.362 ,2996.526 ,2988.787 ,3083.501 ,3078.66 ,3035.73 ,2951.979 ,3034.107 ,3166.375 ,2564.669 ,1508.876 ,1500.371 ,1443.477 ,1288.344 ,931.3434 ,592.5971 ,466.7264 ,531.9367 ,799.2665 ,1321.163 ,2081.368 ,2978.782 ,3980.692 ,4948.37 ,5757.538 ,6513.314 ,7144.342 ,7738.319 ,7900.209 ,7892.773 ,7928.973 ,7997.721 ,7692.338 ,7154.932 ,7186.136 ,6804.511 ,6834.554 ,6391.426 ,5425.703 ,4982.072 ,4534.91 ,4391.815 ,4871.597 ,5092.534 
200n,10/31/21,10:29:07 AM,0,="",700E,YR1,1980.0,0,32,1,1,2.07165 ,-6.53413 ,-12.86965 ,-16.22918 ,1.49915 ,-3.6934 ,140.8741 ,338.1185 ,502.1349 ,632.8337 ,766.4644 ,877.8708 ,983.3253 ,1079.04 ,1169.014 ,1249.846 ,1339.702 ,1410.007 ,1480.633 ,1539.48 ,1551.388 ,1542.692 ,1521.623 ,1512.494 ,1466.273 ,1431.866 ,1377.878 ,1320.075 ,1255.043 ,1184.488 ,1106.188 ,1014.654 ,921.9946 ,826.4262 ,724.3041 ,619.2444 ,511.5202 ,411.9809 ,322.0703 ,240.7841 ,174.8041 ,69.46608 ,14.15934 ,2.07287 ,-2.417 ,-1.75779 ,-1.21999 ,-2.30757 ,-2.5196 ,-2.64422 ,-2.5022 ,-2.46382 ,-3.1216 ,0.57149 ,-13.5526 ,11.08527 ,92.71333 ,208.6873 ,351.78 ,537.9845 ,723.3482 ,913.1272 ,1068.439 ,1178.861 ,1245.061 ,1228.926 ,1154.826 ,1026.766 ,867.5725 ,697.8618 ,543.1286 ,406.6621 ,299.0493 ,210.9425 ,88.53909 ,24.33692 ,10.43973 ,5.81164 ,5.08831 ,5.58427 ,6.1791 ,6.15258 ,6.56987 ,7.75242 ,7.36152 ,8.07297 
200n,10/31/21,10:29:07 AM,0,="",700E,ZR1,1980.0,0,32,1,1,-22615.55 ,-22615.91 ,-22619.76 ,-22619.9 ,-22623.11 ,-22573.09 ,-21410.87 ,-20099.59 ,-18791.63 ,-17436.84 ,-16074.81 ,-14693.22 ,-13307.2 ,-11922.94 ,-10544.42 ,-9187.635 ,-7840.283 ,-6497.994 ,-5170.286 ,-3872.32 ,-3231.768 ,-3130.034 ,-3059.421 ,-2994.668 ,-2899.334 ,-2771.899 ,-2662.289 ,-2527.747 ,-2395.075 ,-2235.635 ,-2081.755 ,-1910.376 ,-1736.031 ,-1557.333 ,-1378.152 ,-1198.832 ,-1027.369 ,-860.5272 ,-702.1698 ,-554.9471 ,-426.9506 ,-196.2175 ,-47.22767 ,-9.25684 ,3.2251 ,5.52324 ,6.26678 ,6.28922 ,6.4635 ,6.28157 ,5.31437 ,4.78402 ,3.18544 ,13.11487 ,156.8201 ,482.1966 ,978.0218 ,1697.555 ,2648.977 ,3861.365 ,5422.388 ,7268.406 ,9425.894 ,11760.46 ,14143.98 ,16359.35 ,18234.96 ,19638.98 ,20572.86 ,21157.67 ,21531.12 ,21795.03 ,22000 ,22162.92 ,22423.96 ,22580.97 ,22619.58 ,22629.22 ,22629.92 ,22628.61 ,22625.94 ,22624.19 ,22622.01 ,22621.15 ,22619.97 ,22620.49 
200n,10/31/21,10:30:33 AM,0,="",700E,XR2,1980.0,0,32,1,2,-10119.66 ,-12337.35 ,-12316.04 ,-12312.3 ,-12295.06 ,-12314.38 ,-12905.15 ,-12946.58 ,-12692.44 ,-12462.73 ,-12191.98 ,-11885.44 ,-11581.37 ,-11177.05 ,-10819.58 ,-10473.95 ,-10104.83 ,-9735.731 ,-9348.469 ,-8978.415 ,-8522.945 ,-8282.222 ,-8182.414 ,-8012.931 ,-7869.795 ,-7740.684 ,-7487.653 ,-7376.346 ,-7133.224 ,-6968.208 ,-6798.531 ,-6638.129 ,-6468.838 ,-6279.885 ,-6096.534 ,-5892.079 ,-5696.212 ,-5501.001 ,-5311.494 ,-5126.432 ,-5094.607 ,-5050.706 ,-4908.771 ,-4631.984 ,-4833.22 ,-5154.466 ,-5252.194 ,-5457.619 ,-5430.737 ,-5409.808 ,-5413.07 ,-5408.45 ,-5387.025 ,-5209.639 ,-5210.351 ,-5511.867 ,-5856.161 ,-6127.673 ,-6270.465 ,-6218.553 ,-5935.577 ,-5414.949 ,-4706.931 ,-3785.063 ,-2740.957 ,-1707.781 ,-830.0646 ,-45.07929 ,555.6984 ,984.8381 ,1326.592 ,1612.007 ,1842.663 ,2131.814 ,2510.511 ,2962.199 ,4700.1 ,6046.405 ,6626.531 ,7076.402 ,8166.095 ,8623.538 ,9331.144 ,10811.04 ,11518.88 ,11903.2 
200n,10/31/21,10:30:33 AM,0,="",700E,YR2,1980.0,0,32,1,2,-1.57666 ,-12.86003 ,-3.69442 ,4.64284 ,-8.92445 ,7.48408 ,149.4495 ,349.1349 ,511.8583 ,647.6782 ,758.8886 ,886.926 ,980.7673 ,1084.498 ,1178.69 ,1263.669 ,1349.65 ,1411.5 ,1472.786 ,1543.631 ,1556.287 ,1529.651 ,1537.762 ,1497.675 ,1474.164 ,1425.275 ,1379.328 ,1321.613 ,1258.75 ,1185.445 ,1107.17 ,1022.173 ,927.2059 ,836.2301 ,730.1835 ,621.4988 ,516.6285 ,414.1143 ,320.9625 ,242.1305 ,176.8114 ,71.97345 ,16.94784 ,4.8705 ,2.67358 ,1.60952 ,1.02375 ,1.51617 ,1.26753 ,1.32465 ,1.9663 ,1.78794 ,2.47785 ,-3.53026 ,-13.74006 ,34.46415 ,102.3226 ,215.0976 ,363.1693 ,543.8543 ,731.2636 ,922.0686 ,1067.868 ,1187.754 ,1244.512 ,1240.161 ,1161.68 ,1036.611 ,875.5398 ,705.6325 ,545.5567 ,408.3141 ,295.8327 ,211.2558 ,87.3441 ,24.54942 ,10.76919 ,7.27469 ,6.94671 ,6.01457 ,3.86849 ,5.04852 ,4.5531 ,3.94054 ,3.71049 ,4.71293 
200n,10/31/21,10:30:33 AM,0,="",700E,ZR2,1980.0,0,32,1,2,-22616.1 ,-22631.15 ,-22628.43 ,-22621.51 ,-22620.68 ,-22584.46 ,-21416.57 ,-20117.29 ,-18791.28 ,-17449.99 ,-16069.41 ,-14709.18 ,-13318.72 ,-11942.51 ,-10555.92 ,-9195.833 ,-7848.507 ,-6500.889 ,-5183.836 ,-3882.814 ,-3244.572 ,-3140.906 ,-3082.82 ,-2984.17 ,-2908.555 ,-2800.66 ,-2674.08 ,-2546.594 ,-2408.038 ,-2248.813 ,-2090.845 ,-1918.79 ,-1748.994 ,-1570.777 ,-1391.672 ,-1211.144 ,-1034.05 ,-865.7217 ,-706.2153 ,-565.4446 ,-437.5458 ,-206.6017 ,-56.19205 ,-17.67811 ,-7.37662 ,-4.96764 ,-4.19524 ,-5.56366 ,-4.57043 ,-4.7142 ,-5.64443 ,-5.59319 ,-4.43879 ,-2.3964 ,136.9041 ,451.0585 ,966.511 ,1699.608 ,2618.178 ,3852.543 ,5413.106 ,7262.798 ,9411.706 ,11755.24 ,14129.72 ,16352.71 ,18223.9 ,19621.67 ,20563.93 ,21149.86 ,21517.52 ,21784.17 ,21984.4 ,22146.31 ,22414.32 ,22572.57 ,22613.87 ,22626.6 ,22627.26 ,22626.7 ,22626.54 ,22625.88 ,22627.2 ,22625.73 ,22625.51 ,22626.1 
200n,10/31/21,10:37:07 AM,0,="",700E,XR3,1980.0,0,32,1,3,-7820.954 ,-7820.988 ,-7819.327 ,-7818.384 ,-7815.52 ,-7848.053 ,-8465.054 ,-8429.588 ,-8238.705 ,-7987.188 ,-7702.089 ,-7385.242 ,-7033.847 ,-6689.791 ,-6321.419 ,-5961.099 ,-5587.468 ,-5225.98 ,-4846.588 ,-4461.105 ,-3961.755 ,-3715.977 ,-3633.879 ,-3474.879 ,-3312.264 ,-3140.881 ,-2969.558 ,-2801.112 ,-2637.738 ,-2473.351 ,-2310.305 ,-2150.347 ,-1980.088 ,-1792.52 ,-1595.718 ,-1398.12 ,-1197.534 ,-1000.648 ,-816.3801 ,-645.2634 ,-494.0306 ,-229.9656 ,-66.01397 ,-22.13954 ,-7.94106 ,-2.18763 ,-1.29271 ,0.13893 ,-0.32075 ,-0.65415 ,0.13638 ,0.75308 ,0.99673 ,0.916 ,-100.3298 ,-314.1342 ,-634.8293 ,-909.8623 ,-1027.304 ,-969.9684 ,-681.931 ,-160.5692 ,575.227 ,1498.37 ,2504.525 ,3522.106 ,4436.137 ,5193.601 ,5779.134 ,6223.902 ,6568.558 ,6845.096 ,7073.184 ,7262.774 ,7571.602 ,7753.752 ,7800.907 ,7816.274 ,7819.315 ,7821.21 ,7820.465 ,7820.316 ,7819.577 ,7820.317 ,7819.847 ,7820.001 
200n,10/31/21,10:37:07 AM,0,="",700E,YR3,1980.0,0,32,1,3,-4.39763 ,-9.33838 ,-5.81419 ,8.40515 ,-6.46827 ,-4.75127 ,143.4727 ,355.4891 ,502.8346 ,643.7786 ,762.007 ,876.435 ,989.2434 ,1081.862 ,1186.17 ,1256.203 ,1340.174 ,1410.338 ,1488.766 ,1545.432 ,1555.81 ,1551.168 ,1519.384 ,1506.768 ,1465.816 ,1423.713 ,1378.129 ,1314.286 ,1257.932 ,1185.101 ,1107.308 ,1022.961 ,931.4408 ,828.2471 ,727.42 ,619.3397 ,515.9708 ,416.8828 ,325.1621 ,243.241 ,175.319 ,70.64129 ,15.45893 ,4.20894 ,0.08785 ,-0.25061 ,0.23714 ,-1.06809 ,-0.41638 ,0.20107 ,-0.18317 ,0.54747 ,0.33399 ,-3.78257 ,-1.68711 ,49.75452 ,103.5588 ,205.213 ,359.9126 ,547.9284 ,743.8536 ,912.9617 ,1072.858 ,1181.925 ,1242.831 ,1234.087 ,1161.82 ,1028.886 ,863.6174 ,700.2875 ,542.2453 ,407.6521 ,298.6673 ,211.6847 ,84.238 ,20.77991 ,6.85239 ,2.26797 ,1.67464 ,0.86587 ,1.14072 ,2.3912 ,2.70579 ,3.08036 ,2.97628 ,4.23068 
200n,10/31/21,10:37:07 AM,0,="",700E,ZR3,1980.0,0,32,1,3,-22618.09 ,-22620.44 ,-22628.24 ,-22620.01 ,-22625.48 ,-22580.98 ,-21412.48 ,-20097.45 ,-18803.68 ,-17446.99 ,-16077.88 ,-14687.73 ,-13304.57 ,-11919.93 ,-10548.9 ,-9200.15 ,-7840.973 ,-6505.795 ,-5176.036 ,-3876.838 ,-3249.45 ,-3115.179 ,-3052.226 ,-2989.254 ,-2888.964 ,-2800.102 ,-2668.432 ,-2542.429 ,-2402.768 ,-2243.351 ,-2089.565 ,-1916.596 ,-1743.477 ,-1564.609 ,-1383.798 ,-1206.568 ,-1029.616 ,-861.6555 ,-703.3925 ,-558.7522 ,-431.3483 ,-199.6538 ,-51.4398 ,-11.6088 ,-0.72409 ,2.50157 ,2.82946 ,2.69752 ,1.98298 ,1.94704 ,1.29047 ,1.27914 ,1.23875 ,-2.46733 ,111.8407 ,459.3066 ,968.5747 ,1697.37 ,2647.112 ,3880.665 ,5432.04 ,7276.154 ,9436.613 ,11772.8 ,14156.64 ,16367.06 ,18235.85 ,19630.24 ,20564.02 ,21151.91 ,21520.48 ,21786.09 ,21992.52 ,22155.19 ,22418.51 ,22577.55 ,22619.56 ,22629.11 ,22630.46 ,22628.66 ,22626.95 ,22625.61 ,22624.3 ,22622.69 ,22621.48 ,22619.78 
200n,10/31/21,10:37:58 AM,0,="",700E,XR4,1980.0,0,32,1,4,-7822.944 ,-7818.447 ,-7821.587 ,-7818.357 ,-7816.754 ,-7850.171 ,-8449.707 ,-8419.527 ,-8241.195 ,-7984.172 ,-7697.661 ,-7378.489 ,-7039.246 ,-6682.831 ,-6320.975 ,-5956.879 ,-5587.895 ,-5217.618 ,-4841.807 ,-4452.28 ,-3967.667 ,-3719.97 ,-3629.489 ,-3474.17 ,-3316.813 ,-3146.108 ,-2972.854 ,-2801.773 ,-2636.774 ,-2474.746 ,-2313.895 ,-2149.276 ,-1979.046 ,-1793.109 ,-1596.022 ,-1395.749 ,-1193.474 ,-1000.852 ,-816.7776 ,-644.2035 ,-492.5461 ,-229.3432 ,-64.56461 ,-20.09801 ,-7.50766 ,-2.56587 ,-0.22228 ,-0.21985 ,0.62734 ,1.32072 ,0.391 ,0.09544 ,0.578 ,1.0224 ,-87.03052 ,-302.2788 ,-615.5703 ,-909.5444 ,-1038.777 ,-964.4308 ,-678.1639 ,-163.9131 ,573.9135 ,1494.114 ,2507.474 ,3523.12 ,4442.159 ,5195.028 ,5778.134 ,6223.801 ,6567.427 ,6844.811 ,7074.147 ,7262.718 ,7573.118 ,7753.794 ,7802.217 ,7814.613 ,7819.25 ,7820.127 ,7820.618 ,7820.559 ,7820.551 ,7820.814 ,7819.591 ,7820.535 
