
/> 
read_ramp 05131109 
<CR>Time:2021/05/13 15:26Ramp data first polarity: 
244 245 245 245 245 244 245 244 245 245 246 246 244 244 244 245 244 245 245 245 246 245 244 244 244 245 245 244 245 245 244 245 245 244 244 244 244 245 245 244 244 244 244 245 245 245 245 245 244 245 245 246 245 245 246 245 245 245 245 244 245 245 245 256 244 248 250 250 252 255 257 258 261 262 264 265 267 268 271 273 274 275 276 277 280 282 283 284 286 288 289 290 292 294 295 297 299 300 302 303 304 306 308 309 310 312 314 316 316 318 319 322 323 325 327 328 329 330 332 333 335 336 338 340 341 342 345 346 347 348 350 351 354 354 355 357 358 361 362 363 366 367 367 369 370 372 373 375 377 379 380 381 382 384 385 388 388 390 392 392 395 396 397 400 400 401 404 405 406 407 409 410 412 414 415 417 418 419 421 422 423 425 426 428 430 431 431 433 435 436 438 439 441 443 443 444 446 447 449 450 452 453 454 456 456 458 459 461 462 463 465 467 468 470 471 473 475 476 477 478 479 480 482 483 485 486 488 489 489 492 493 493 495 496 498 500 501 502 502 503 506 507 508 510 510 510 511 511 512 513 5[Warning: Maximal number of bytes per line exceeded! Check the EOL (end-of-line) settings or increase the limit in the advanced terminal settings.]
read 0513
<CR>Time:2021/05/13 15:26
Hours Minutes Seconds  Nb_Samples    Aver. Current 
9 30 24 224 16067 
9 30 39 224 16067 
9 30 54 224 16067 
9 31 9 224 16067 
9 31 24 224 16067 
9 31 39 224 16067 
9 31 54 224 16067 
9 32 9 224 16067 
9 32 24 224 16067 
9 32 39 224 16067 
9 32 54 224 16067 
9 33 9 224 16067 
9 33 24 224 16067 
9 33 39 224 16067 
9 33 54 224 16067 
9 34 9 224 16067 
9 34 24 224 16067 
9 34 39 224 16067 
9 34 54 223 16067 
9 35 9 224 16067 
9 35 24 224 16067 
9 35 39 224 16067 
9 35 54 224 16067 
9 36 9 224 16067 
9 36 24 224 16067 
9 36 39 224 16067 
9 36 54 224 16067 
9 37 9 224 16067 
9 37 24 224 16067 
9 37 39 224 16067 
9 37 54 224 16067 
9 38 9 224 16067 
9 38 24 224 16067 
9 39 1 224 16067 
9 39 16 224 16067 
9 39 31 224 16067 
9 39 46 224 16067 
9 40 1 224 16067 
9 40 16 224 16067 
9 40 31 224 16067 
9 40 46 224 16067 
9 41 1 224 16067 
9 41 16 224 16067 
9 41 31 224 16067 
9 41 46 224 16067 
9 42 1 224 16067 
9 42 16 223 16067 
9 42 31 224 16067 
9 42 46 224 16067 
9 43 1 224 16067 
9 43 16 224 16067 
9 43 31 224 16067 
9 43 46 224 16067 
9 44 1 224 16067 
9 44 16 224 16067 
9 44 31 224 16067 
9 44 46 224 16067 
9 45 1 224 16067 
9 45 16 224 16067 
9 45 31 224 16067 
9 45 46 224 16067 
9 46 1 224 16067 
9 46 16 224 16067 
9 46 31 224 16067 
9 46 46 224 16067 
9 47 1 224 16067 
9 47 16 224 16067 
9 47 31 224 16067 
9 47 46 224 16067 
9 48 1 224 16067 
9 48 16 224 16067 
9 48 31 224 16067 
9 48 46 224 16067 
9 49 1 224 16067 
9 49 16 224 16067 
9 49 31 224 16067 
9 49 46 224 16067 
9 50 1 224 16067 
9 50 16 224 16067 
9 50 31 224 16067 
9 50 46 224 16067 
9 51 1 223 16067 
9 51 16 224 16067 
9 51 31 224 16067 
9 51 46 224 16067 
9 52 1 224 16067 
9 52 16 224 16067 
9 52 31 224 16067 
9 52 46 224 16067 
9 53 1 224 16067 
9 53 16 224 16067 
9 53 31 224 16067 
9 54 8 224 16067 
9 54 23 223 16067 
9 54 39 224 16067 
9 54 54 224 16067 
9 55 9 224 16067 
9 55 24 223 16067 
9 55 39 224 16067 
9 55 54 224 16067 
9 56 9 224 16067 
9 56 24 224 16067 
9 56 39 224 16067 
9 56 54 224 16067 
9 57 9 224 16067 
9 57 24 224 16067 
9 57 39 224 16067 
9 57 54 224 16067 
9 58 9 224 16067 
9 58 24 224 16067 
9 58 39 224 16067 
9 58 54 224 16067 
9 59 9 224 16067 
9 59 24 224 16067 
9 59 39 224 16067 
9 59 54 224 16067 
10 0 9 224 16067 
10 0 24 224 16067 
10 0 39 224 16067 
10 0 54 224 16067 
10 1 9 224 16067 
10 1 24 224 16067 
