pp,2021-07-05,08:28:17,0,="",0N,ZR1,2000.0,0,128,1,1,84385.57 ,84194.86 ,83980.23 ,83752.89 ,83508.62 ,83215.42 ,82840.68 ,82345.69 ,81601.09 ,80234.16 ,77621.37 ,73248.25 ,67178.82 ,60092.41 ,52812.78 ,45781.27 ,38954.76 ,32133.83 ,25348.87 
pp,2021-07-05,08:29:53,0,="",10N,ZR1,2010.0,0,128,1,2,84183.81 ,83970.24 ,83746.72 ,83501.08 ,83207.25 ,82843.04 ,82364.42 ,81628.24 ,80264.26 ,77672.06 ,73357.73 ,67380.77 ,60393.9 ,53188.9 ,46190.45 ,39356.35 ,32513.92 ,25715.52 ,19295.21 
pp,2021-07-05,15:45:17,0,="",20N,ZR1,2010.0,0,128,1,3,81714.01 ,81522.51 ,81315.38 ,81079.18 ,80806.33 ,80494.38 ,80122.63 ,79622.99 ,78813.38 ,77272.57 ,74378.48 ,69714.56 ,63491.83 ,56480.32 ,49460.65 ,42740.41 ,36177.76 ,29588.7 ,23071.3 
