l3200e,2021-08-15,08:12:30,0,="",1925N,ZR1,2000.0,0,64,6,1,6.3431 ,2.97634 ,-13.5314 ,-5.37965 ,-16.93966 ,-14679.24 ,-128966.8 ,-111012.6 ,-111654.5 ,-110741 ,-109282.9 ,-107662.5 ,-106032.9 ,-104420.3 ,-102826.1 ,-101228.9 ,-99573.97 ,-97809.97 ,-95834.49 ,-93372.44 ,-82949.84 ,-56085.16 ,-34438.17 ,-8403.932 ,1929.671 ,1654.235 ,620.6227 ,229.6116 ,98.06611 ,55.72474 ,31.16032 ,21.13701 ,13.47548 ,6.74633 ,6.99973 ,3.91765 ,0.562 ,-0.5497 ,3.88852 ,0.83413 ,1.14589 ,-6.06472 ,-1.32031 ,-76.56785 ,-4554.332 ,-34017.34 ,-126601.9 ,-203319.9 ,-201663.9 ,-178869.1 ,-157312.8 ,-134987.9 ,-110635 ,-85297.46 ,-60633.74 ,-38758.52 ,-21568.29 ,-10044.16 ,-3813.09 ,-1138.399 ,-305.7692 ,-66.52667 ,-13.19915 ,5.9208 ,17.22524 ,-1.78361 
l3200e,2021-08-15,08:12:35,0,="",1925N,ZR2,2000.0,0,64,6,2,-30.06412 ,-61.55286 ,-75.45769 ,-61.88846 ,-27.93681 ,-14638.61 ,-128935.8 ,-111003.1 ,-111639.9 ,-110736.4 ,-109280.5 ,-107661.3 ,-106020.1 ,-104423.4 ,-102830.4 ,-101222 ,-99563.34 ,-97796.12 ,-95813.18 ,-93350.41 ,-82910.66 ,-56069.96 ,-34446.05 ,-8417.694 ,1919.391 ,1649.987 ,619.9167 ,232.7263 ,93.66389 ,56.45351 ,30.77265 ,17.75611 ,15.19917 ,6.72424 ,0.76591 ,3.12064 ,3.37888 ,3.03433 ,-0.16906 ,2.57981 ,0.03505 ,0.19441 ,6.14539 ,-75.15894 ,-4527.37 ,-33936.52 ,-126525.5 ,-203362.5 ,-201747 ,-178943.1 ,-157396.9 ,-135034.6 ,-110637.8 ,-85254.24 ,-60565.67 ,-38713.14 ,-21583.73 ,-10080.46 ,-3787.479 ,-1158.097 ,-284.7099 ,-71.36919 ,-14.24153 ,5.44407 ,-1.45709 ,19.42477 
l3200e,2021-08-15,08:12:39,0,="",1925N,ZR3,2000.0,0,64,6,3,10.44611 ,9.77402 ,-7.37885 ,-27.81614 ,-61.23893 ,-14752.21 ,-128943.1 ,-111003.7 ,-111649.2 ,-110742.8 ,-109294.4 ,-107668.2 ,-106044.3 ,-104433.8 ,-102843.2 ,-101240 ,-99579.62 ,-97815.97 ,-95843.45 ,-93377.1 ,-83000.97 ,-56192.95 ,-34533.36 ,-8443.374 ,1933.65 ,1659.505 ,624.423 ,234.1219 ,96.33525 ,58.31459 ,30.61525 ,17.25008 ,14.89128 ,11.15044 ,6.62264 ,2.96915 ,-0.76913 ,1.02642 ,1.98826 ,-1.79774 ,2.91386 ,2.9595 ,-0.0686 ,-82.28277 ,-4536.218 ,-33936.85 ,-126536.6 ,-203379.1 ,-201754.1 ,-178959.5 ,-157415.3 ,-135068.5 ,-110663.2 ,-85255.79 ,-60585.96 ,-38707.22 ,-21578.43 ,-10082.61 ,-3789.645 ,-1145.382 ,-295.4573 ,-67.18144 ,-13.59317 ,4.19459 ,-0.77282 ,1.97655 
l3200e,2021-08-15,08:12:44,0,="",1925N,ZR4,2000.0,0,64,6,4,30.56151 ,16.77703 ,-4.05053 ,-9.38799 ,-8.8522 ,-14749.01 ,-128989.3 ,-111037.3 ,-111669.8 ,-110770.5 ,-109319.4 ,-107690.4 ,-106056.9 ,-104442.9 ,-102855.5 ,-101262.3 ,-99613.76 ,-97849.42 ,-95876.73 ,-93401.77 ,-83015 ,-56161.69 ,-34474.23 ,-8392.85 ,1952.036 ,1671.53 ,627.4705 ,239.2432 ,96.66354 ,53.25404 ,24.2299 ,14.23499 ,11.96289 ,12.7255 ,5.06184 ,-0.56616 ,2.83521 ,2.69363 ,-1.70696 ,-0.09541 ,0.9655 ,6.55905 ,5.21669 ,-73.04815 ,-4545.741 ,-34017.73 ,-126667.1 ,-203435.8 ,-201781.3 ,-178986.2 ,-157466.5 ,-135105.1 ,-110702.8 ,-85313.77 ,-60638.46 ,-38694.23 ,-21542.45 ,-10091.27 ,-3793.289 ,-1149.578 ,-296.1923 ,-68.97023 ,-4.96748 ,-3.33864 ,15.42051 ,2.9619 
l3200e,2021-08-15,08:12:48,0,="",1925N,ZR5,2000.0,0,64,6,5,33.91157 ,27.94534 ,25.47465 ,14.60854 ,-9.17397 ,-14729.6 ,-128985.6 ,-111028.5 ,-111661.5 ,-110752 ,-109296.5 ,-107681.7 ,-106049.3 ,-104448.5 ,-102858 ,-101255.7 ,-99613.03 ,-97848.3 ,-95878.08 ,-93407.93 ,-83036.5 ,-56225.82 ,-34542.78 ,-8427.446 ,1943.737 ,1660.138 ,628.6013 ,238.5892 ,98.73923 ,55.53848 ,26.19113 ,12.90999 ,10.25767 ,9.41781 ,6.87103 ,0.02589 ,4.23893 ,4.28983 ,0.62583 ,0.02778 ,0.05803 ,4.49624 ,6.34251 ,-77.21684 ,-4559.672 ,-34036.9 ,-126678.3 ,-203417.5 ,-201749 ,-178946.4 ,-157400.1 ,-135057.7 ,-110677.7 ,-85325.48 ,-60641.78 ,-38701.86 ,-21524.27 ,-10106.38 ,-3810.649 ,-1135.592 ,-298.9091 ,-74.61883 ,-6.39388 ,3.26986 ,12.74772 ,-15.30688 
l3200e,2021-08-15,08:12:52,0,="",1925N,ZR6,2000.0,0,64,6,6,-11.44758 ,-5.44915 ,2.31797 ,17.14334 ,18.95272 ,-14669.8 ,-128981.7 ,-111012.8 ,-111651.4 ,-110740.2 ,-109280.7 ,-107660.2 ,-106038.5 ,-104429.4 ,-102835.3 ,-101239.6 ,-99583.27 ,-97822.7 ,-95843.69 ,-93375.38 ,-82981.78 ,-56142.02 ,-34486.27 ,-8419.802 ,1931.234 ,1649.749 ,616.4389 ,226.9702 ,91.33647 ,56.49525 ,33.73233 ,22.03481 ,11.75476 ,11.12819 ,6.33428 ,3.16041 ,1.03469 ,0.08887 ,3.14015 ,-0.42046 ,1.67096 ,-0.18462 ,-2.11911 ,-78.95031 ,-4542.711 ,-33979.31 ,-126593.2 ,-203393.5 ,-201746.5 ,-178932.1 ,-157370.3 ,-135010.3 ,-110628.2 ,-85271.49 ,-60602.07 ,-38728.63 ,-21560.46 ,-10061.87 ,-3804.251 ,-1149.774 ,-301.874 ,-67.72616 ,-9.34199 ,5.87692 ,2.51478 ,53.72888 
l3200e,2021-08-15,08:14:20,0,="",1925N,XR1,2000.0,0,64,6,7,0.61672 ,6.54447 ,-4.25221 ,0.00808 ,-0.03246 ,-2725.414 ,-1029.433 ,2090.05 ,2193.222 ,2260.686 ,2266.676 ,2243.864 ,2214.483 ,2183.894 ,2150.244 ,2120.129 ,2094.221 ,2062.527 ,2039.704 ,2037.834 ,3448.333 ,6424.158 ,7054.982 ,5355.191 ,2197.936 ,637.7504 ,166.4004 ,43.78758 ,12.77584 ,4.21291 ,0.22649 ,1.67646 ,-0.13276 ,0.43977 ,-0.613 ,0.59824 ,-1.17975 ,0.14782 ,-0.11306 ,0.51425 ,0.19162 ,-0.51111 ,1.11979 ,-34.15798 ,-1666.758 ,-7421.544 ,-13519.14 ,-5670.305 ,2589.847 ,4592.338 ,4456.953 ,3891.365 ,3210.068 ,2473.15 ,1755.391 ,1115.705 ,625.4439 ,287.6364 ,107.3857 ,30.97199 ,6.64192 ,1.23628 ,0.21488 ,-0.75716 ,-0.03415 ,-0.92806 
l3200e,2021-08-15,08:14:24,0,="",1925N,XR2,2000.0,0,64,6,8,-0.05134 ,-1.56821 ,3.71379 ,0.13476 ,1.34588 ,-2731.671 ,-1008.441 ,2100.04 ,2203.319 ,2273.097 ,2277.334 ,2254.003 ,2221.451 ,2200.854 ,2166.606 ,2090.098 ,2143.602 ,2052.655 ,2054.548 ,2044.185 ,3458.154 ,6434.634 ,7056.34 ,5354.915 ,2199.149 ,633.0655 ,167.2835 ,39.601 ,11.59788 ,3.28852 ,1.77925 ,0.92144 ,1.46863 ,-2.22735 ,-0.4356 ,-0.8824 ,0.08265 ,-0.4164 ,-0.12031 ,-0.10538 ,-0.3034 ,-0.244 ,1.41015 ,-37.31675 ,-1626.176 ,-7376.404 ,-13522.69 ,-5688.511 ,2616.47 ,4621.344 ,4472.862 ,3908.383 ,3221.007 ,2481.294 ,1763.392 ,1125.285 ,622.8877 ,289.5163 ,107.1286 ,30.87389 ,7.63554 ,1.33355 ,-0.20508 ,-0.14968 ,-0.03877 ,-0.76568 
l3200e,2021-08-15,08:14:29,0,="",1925N,XR3,2000.0,0,64,6,9,5.21611 ,0.76536 ,1.08895 ,-1.93038 ,1.81007 ,-2730.344 ,-1001.617 ,2109.879 ,2213.753 ,2280.522 ,2287.441 ,2264.434 ,2229.214 ,2204.018 ,2167.543 ,2139.532 ,2110.551 ,2077.707 ,2059.113 ,2053.944 ,3464.38 ,6447.599 ,7062.907 ,5359.853 ,2197.613 ,634.8045 ,168.746 ,41.12648 ,11.0698 ,2.84774 ,1.43069 ,1.32543 ,-0.31043 ,-1.5436 ,-0.82919 ,0.22667 ,-0.23391 ,-0.45058 ,0.24123 ,-0.08092 ,-0.04358 ,1.34679 ,-4.02138 ,-33.23378 ,-1629.177 ,-7380.071 ,-13513.01 ,-5663.296 ,2644.474 ,4631.479 ,4483.575 ,3917.802 ,3226.531 ,2486.716 ,1770.162 ,1127.723 ,628.2857 ,290.4743 ,106.7511 ,31.66277 ,7.38911 ,1.6915 ,0.23399 ,-0.10989 ,0.4875 ,-0.27063 
l3200e,2021-08-15,08:14:33,0,="",1925N,XR4,2000.0,0,64,6,10,3.05094 ,-0.98052 ,1.87364 ,0.72022 ,-2.74836 ,-2728.286 ,-987.6542 ,2118.513 ,2217.459 ,2289.265 ,2293.795 ,2271.713 ,2242.271 ,2209.993 ,2176.393 ,2145.254 ,2116.504 ,2091.892 ,2063.3 ,2061.161 ,3473.886 ,6445.131 ,7065.077 ,5351.442 ,2198.308 ,635.577 ,169.1034 ,40.06203 ,11.6464 ,4.10382 ,1.77033 ,0.77257 ,0.63568 ,-0.80493 ,-0.06544 ,-0.78077 ,-0.47663 ,-0.4842 ,0.30804 ,-0.03138 ,-0.07173 ,0.37019 ,0.1127 ,-38.09668 ,-1623.463 ,-7365.331 ,-13502.29 ,-5660.424 ,2651.761 ,4639.621 ,4493.367 ,3932.281 ,3236.658 ,2496.125 ,1773.401 ,1130.374 ,626.8084 ,291.4513 ,107.7821 ,30.80952 ,7.58619 ,1.59283 ,0.11371 ,0.03734 ,-0.38169 ,1.90896 
