400n,10/09/21,10:32:33 AM,0,="",0E,XR1,2000.0,0,32,1,1,4.05565 ,-6.76769 ,-8.7223 ,3.66148 ,-2.36145 ,4.12861 ,-16.08833 ,-42.77455 ,-71.79638 ,-94.93106 ,-137.7624 ,-177.1252 ,-213.8728 ,-255.1745 ,-283.6132 ,-326.6542 ,-382.146 ,-422.5383 ,-465.5996 ,-509.1093 ,-528.9731 ,-567.1271 ,-544.075 ,-552.6102 ,-578.7329 ,-591.076 ,-593.0287 ,-621.4951 ,-633.936 ,-660.8953 ,-689.0233 ,-720.9693 ,-739.6385 ,-739.0136 ,-716.174 ,-661.0801 ,-565.5004 ,-442.6529 ,-318.2854 ,-212.7917 ,-136.3438 ,-54.69291 ,-12.84941 ,-3.12832 ,1.40875 ,-0.4988 ,0.70291 ,1.35371 ,10.94392 ,-0.60797 ,0.83089 ,-7.26268 ,-11.36899 ,-24.8114 ,-36.17709 ,-72.36838 ,-96.05827 ,-146.8123 ,-206.9831 ,-285.0522 ,-374.8298 ,-471.431 ,-581.0821 ,-668.0426 ,-706.8926 ,-673.4876 ,-565.1736 ,-417.1216 ,-274.8644 ,-163.364 ,-56.12983 ,-5.62251 ,3.67342 ,6.52279 ,7.73779 ,3.59667 ,5.86856 ,3.10464 
400n,10/09/21,10:32:33 AM,0,="",0E,YR1,2000.0,0,32,1,1,19.76806 ,14.75638 ,23.70921 ,16.31075 ,28.47111 ,20.8092 ,20.17286 ,17.09503 ,10.4996 ,7.95728 ,-1.3203 ,-8.64428 ,-5.9211 ,-15.48746 ,-21.07417 ,-20.59793 ,-32.18326 ,-40.93647 ,-56.08042 ,-53.91403 ,-61.53744 ,-82.18198 ,-57.43011 ,-75.90472 ,-62.36351 ,-75.18732 ,-86.5152 ,-68.2539 ,-86.92117 ,-92.9886 ,-101.7018 ,-111.1476 ,-119.6277 ,-130.7248 ,-132.8776 ,-129.6703 ,-112.6226 ,-90.68627 ,-70.90698 ,-49.63385 ,-34.51697 ,-15.49304 ,-4.64627 ,-2.04217 ,-1.66416 ,-2.36774 ,1.0256 ,0.05154 ,3.75673 ,5.82737 ,20.29598 ,3.00944 ,-2.17179 ,-11.84523 ,-1.38718 ,-7.47583 ,-6.04027 ,-27.43579 ,-31.27738 ,-41.00908 ,-56.90484 ,-69.17846 ,-96.2831 ,-124.249 ,-144.1951 ,-152.7621 ,-138.5259 ,-118.7405 ,-92.94664 ,-67.39077 ,-45.84104 ,-31.97659 ,-28.83471 ,-23.248 ,-21.35639 ,-21.89761 ,-20.00029 ,-20.73086 
400n,10/09/21,10:32:33 AM,0,="",0E,ZR1,2000.0,0,32,1,1,-906.0147 ,-900.2344 ,-900.6109 ,-896.0617 ,-894.5824 ,-894.939 ,-892.0562 ,-888.5564 ,-884.3948 ,-868.3663 ,-851.0924 ,-844.3698 ,-835.6571 ,-809.2273 ,-795.0363 ,-773.1009 ,-757.4629 ,-730.2635 ,-712.3837 ,-683.0812 ,-656.018 ,-653.955 ,-636.633 ,-646.9988 ,-636.1073 ,-615.9661 ,-610.6786 ,-583.7201 ,-562.9414 ,-518.3985 ,-472.6031 ,-404.8281 ,-322.5525 ,-217.812 ,-103.089 ,6.34313 ,97.82392 ,152.5137 ,168.8512 ,146.0631 ,104.3847 ,64.65041 ,29.83229 ,14.99944 ,10.25326 ,6.6866 ,8.74581 ,6.42501 ,1.90344 ,15.07354 ,12.19481 ,-2.82958 ,21.04749 ,11.48552 ,9.32115 ,31.68523 ,35.7451 ,55.42804 ,72.12867 ,109.9106 ,149.7639 ,221.9675 ,317.3803 ,455.5172 ,634.2199 ,812.4663 ,950.1768 ,1018.237 ,1029.132 ,1014.824 ,961.0972 ,923.2321 ,906.5442 ,899.5316 ,895.2859 ,893.5077 ,892.1832 ,902.8183 
400n,10/09/21,10:33:16 AM,0,="",0E,XR2,2000.0,0,32,3,2,-14.59122 ,-4.50402 ,-9.12407 ,-15.58322 ,-10.09479 ,-14.06786 ,-27.58044 ,-47.61093 ,-80.00444 ,-111.711 ,-143.3187 ,-181.61 ,-212.0975 ,-258.4206 ,-295.1626 ,-336.4243 ,-382.91 ,-428.314 ,-473.5959 ,-519.7031 ,-538.4361 ,-562.6129 ,-562.347 ,-557.9873 ,-583.7905 ,-594.4988 ,-607.7842 ,-622.8918 ,-639.6728 ,-673.6832 ,-699.7255 ,-726.1107 ,-749.3891 ,-753.5489 ,-732.192 ,-672.793 ,-571.7396 ,-450.4903 ,-328.6551 ,-221.3343 ,-142.9181 ,-59.15982 ,-18.13641 ,-6.78351 ,-4.01538 ,-2.04186 ,-2.54359 ,-1.71929 ,-1.65418 ,-11.06602 ,-16.7799 ,-13.75273 ,-20.86679 ,-37.162 ,-40.12584 ,-73.81809 ,-100.0466 ,-163.0488 ,-210.2126 ,-293.4586 ,-377.2207 ,-477.3224 ,-582.8535 ,-669.4716 ,-713.8626 ,-680.2229 ,-570.7588 ,-421.2329 ,-275.9886 ,-163.1623 ,-58.32467 ,-7.92979 ,3.55261 ,6.56306 ,6.34435 ,10.35278 ,11.44935 ,8.79512 
400n,10/09/21,10:33:16 AM,0,="",0E,YR2,2000.0,0,32,3,2,21.9157 ,31.99327 ,26.02607 ,25.09892 ,31.82709 ,27.37626 ,26.75968 ,22.94165 ,18.38189 ,16.10505 ,9.99802 ,2.39489 ,1.73828 ,2.90102 ,-15.44237 ,-25.64507 ,-27.64985 ,-29.35925 ,-42.3966 ,-53.10392 ,-57.74575 ,-62.5497 ,-69.16895 ,-61.30675 ,-64.14688 ,-63.88926 ,-66.51886 ,-77.10827 ,-81.74965 ,-92.4275 ,-102.1397 ,-104.663 ,-119.4114 ,-128.7896 ,-131.0718 ,-126.5943 ,-112.9358 ,-92.28334 ,-73.62769 ,-52.29997 ,-37.00775 ,-15.58058 ,-3.77593 ,-1.21195 ,0.97418 ,-1.88779 ,-0.39964 ,-0.68164 ,-0.08157 ,-6.81227 ,3.60727 ,0.65863 ,-5.61188 ,-6.62178 ,-9.79739 ,-10.63364 ,-21.59072 ,-26.54579 ,-33.35587 ,-48.02628 ,-59.75378 ,-83.47816 ,-105.8533 ,-132.3587 ,-153.3185 ,-157.048 ,-145.4241 ,-122.5291 ,-92.44593 ,-70.84415 ,-45.25625 ,-29.93361 ,-25.72945 ,-24.62501 ,-25.70743 ,-25.64214 ,-25.6197 ,-26.30891 
400n,10/09/21,10:33:16 AM,0,="",0E,ZR2,2000.0,0,32,3,2,-899.5636 ,-894.289 ,-893.6709 ,-891.1575 ,-889.6426 ,-880.6634 ,-881.6904 ,-875.9365 ,-873.2883 ,-855.3396 ,-842.7511 ,-835.5609 ,-820.6363 ,-799.5799 ,-789.2824 ,-773.4398 ,-755.984 ,-723.5865 ,-708.5449 ,-671.7061 ,-646.8032 ,-635.6146 ,-654.8163 ,-629.9723 ,-635.4284 ,-625.6207 ,-602.1048 ,-589.8375 ,-554.3298 ,-521.0074 ,-475.809 ,-407.7121 ,-322.2427 ,-223.2218 ,-111.8901 ,-5.28967 ,81.83385 ,131.3148 ,144.2917 ,132.9051 ,110.9936 ,61.51675 ,28.8256 ,17.6656 ,13.57358 ,10.77019 ,8.43897 ,6.57089 ,-17.131 ,-18.32616 ,-8.02517 ,10.53557 ,-11.0802 ,0.93095 ,-3.67618 ,11.83872 ,13.43326 ,31.95628 ,50.00658 ,87.69494 ,129.5549 ,200.1619 ,301.9843 ,443.5375 ,622.672 ,809.5707 ,958.8438 ,1034.573 ,1046.192 ,1028.186 ,954.7819 ,921.5482 ,903.4694 ,897.0648 ,893.2429 ,890.3387 ,890.9364 ,887.2649 
400n,10/09/21,10:33:30 AM,0,="",0E,XR3,2000.0,0,32,3,3,-6.98099 ,-9.69201 ,-2.73281 ,-10.0801 ,-6.44344 ,-6.68764 ,-31.09195 ,-52.77308 ,-69.62746 ,-103.852 ,-144.0974 ,-178.3133 ,-218.1453 ,-254.9688 ,-298.2455 ,-340.7378 ,-378.6187 ,-422.5925 ,-470.5809 ,-509.0541 ,-549.4778 ,-549.4555 ,-578.8457 ,-573.8502 ,-583.1065 ,-582.0709 ,-617.1201 ,-624.3363 ,-643.3616 ,-675.0299 ,-696.8994 ,-720.1279 ,-742.0645 ,-750.9306 ,-727.5738 ,-666.3342 ,-571.6265 ,-450.0907 ,-327.3037 ,-221.6091 ,-138.833 ,-55.73168 ,-13.90193 ,-4.64943 ,-1.98461 ,0.79331 ,-2.20003 ,-1.05889 ,1.19162 ,-4.36723 ,-13.87685 ,0.41544 ,-12.56804 ,-24.30349 ,-48.84612 ,-66.7331 ,-112.9564 ,-156.2632 ,-218.423 ,-293.5483 ,-384.3569 ,-482.3717 ,-587.5101 ,-672.345 ,-714.6932 ,-678.4771 ,-570.7782 ,-424.3712 ,-278.3588 ,-166.5996 ,-59.87557 ,-10.32579 ,2.45281 ,4.2438 ,6.16804 ,5.80358 ,8.34011 ,8.01941 
400n,10/09/21,10:33:30 AM,0,="",0E,YR3,2000.0,0,32,3,3,23.50706 ,18.96149 ,23.43866 ,23.85309 ,23.3733 ,22.34584 ,23.37938 ,25.6238 ,19.36173 ,9.50152 ,3.74913 ,-1.76969 ,-6.59037 ,-12.09652 ,-22.30683 ,-31.76427 ,-32.06622 ,-36.81749 ,-51.40718 ,-53.52392 ,-55.95427 ,-57.25532 ,-51.21871 ,-63.19145 ,-80.45561 ,-76.04151 ,-72.50444 ,-74.78617 ,-77.90426 ,-84.34216 ,-100.1141 ,-110.3294 ,-118.9966 ,-127.8969 ,-134.7775 ,-127.3028 ,-115.1939 ,-96.56432 ,-75.01336 ,-52.91164 ,-38.18661 ,-16.93107 ,-3.79401 ,-0.54487 ,-0.10332 ,4.18048 ,1.4384 ,0.83527 ,-12.66447 ,5.79697 ,6.44952 ,-3.88592 ,-14.38518 ,-2.65986 ,-14.39363 ,-16.27471 ,-24.52416 ,-26.81685 ,-34.61804 ,-48.73871 ,-55.84451 ,-75.2706 ,-98.89881 ,-127.2005 ,-144.1192 ,-153.8345 ,-142.2481 ,-116.186 ,-88.53166 ,-66.08704 ,-42.84173 ,-30.06638 ,-24.46889 ,-25.09829 ,-24.1374 ,-24.39157 ,-24.5013 ,-23.41347 
400n,10/09/21,10:33:30 AM,0,="",0E,ZR3,2000.0,0,32,3,3,-879.1846 ,-880.8747 ,-887.6404 ,-886.4143 ,-893.0558 ,-891.5349 ,-887.2948 ,-866.9751 ,-860.9537 ,-855.108 ,-839.3617 ,-831.4622 ,-818.0215 ,-798.105 ,-786.4959 ,-767.4017 ,-743.7882 ,-723.134 ,-700.3221 ,-664.3345 ,-640.4773 ,-653.1291 ,-642.8849 ,-643.8188 ,-624.8017 ,-615.9215 ,-598.3057 ,-583.1234 ,-551.0692 ,-507.9928 ,-465.5691 ,-400.4755 ,-317.0895 ,-213.152 ,-100.8144 ,4.83218 ,92.37539 ,139.303 ,150.9165 ,134.5507 ,101.7453 ,63.79568 ,27.47714 ,15.40199 ,9.739 ,7.99118 ,2.48547 ,3.27457 ,-7.34222 ,-10.69516 ,-3.21209 ,5.23105 ,-10.78298 ,4.3913 ,4.64082 ,12.48649 ,17.79712 ,32.82855 ,59.71316 ,85.25511 ,137.0986 ,207.8665 ,308.1761 ,451.358 ,631.6038 ,820.0438 ,960.7763 ,1029.946 ,1037.433 ,1011.37 ,958.4921 ,918.2635 ,902.646 ,897.2871 ,893.1049 ,889.7046 ,888.779 ,892.967 
400n,10/09/21,10:33:43 AM,0,="",0E,XR4,2000.0,0,32,3,4,-9.77662 ,-10.31163 ,-3.87529 ,-7.52461 ,-15.50013 ,-14.90128 ,-27.69798 ,-49.58936 ,-68.73628 ,-107.2287 ,-142.7056 ,-173.0604 ,-214.8795 ,-250.7875 ,-297.7226 ,-337.4219 ,-373.0214 ,-425.0254 ,-472.1023 ,-502.222 ,-550.5083 ,-557.0247 ,-554.071 ,-581.5461 ,-560.7029 ,-593.8321 ,-609.1087 ,-620.0647 ,-644.8878 ,-676.3978 ,-697.0869 ,-725.8679 ,-747.8884 ,-750.0813 ,-728.4376 ,-667.4679 ,-571.1779 ,-449.2766 ,-328.566 ,-220.741 ,-138.2737 ,-55.43337 ,-14.6547 ,-4.94103 ,-0.22278 ,1.04907 ,0.09888 ,0.10259 ,-2.35486 ,-16.9633 ,5.98848 ,-5.95808 ,-17.32369 ,-23.28641 ,-45.69888 ,-66.32634 ,-94.61548 ,-147.9341 ,-204.935 ,-292.5582 ,-374.2397 ,-478.5328 ,-581.9618 ,-668.6892 ,-711.418 ,-673.9064 ,-567.0617 ,-417.3905 ,-272.7336 ,-166.4975 ,-58.03135 ,-9.44434 ,2.27138 ,5.15986 ,8.94205 ,8.72445 ,8.31543 ,6.66447 
