eb-21-68,7/18/2021,9:49:56 AM,0,="",20,ZR1,2000.0,0,64,2,1,-14.27752 ,-8.77109 ,-3.88455 ,-4.91732 ,-4.0216 ,3361.804 ,47973.22 ,46421.79 ,46590.53 ,48094.94 ,45704.34 ,44840.3 ,44263.49 ,43698.44 ,43149.39 ,42579.13 ,41963.59 ,41302.97 ,40520.87 ,39270.19 ,27160.15 ,9709.877 ,4417.765 ,1245.769 ,352.0278 ,130.14 ,88.24111 ,66.43138 ,49.07879 ,35.64778 ,23.99396 ,14.95319 ,9.06564 ,6.04497 ,3.88413 ,2.46259 ,2.23644 ,1.31864 ,0.81256 ,0.59611 ,0.59622 ,0.27363 ,0.21392 ,0.33067 ,507.935 ,6583.981 ,24859.55 ,62025.29 ,78956.12 ,75275.52 ,67366.68 ,58675.53 ,53547.24 ,48818.84 ,38274.99 ,26222.75 ,15990.2 ,8449.167 ,3769.375 ,1399.338 ,443.8038 ,130.1203 ,58.25452 ,5.20253 ,1.43432 ,4.79421 ,0.83121 ,-1.04629 
eb-21-68,7/18/2021,9:50:05 AM,0,="",20,ZR2,2000.0,0,64,2,2,3.42279 ,-2.33239 ,-5.93029 ,-2.58861 ,5.69638 ,3364.821 ,47948.46 ,46422.12 ,46584.17 ,48115.51 ,45665.98 ,44835.21 ,44257.39 ,43692.96 ,43137.76 ,42569.38 ,41965.61 ,41290.52 ,40513.39 ,39271.3 ,27167.6 ,9724.159 ,4419.491 ,1246.364 ,350.0144 ,128.7563 ,90.09684 ,65.39835 ,49.45735 ,35.51994 ,22.69697 ,14.62423 ,8.47813 ,5.28711 ,3.91813 ,2.52839 ,1.73061 ,1.42966 ,0.97435 ,0.98116 ,0.7599 ,0.28989 ,0.11354 ,-0.08973 ,506.6317 ,6587.797 ,24839.69 ,62021.4 ,78965.62 ,75272.62 ,67368.62 ,58673.25 ,53548.57 ,48819.39 ,38278.42 ,26219.88 ,15986.03 ,8430.326 ,3759.769 ,1402.402 ,451.0569 ,127.0894 ,60.95059 ,3.27751 ,2.45061 ,5.67781 ,-0.18538 ,1.17707 
eb-21-68,7/18/2021,9:52:40 AM,0,="",20,ZR3,2000.0,0,64,2,3,8.03103 ,1.02997 ,-5.34815 ,-8.12599 ,-8.86142 ,3341.695 ,47910.85 ,46368.78 ,46526.91 ,48172.29 ,45506.74 ,44786.37 ,44213.72 ,43650.65 ,43099.95 ,42520.25 ,41914.71 ,41247.47 ,40466.22 ,39217.24 ,27127.45 ,9696.35 ,4410.435 ,1245.758 ,349.9728 ,128.9854 ,89.40321 ,67.20176 ,49.9412 ,35.0561 ,23.4841 ,15.03168 ,9.7872 ,5.80409 ,3.44859 ,2.66377 ,1.75055 ,1.17957 ,1.1146 ,0.90671 ,0.33809 ,0.278 ,0.05796 ,0.10762 ,503.3028 ,6554.461 ,24792.97 ,61959.83 ,78896.06 ,75187.63 ,67254.76 ,58556.91 ,53477.93 ,48791.29 ,38301.17 ,26232.14 ,15974.22 ,8423.021 ,3755.347 ,1400.157 ,442.5988 ,130.2752 ,61.6256 ,3.62248 ,14.42964 ,3.36515 ,-1.34139 ,-1.64222 
eb-21-68,7/18/2021,9:52:49 AM,0,="",20,ZR4,2000.0,0,64,2,4,0.73453 ,-3.92209 ,-0.57078 ,10.01713 ,19.04157 ,3366.109 ,47893.94 ,46342.86 ,46512.5 ,48186.65 ,45464.4 ,44773.58 ,44196.7 ,43631.03 ,43071.16 ,42499.97 ,41892.53 ,41228.97 ,40452.78 ,39210.19 ,27091.01 ,9670.353 ,4405.377 ,1239.985 ,348.8854 ,130.8172 ,87.19109 ,67.85259 ,50.42536 ,34.23607 ,23.21108 ,14.44731 ,8.84547 ,5.8947 ,4.02599 ,2.74248 ,1.77298 ,1.25175 ,1.19921 ,0.59471 ,0.42053 ,0.1496 ,0.21291 ,0.76764 ,510.016 ,6565.209 ,24796.25 ,61964.56 ,78893.36 ,75179.71 ,67247.65 ,58552.37 ,53468.05 ,48787.88 ,38295.97 ,26215.73 ,15963.34 ,8414.197 ,3744.719 ,1399.65 ,448.0884 ,124.8631 ,63.19607 ,3.53246 ,10.16692 ,4.04949 ,-1.45202 ,1.11873 
eb-21-68,7/18/2021,9:54:04 AM,0,="",30,ZR1,2000.0,0,64,2,5,5.31934 ,14.57785 ,14.65212 ,15.55273 ,11.73344 ,3229.124 ,46412.01 ,44933.05 ,45084.57 ,46762.65 ,44007.1 ,43396.63 ,42835.77 ,42292.59 ,41764.81 ,41202 ,40618.6 ,39968.5 ,39213.19 ,38002.31 ,26256.23 ,9366.014 ,4255.741 ,1198.772 ,338.6622 ,124.6408 ,86.81333 ,63.56236 ,45.10273 ,33.39335 ,22.71156 ,14.17045 ,8.13837 ,5.39317 ,3.36519 ,2.43677 ,2.04586 ,1.15814 ,1.29519 ,0.69865 ,0.44984 ,0.24414 ,0.09866 ,0.12505 ,486.0338 ,6317.194 ,23925.02 ,59975.88 ,76467.53 ,72876.44 ,65177.97 ,56738.17 ,51821.41 ,47292.33 ,37137.71 ,25418.62 ,15483.75 ,8148.968 ,3633.549 ,1354.738 ,438.2474 ,118.8232 ,61.64382 ,1.27092 ,18.97935 ,1.74495 ,-0.85542 ,1.823 
eb-21-68,7/18/2021,9:54:13 AM,0,="",30,ZR2,2000.0,0,64,2,6,7.27309 ,5.26736 ,1.56731 ,-2.70305 ,0.70891 ,3229.153 ,46391.59 ,44919.59 ,45078.55 ,46754.38 ,43998.11 ,43385.77 ,42827.11 ,42281.65 ,41741.2 ,41182.88 ,40601.18 ,39955.26 ,39202.61 ,37992.58 ,26264.15 ,9387.479 ,4274.816 ,1195.722 ,336.1908 ,126.6253 ,85.06918 ,63.15779 ,46.9432 ,32.94029 ,21.43333 ,13.94444 ,8.27542 ,5.7247 ,3.58986 ,2.50498 ,1.81058 ,1.21079 ,0.91612 ,0.57627 ,0.50691 ,0.22347 ,0.05671 ,-0.42394 ,482.4325 ,6296.684 ,23897.8 ,59942.2 ,76457.67 ,72866.2 ,65160.2 ,56729.1 ,51812.17 ,47284.67 ,37130.81 ,25415.87 ,15463.92 ,8153.423 ,3630.511 ,1354.212 ,434.0479 ,120.0747 ,60.26898 ,2.11702 ,11.16129 ,3.90291 ,-1.01215 ,-1.65583 
eb-21-68,7/18/2021,9:54:26 AM,0,="",30,ZR3,2000.0,0,64,2,7,9.37966 ,7.3402 ,11.75491 ,0.06926 ,-0.10309 ,3222.886 ,46377.89 ,44910.44 ,45065.95 ,46735.21 ,43998.98 ,43377.09 ,42811.82 ,42267.92 ,41737.95 ,41181.02 ,40588.83 ,39937.89 ,39182.6 ,37980.77 ,26332.01 ,9467.254 ,4307.92 ,1204.694 ,335.5099 ,127.6406 ,83.78892 ,64.06529 ,47.75117 ,33.41042 ,21.61733 ,12.84092 ,8.07142 ,5.07041 ,2.8892 ,2.35948 ,1.79988 ,2.50192 ,0.25611 ,0.53838 ,0.38572 ,0.2599 ,0.0604 ,0.02878 ,483.9929 ,6283.374 ,23872.58 ,59918.67 ,76441.68 ,72853.85 ,65155.64 ,56723.53 ,51806.42 ,47285.06 ,37136.93 ,25420.18 ,15462.56 ,8148.558 ,3633.664 ,1353.525 ,434.6198 ,118.5065 ,59.42131 ,3.41613 ,12.57313 ,3.08043 ,-1.16843 ,-0.20901 
eb-21-68,7/18/2021,9:54:35 AM,0,="",30,ZR4,2000.0,0,64,2,8,5.14233 ,-0.07281 ,-4.4534 ,-1.1746 ,0.80227 ,3224.575 ,46392.26 ,44916.01 ,45071.55 ,46745.27 ,44013.17 ,43377.61 ,42816.83 ,42274.03 ,41737.74 ,41186.08 ,40594.11 ,39947.29 ,39194.64 ,37984.15 ,26198.03 ,9314.687 ,4227.739 ,1193.393 ,332.2055 ,123.4569 ,83.58962 ,63.23384 ,48.42811 ,32.96869 ,21.43281 ,13.8257 ,8.98843 ,5.52849 ,3.3478 ,2.58971 ,1.89902 ,1.23641 ,0.99519 ,0.46756 ,0.38882 ,0.31287 ,-0.02084 ,-0.06345 ,484.911 ,6303.127 ,23912.21 ,59960.24 ,76452.51 ,72856.76 ,65147.23 ,56710.17 ,51801.63 ,47281.22 ,37141.03 ,25428.03 ,15470.4 ,8156.708 ,3629.523 ,1351.07 ,427.286 ,126.8477 ,57.61971 ,4.81743 ,15.67327 ,1.91287 ,-1.01682 ,0.41406 
eb-21-68,7/18/2021,9:56:00 AM,0,="",40,ZR1,2000.0,0,64,2,9,4.10088 ,4.89579 ,4.63783 ,2.36814 ,2.54598 ,3060.772 ,44470.16 ,43088.83 ,43239.33 ,44863.98 ,42164.1 ,41612.32 ,41070.03 ,40548.71 ,40040.14 ,39509.38 ,38941.52 ,38320.27 ,37596.37 ,36440.08 ,25243.27 ,9050.863 ,4118.199 ,1156.603 ,323.9303 ,121.4977 ,81.95135 ,60.02218 ,45.86857 ,31.39446 ,20.32158 ,13.4134 ,8.26271 ,4.62365 ,3.13621 ,2.07696 ,1.38067 ,1.24966 ,1.27015 ,0.69932 ,0.30468 ,0.17598 ,0.07744 ,-0.02571 ,458.3284 ,5956.392 ,22755.36 ,57385.7 ,73342.39 ,69915.02 ,62518.76 ,54420.21 ,49708.62 ,45368.48 ,35629.03 ,24384.94 ,14835 ,7820.519 ,3489.096 ,1302.933 ,418.9154 ,113.3785 ,56.52699 ,3.39636 ,11.13158 ,2.49812 ,-1.11355 ,-0.57141 
eb-21-68,7/18/2021,9:56:09 AM,0,="",40,ZR2,2000.0,0,64,2,10,13.71488 ,4.12034 ,-6.22568 ,11.69338 ,-7.66752 ,3072.684 ,44479.92 ,43102.51 ,43266.31 ,44877.19 ,42173.06 ,41622.94 ,41089.9 ,40553.51 ,40048.87 ,39515.18 ,38949.14 ,38329.84 ,37601.93 ,36436.84 ,25105.86 ,8918.874 ,4050.874 ,1138.851 ,318.5112 ,119.2836 ,82.90005 ,59.04738 ,45.95253 ,31.13775 ,20.86942 ,13.03461 ,8.05102 ,5.14698 ,3.25519 ,2.49723 ,1.56404 ,1.15642 ,0.92927 ,0.77271 ,0.53429 ,0.3623 ,0.08688 ,-0.16346 ,457.3501 ,5975.104 ,22771.62 ,57408.1 ,73358.14 ,69920.56 ,62526.89 ,54427.83 ,49708.61 ,45374.6 ,35646.23 ,24406.96 ,14845.02 ,7827.217 ,3484.563 ,1300.978 ,414.6041 ,117.4865 ,54.79608 ,4.34116 ,13.32706 ,1.28685 ,-1.03438 ,-1.58764 
