40 XR0 504 32 1 51 4.83249E-01 7.57420E-01 3.33420E-01 6.31110E-01 -2.16199E-02 1.45050E-01 -3.25000E-01 -3.02724E-07 -2.98220E-07 -3.09087E-07 -3.11914E-07 -3.07708E-07 -3.24532E-07 -3.14939E-07 -2.68381E-07 -2.08094E-07 -1.44697E-07 -1.14522E-07 -9.65483E-08 -7.22892E-08 -4.44836E-08 -1.41821E-08 2.34693E-09 1.88201E-08 2.90945E-08 8.18073E-09 2.37151E-08 2.26870E-08 -2.16066E-10 7.64429E-09 1.08741E-08 1.59814E-09 -1.48862E-08 -1.11013E-08 -5.44264E-09 -6.62356E-09 -1.83135E-08 -7.49900E-09 -7.76723E-09 -5.37931E-09 -7.94231E-09 -5.30108E-09 
40 XR0 504 32 1 54 4.83320E-01 7.57720E-01 3.33460E-01 6.30980E-01 -2.15000E-02 1.45410E-01 -2.18000E-01 -3.43889E-07 -3.37157E-07 -3.35600E-07 -3.43244E-07 -3.48109E-07 -3.53645E-07 -3.44105E-07 -2.91783E-07 -2.09290E-07 -1.47532E-07 -1.11151E-07 -9.45255E-08 -7.15442E-08 -4.29563E-08 -2.53394E-08 -1.60448E-08 -1.35004E-08 -1.57579E-08 -1.23977E-08 -2.39834E-08 -2.76789E-09 -2.68965E-09 -6.09084E-09 3.72528E-12 -1.85109E-08 -7.23451E-09 -1.24014E-08 -1.24014E-08 1.63540E-08 -4.33996E-09 6.63101E-10 7.23823E-09 3.75881E-09 5.31971E-09 -4.09409E-09 
50 XR0 504 32 1 57 4.84460E-01 7.54010E-01 3.27380E-01 6.34760E-01 -2.40700E-02 1.46030E-01 -2.79000E-01 -3.45788E-07 -3.39031E-07 -3.31833E-07 -3.17212E-07 -3.30936E-07 -3.68583E-07 -3.43859E-07 -2.67475E-07 -1.80501E-07 -1.16258E-07 -8.52122E-08 -6.92792E-08 -4.78587E-08 -2.12937E-08 3.19257E-09 1.37053E-08 4.12389E-09 -9.01147E-09 5.23403E-09 -2.52462E-08 -3.42354E-08 -1.96993E-08 -3.29576E-08 7.74115E-09 3.21641E-08 6.74277E-10 -5.88595E-10 -1.31875E-08 -8.24406E-09 -1.14068E-08 -2.11596E-09 6.66826E-10 2.27987E-09 2.27242E-10 9.66712E-09 
50 XR0 504 32 1 60 4.84560E-01 7.54069E-01 3.27470E-01 6.34710E-01 -2.41599E-02 1.46310E-01 -4.46999E-01 -3.16500E-07 -3.25445E-07 -3.38181E-07 -3.27199E-07 -3.26216E-07 -3.39083E-07 -3.23902E-07 -2.72840E-07 -2.01232E-07 -1.45144E-07 -1.20889E-07 -1.00709E-07 -8.55289E-08 -6.18882E-08 -4.44389E-08 -2.01724E-08 1.71363E-09 -7.80448E-09 -3.36654E-08 -1.84439E-08 -1.20736E-08 -2.94297E-08 -3.84077E-09 -5.05521E-09 4.62680E-09 3.16277E-09 2.01426E-08 3.38256E-09 -4.38466E-09 8.94069E-11 4.01213E-09 1.84774E-09 8.21426E-09 4.07919E-09 3.22237E-09 
50 XR0 504 32 1 63 4.84630E-01 7.54230E-01 3.27370E-01 6.34710E-01 -2.41500E-02 1.46310E-01 -5.69000E-01 -3.52490E-07 -3.72819E-07 -3.71385E-07 -3.83086E-07 -3.79763E-07 -3.56439E-07 -3.27128E-07 -2.80387E-07 -2.07055E-07 -1.32460E-07 -1.05917E-07 -8.35247E-08 -6.70403E-08 -4.19914E-08 -1.96881E-08 -2.11596E-09 -7.25686E-09 -8.36700E-09 -1.18426E-08 3.02866E-09 -2.62632E-09 -7.83428E-09 2.02916E-08 2.94297E-10 1.11758E-11 2.04183E-08 -2.34842E-08 1.79037E-08 1.40406E-08 -1.96062E-08 -4.99561E-09 4.88385E-09 3.59863E-09 1.51246E-09 6.83590E-09 
50 XR0 504 32 1 66 4.84640E-01 7.54060E-01 3.27420E-01 6.34700E-01 -2.41100E-02 1.46070E-01 -3.71000E-01 -3.37433E-07 -3.08819E-07 -3.28503E-07 -3.34952E-07 -3.24718E-07 -3.23239E-07 -3.01495E-07 -2.75339E-07 -2.22682E-07 -1.63000E-07 -1.25031E-07 -1.07191E-07 -7.70129E-08 -4.32878E-08 -5.93811E-09 1.00955E-08 6.03497E-10 5.65871E-09 7.17490E-09 -9.38400E-09 -9.95397E-09 -8.71717E-10 1.94869E-08 -2.19345E-08 -1.16415E-08 -2.20537E-09 3.78116E-09 -7.05942E-09 -1.01253E-08 1.72108E-09 -7.89761E-10 -3.29315E-09 -4.16114E-09 7.71135E-10 -7.26804E-09 
60 XR0 504 32 1 69 4.82700E-01 7.50720E-01 3.29280E-01 6.39070E-01 -2.48200E-02 1.43760E-01 -3.10000E-01 -3.36885E-07 -3.50918E-07 -3.48877E-07 -3.46917E-07 -3.54029E-07 -3.69958E-07 -3.70197E-07 -3.07638E-07 -2.10765E-07 -1.39076E-07 -1.03946E-07 -8.77380E-08 -6.19701E-08 -4.62233E-08 -3.79011E-08 -3.39746E-08 -1.10119E-08 3.26335E-09 -3.19033E-08 -5.49815E-08 -9.61497E-09 8.06525E-09 -2.64719E-08 -1.18091E-08 -5.68479E-09 -1.07400E-08 -1.50837E-08 -1.00173E-08 -7.66664E-09 1.01700E-08 -6.33299E-11 5.57303E-09 1.66520E-09 -4.39584E-10 -1.13621E-09 
60 XR0 504 32 1 72 4.82700E-01 7.51040E-01 3.29280E-01 6.39310E-01 -2.47799E-02 1.43670E-01 -2.64000E-01 -3.53951E-07 -3.28332E-07 -3.15934E-07 -3.24629E-07 -3.26160E-07 -3.25627E-07 -3.05581E-07 -2.51483E-07 -2.22519E-07 -1.72711E-07 -1.29297E-07 -1.12708E-07 -8.12001E-08 -4.49083E-08 -1.63018E-08 -1.02110E-08 -2.55964E-08 -2.78167E-08 -4.28408E-08 -5.92321E-10 1.60932E-08 5.19678E-09 1.46441E-08 6.51925E-10 -1.39996E-08 -1.76839E-08 -1.10268E-09 6.87316E-09 5.11854E-09 -6.55651E-10 1.83656E-09 4.28035E-09 2.04890E-09 -4.96208E-09 3.29315E-09 
60 XR0 504 32 4 75 4.82730E-01 7.50960E-01 3.29280E-01 6.39150E-01 -2.49000E-02 1.43590E-01 -4.78000E-01 -3.35503E-07 -3.54319E-07 -3.34575E-07 -3.48679E-07 -3.63070E-07 -3.49067E-07 -3.41672E-07 -3.01875E-07 -2.37759E-07 -1.79771E-07 -1.49298E-07 -1.38618E-07 -1.15908E-07 -8.38451E-08 -5.42066E-08 -3.15606E-08 -1.55456E-08 -1.54562E-08 -8.10250E-09 -5.26383E-09 -1.23307E-09 1.34557E-08 -2.24858E-08 4.70131E-09 -1.23903E-08 -1.44764E-08 -6.37397E-09 -7.37234E-09 -2.22772E-09 6.77630E-09 4.13507E-09 1.33626E-08 -1.39325E-09 2.05263E-09 7.56233E-10 
60 XR1 504 32 4 75 4.82730E-01 7.50960E-01 3.29280E-01 6.39150E-01 -2.49000E-02 1.43590E-01 -4.78000E-01 -3.92418E-07 -3.71232E-07 -3.61502E-07 -3.54658E-07 -3.59218E-07 -3.65938E-07 -3.55962E-07 -2.98839E-07 -1.99597E-07 -9.98713E-08 -6.75432E-08 -5.47468E-08 -4.00878E-08 -2.61552E-08 -1.32136E-08 2.88337E-09 1.53556E-08 2.09994E-08 3.73125E-08 -2.52574E-09 -6.48945E-09 1.50054E-08 -1.63577E-08 9.49948E-10 -2.08355E-08 1.14217E-08 1.17756E-08 -1.68755E-09 -2.81259E-09 2.16364E-08 3.63215E-09 2.40281E-09 1.07772E-08 1.10864E-08 1.29677E-08 
60 XR2 504 32 4 75 4.82730E-01 7.50960E-01 3.29280E-01 6.39150E-01 -2.49000E-02 1.43590E-01 -4.78000E-01 -3.62895E-07 -3.71456E-07 -3.81402E-07 -3.83168E-07 -3.79193E-07 -3.67868E-07 -3.56249E-07 -3.01916E-07 -2.02711E-07 -1.41065E-07 -1.15558E-07 -1.01484E-07 -8.26790E-08 -4.91924E-08 -1.84699E-08 3.84822E-09 6.96256E-09 1.00955E-09 3.57255E-09 4.73111E-10 -1.32322E-08 4.71994E-09 -1.40517E-08 -3.61725E-09 -4.52622E-09 8.82893E-10 -7.68899E-09 3.05473E-09 -3.23355E-09 -3.99723E-09 4.04566E-09 -3.52412E-09 4.58210E-09 1.77696E-09 2.38418E-10 
60 XR3 504 32 4 75 4.82730E-01 7.50960E-01 3.29280E-01 6.39150E-01 -2.49000E-02 1.43590E-01 -4.78000E-01 -3.45189E-07 -3.11002E-07 -3.16258E-07 -3.39213E-07 -3.38569E-07 -3.39973E-07 -3.27181E-07 -2.67949E-07 -1.90537E-07 -1.23865E-07 -9.61609E-08 -8.84979E-08 -7.04228E-08 -4.82052E-08 -2.52500E-08 -3.25590E-09 -4.88013E-10 -1.01365E-08 -1.46292E-08 1.59069E-09 -4.59328E-08 -4.91738E-10 -3.18139E-09 -1.64620E-08 -9.04127E-09 5.97536E-09 1.63167E-09 -7.56233E-10 -5.10364E-09 3.53902E-09 6.81728E-09 1.50576E-08 1.34110E-09 -1.00210E-08 2.41398E-09 
70 XR0 504 32 6 87 4.82140E-01 7.48600E-01 3.30540E-01 6.42820E-01 -2.64500E-02 1.39350E-01 -2.34000E-01 -3.45274E-07 -3.53723E-07 -3.25474E-07 -3.16854E-07 -3.27248E-07 -3.29401E-07 -3.07276E-07 -2.83777E-07 -2.29910E-07 -1.70450E-07 -1.44064E-07 -1.29785E-07 -1.05254E-07 -7.99186E-08 -4.29898E-08 -2.50227E-08 -1.94981E-08 -3.11806E-08 -2.49855E-08 -8.25151E-09 1.02259E-08 6.23241E-09 1.67600E-08 8.84383E-09 -1.64844E-08 -6.84335E-09 -2.81929E-08 -1.79111E-08 -1.58026E-08 -2.52202E-09 -1.64099E-08 -8.90344E-09 -8.34465E-09 -1.13360E-08 -3.04356E-09 
70 XR1 504 32 6 87 4.82140E-01 7.48600E-01 3.30540E-01 6.42820E-01 -2.64500E-02 1.39350E-01 -2.34000E-01 -3.55858E-07 -3.52021E-07 -3.36047E-07 -3.43598E-07 -3.38941E-07 -3.41638E-07 -3.39053E-07 -2.80451E-07 -1.81876E-07 -1.08491E-07 -7.87712E-08 -6.67013E-08 -5.55403E-08 -3.98047E-08 -2.77943E-08 -3.39485E-08 -2.54996E-08 -5.17442E-09 1.56462E-09 -4.06056E-09 7.26804E-09 1.96062E-08 1.46068E-08 1.49756E-09 6.54533E-09 -7.77468E-09 -8.29622E-09 3.78489E-09 7.96094E-09 7.93486E-10 -6.30319E-09 4.37349E-09 7.55488E-09 9.42870E-09 3.03238E-09 
70 XR2 504 32 6 87 4.82140E-01 7.48600E-01 3.30540E-01 6.42820E-01 -2.64500E-02 1.39350E-01 -2.34000E-01 -3.42056E-07 -3.58868E-07 -3.74928E-07 -3.92735E-07 -3.75486E-07 -3.48925E-07 -3.17465E-07 -2.76152E-07 -2.22947E-07 -1.54674E-07 -1.20561E-07 -1.06286E-07 -8.47764E-08 -6.78189E-08 -4.27365E-08 -3.04728E-08 -3.11248E-08 -4.70913E-08 -4.27551E-08 -4.44501E-08 -4.06615E-08 -4.02331E-10 -1.93715E-10 -1.20401E-08 7.55488E-09 -3.68431E-09 -1.07996E-08 1.17197E-08 9.64477E-09 -2.75298E-09 9.11578E-09 -1.15632E-08 5.81145E-10 -1.58324E-09 -4.81307E-09 
70 XR3 504 32 6 87 4.82140E-01 7.48600E-01 3.30540E-01 6.42820E-01 -2.64500E-02 1.39350E-01 -2.34000E-01 -3.48582E-07 -3.56256E-07 -3.42775E-07 -3.24297E-07 -3.23455E-07 -3.36002E-07 -3.29226E-07 -2.77519E-07 -2.05349E-07 -1.23366E-07 -8.91015E-08 -7.15479E-08 -4.49381E-08 -2.77832E-08 -1.04457E-08 1.19358E-08 2.81147E-08 2.45161E-08 -1.54487E-08 -1.57132E-08 -1.48825E-08 -3.44216E-09 -1.72518E-08 -4.76092E-09 4.52250E-09 1.72629E-08 5.48362E-09 2.70195E-08 -8.92207E-09 -7.45803E-09 4.20957E-09 -7.71135E-10 1.16415E-08 9.98750E-09 -4.39211E-09 
70 XR4 504 32 6 87 4.82140E-01 7.48600E-01 3.30540E-01 6.42820E-01 -2.64500E-02 1.39350E-01 -2.34000E-01 -3.81540E-07 -3.52662E-07 -3.74026E-07 -3.76950E-07 -3.61334E-07 -3.71769E-07 -3.56189E-07 -2.89402E-07 -2.01046E-07 -1.10298E-07 -6.92010E-08 -5.71049E-08 -2.80514E-08 -1.29155E-08 -3.78489E-09 -9.68948E-09 -1.84997E-08 -2.52798E-08 -2.07982E-08 -1.63167E-08 -1.17197E-08 3.11769E-08 -1.04084E-08 -7.64802E-09 1.17644E-08 1.57989E-08 -1.63987E-08 -6.08712E-09 -1.53370E-08 3.10689E-09 6.39632E-09 -1.30385E-10 1.85891E-09 -6.11320E-09 -2.84984E-09 
70 XR5 504 32 6 87 4.82140E-01 7.48600E-01 3.30540E-01 6.42820E-01 -2.64500E-02 1.39350E-01 -2.34000E-01 -3.47528E-07 -3.51734E-07 -3.38662E-07 -3.38304E-07 -3.42223E-07 -3.50829E-07 -3.54733E-07 -2.98880E-07 -1.94206E-07 -1.30932E-07 -1.13412E-07 -1.04058E-07 -9.29459E-08 -8.14534E-08 -6.83590E-08 -6.21415E-08 -5.80064E-08 -2.76528E-08 -2.70158E-08 -2.60807E-08 -6.12810E-09 2.46986E-09 -2.67848E-09 -5.44637E-09 -1.43237E-08 -2.56188E-08 -1.43349E-08 -4.64543E-09 -5.34206E-09 6.70552E-11 6.29573E-09 2.75671E-10 2.45869E-10 1.18203E-08 -3.70666E-09 
90 XR0 504 32 1 108 4.79890E-01 7.45209E-01 3.31500E-01 6.51510E-01 -3.94599E-02 1.12460E-01 -1.57000E-01 -3.06516E-07 -3.05466E-07 -3.24681E-07 -3.35831E-07 -3.22956E-07 -2.91299E-07 -2.39841E-07 -2.10981E-07 -1.74764E-07 -1.17298E-07 -8.77790E-08 -7.63982E-08 -5.78351E-08 -4.10601E-08 -2.14911E-08 -1.59107E-08 -3.28794E-08 -3.28831E-08 -1.52848E-08 -3.30917E-08 -1.73561E-08 -4.32543E-08 -6.15417E-09 -3.42242E-08 -1.12839E-08 -1.02855E-08 -7.16000E-09 -1.13174E-08 -8.45268E-09 -2.02134E-08 -4.08664E-09 -2.95787E-09 1.26920E-08 4.27663E-09 2.65613E-09 
90 XR0 504 32 5 111 4.79920E-01 7.45289E-01 3.31450E-01 6.51670E-01 -3.94200E-02 1.12300E-01 -1.88000E-01 -3.26313E-07 -3.18735E-07 -3.30604E-07 -3.39925E-07 -3.24223E-07 -3.12324E-07 -3.16806E-07 -2.98738E-07 -2.09037E-07 -1.38614E-07 -1.19805E-07 -1.09490E-07 -9.44808E-08 -7.74450E-08 -5.56483E-08 -2.95303E-08 -1.27255E-08 -1.70096E-08 -2.66693E-08 -2.49557E-08 -2.86996E-08 -2.09920E-08 7.84173E-09 -5.28991E-09 9.20146E-09 2.14725E-08 8.54954E-09 1.70618E-09 3.74764E-09 -1.27963E-08 3.28943E-09 -9.64105E-09 -2.64123E-09 -1.72480E-09 5.83753E-09 
90 XR1 504 32 5 111 4.79920E-01 7.45289E-01 3.31450E-01 6.51670E-01 -3.94200E-02 1.12300E-01 -1.88000E-01 -2.99111E-07 -3.04948E-07 -2.91541E-07 -2.95821E-07 -3.11970E-07 -3.00712E-07 -2.80469E-07 -2.34447E-07 -1.42373E-07 -9.50992E-08 -7.70762E-08 -6.33671E-08 -4.80152E-08 -3.84524E-08 -2.58237E-08 -1.81086E-08 -7.82310E-10 1.94236E-08 3.60161E-08 2.91652E-08 1.68159E-08 1.38282E-08 2.92770E-08 2.03661E-08 1.92597E-09 1.34706E-08 6.93649E-09 4.19095E-09 4.76092E-09 8.60914E-09 1.01327E-09 3.91528E-09 4.81307E-09 2.54809E-09 -1.34818E-08 
90 XR2 504 32 5 111 4.79920E-01 7.45289E-01 3.31450E-01 6.51670E-01 -3.94200E-02 1.12300E-01 -1.88000E-01 -2.88218E-07 -2.97807E-07 -3.04121E-07 -2.98254E-07 -3.02433E-07 -2.99599E-07 -3.11601E-07 -2.63575E-07 -1.89922E-07 -1.24756E-07 -1.04356E-07 -8.45268E-08 -7.19577E-08 -6.42836E-08 -5.52683E-08 -5.12264E-08 -4.09111E-08 -2.11670E-08 -4.10154E-09 -6.17280E-09 -1.95950E-09 -7.09295E-09 -4.98816E-09 1.65104E-08 -1.02519E-08 -1.21928E-08 -2.19680E-08 4.24683E-10 -2.86847E-09 2.89082E-09 4.74601E-09 3.59490E-09 5.10364E-10 -1.32247E-09 6.79492E-09 
90 XR3 504 32 5 111 4.79920E-01 7.45289E-01 3.31450E-01 6.51670E-01 -3.94200E-02 1.12300E-01 -1.88000E-01 -3.26573E-07 -3.19976E-07 -3.13431E-07 -3.24130E-07 -3.47327E-07 -3.44190E-07 -3.12261E-07 -2.60274E-07 -1.72108E-07 -9.39667E-08 -7.07507E-08 -5.89638E-08 -4.85219E-08 -4.04268E-08 -4.47593E-08 -5.42588E-08 -4.79109E-08 -4.17530E-08 -2.72206E-08 -2.19866E-08 -1.07102E-08 -1.46292E-08 -2.75671E-09 -2.87592E-09 -1.14999E-08 -6.41867E-09 -3.72529E-11 -3.84449E-09 9.87574E-09 1.78813E-10 -1.94087E-09 1.54227E-09 -6.70552E-09 -9.21264E-09 -2.82004E-09 
90 XR4 504 32 5 111 4.79920E-01 7.45289E-01 3.31450E-01 6.51670E-01 -3.94200E-02 1.12300E-01 -1.88000E-01 -3.57884E-07 -3.57229E-07 -3.34702E-07 -3.25366E-07 -3.37108E-07 -3.38424E-07 -3.10521E-07 -2.50540E-07 -1.87143E-07 -1.34278E-07 -1.06994E-07 -9.30577E-08 -7.02775E-08 -4.51356E-08 -2.00308E-08 -9.87201E-09 -2.52351E-08 -2.04481E-08 1.90660E-08 1.85891E-08 2.16774E-08 -1.40182E-08 -1.51395E-08 -1.21369E-08 -1.93119E-08 -1.27144E-08 -2.14055E-08 1.28299E-08 4.08291E-09 2.20537E-09 -3.41981E-09 -2.34320E-09 4.15742E-09 3.35276E-10 8.78423E-09 
100 XR0 504 32 6 126 4.78430E-01 7.42730E-01 3.32650E-01 6.55570E-01 -3.81099E-02 1.13970E-01 -1.57000E-01 -3.18639E-07 -3.16608E-07 -3.22218E-07 -3.27933E-07 -3.35875E-07 -3.20959E-07 -3.05626E-07 -2.72329E-07 -2.09610E-07 -1.30482E-07 -9.73194E-08 -8.08760E-08 -5.99436E-08 -3.85120E-08 -1.98744E-08 -1.63428E-08 -1.95652E-08 -1.40927E-08 -1.85631E-08 -1.21183E-08 1.04308E-09 -2.44006E-09 -7.02217E-09 -5.57303E-09 1.26734E-08 1.37202E-08 3.30433E-09 5.13345E-09 8.80286E-09 1.49048E-08 3.62843E-09 2.34693E-10 -4.29153E-09 6.42612E-09 3.71783E-09 
100 XR1 504 32 6 126 4.78430E-01 7.42730E-01 3.32650E-01 6.55570E-01 -3.81099E-02 1.13970E-01 -1.57000E-01 -3.42533E-07 -3.71307E-07 -3.53302E-07 -3.28645E-07 -3.31651E-07 -3.30187E-07 -3.17476E-07 -2.61586E-07 -1.87456E-07 -1.29125E-07 -1.05500E-07 -9.70736E-08 -8.24034E-08 -7.02962E-08 -6.37434E-08 -5.73359E-08 -5.40986E-08 -3.96706E-08 -1.81384E-08 -2.09733E-08 -3.62507E-08 -3.16277E-08 -2.32048E-08 1.19209E-09 -1.54413E-08 -1.73710E-08 2.35438E-09 -5.03659E-09 -1.59442E-08 -1.20997E-08 -6.03497E-09 -8.04662E-10 -3.63215E-09 -9.79751E-10 -8.19563E-10 
