1 ZR1 404 32 1 2 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 -8.35747E-06 -8.34156E-06 -8.31867E-06 -8.28872E-06 -8.25191E-06 -8.20740E-06 -8.15428E-06 -8.09330E-06 -8.02266E-06 -7.94126E-06 -7.85164E-06 -7.75174E-06 -7.64372E-06 -7.52694E-06 -7.40152E-06 -7.26852E-06 -7.12810E-06 -6.97918E-06 -6.82292E-06 -6.65845E-06 -6.48694E-06 -6.30815E-06 -6.11954E-06 -5.92760E-06 -5.73016E-06 -5.52505E-06 -5.31465E-06 -5.09550E-06 -4.86985E-06 -4.63834E-06 -4.39864E-06 -4.15281E-06 -3.90166E-06 -3.64649E-06 -3.38538E-06 -3.12342E-06 -2.85455E-06 -2.58694E-06 -2.32155E-06 -2.05609E-06 -1.79836E-06 -1.54743E-06 -1.30748E-06 -1.08081E-06 -8.72299E-07 -6.84498E-07 -5.16259E-07 -3.70558E-07 
1 ZR2 404 32 1 3 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 -8.39452E-06 -8.37648E-06 -8.35065E-06 -8.32068E-06 -8.28345E-06 -8.23864E-06 -8.18508E-06 -8.12274E-06 -8.05205E-06 -7.97382E-06 -7.88496E-06 -7.78763E-06 -7.68276E-06 -7.56744E-06 -7.44405E-06 -7.31232E-06 -7.17124E-06 -7.02218E-06 -6.86482E-06 -6.70046E-06 -6.52774E-06 -6.34644E-06 -6.15798E-06 -5.96397E-06 -5.76182E-06 -5.55445E-06 -5.33766E-06 -5.11440E-06 -4.88452E-06 -4.65135E-06 -4.41147E-06 -4.16537E-06 -3.91431E-06 -3.65851E-06 -3.39728E-06 -3.13301E-06 -2.86213E-06 -2.59442E-06 -2.32501E-06 -2.05851E-06 -1.79787E-06 -1.54746E-06 -1.30765E-06 -1.08197E-06 -8.77884E-07 -6.93238E-07 -5.30705E-07 -3.89992E-07 
1 ZR3 404 32 1 4 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 -8.44060E-06 -8.41847E-06 -8.39016E-06 -8.35745E-06 -8.31872E-06 -8.27251E-06 -8.21929E-06 -8.15705E-06 -8.08675E-06 -8.00862E-06 -7.92089E-06 -7.82378E-06 -7.71864E-06 -7.60258E-06 -7.47829E-06 -7.34376E-06 -7.20164E-06 -7.04918E-06 -6.88780E-06 -6.71656E-06 -6.53814E-06 -6.35403E-06 -6.16196E-06 -5.96508E-06 -5.76075E-06 -5.55099E-06 -5.33549E-06 -5.11479E-06 -4.88836E-06 -4.65611E-06 -4.41831E-06 -4.17569E-06 -3.92765E-06 -3.67421E-06 -3.41483E-06 -3.14883E-06 -2.88521E-06 -2.61818E-06 -2.35094E-06 -2.08535E-06 -1.82435E-06 -1.57057E-06 -1.32806E-06 -1.10300E-06 -8.95221E-07 -7.06749E-07 -5.41106E-07 -3.98692E-07 
1 ZR4 404 32 1 5 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 0.00000E+00 -8.41531E-06 -8.39699E-06 -8.37496E-06 -8.34253E-06 -8.30396E-06 -8.25687E-06 -8.20169E-06 -8.13845E-06 -8.06506E-06 -7.98408E-06 -7.89326E-06 -7.79379E-06 -7.68570E-06 -7.56787E-06 -7.44060E-06 -7.30524E-06 -7.16141E-06 -7.01082E-06 -6.85270E-06 -6.68670E-06 -6.51443E-06 -6.33228E-06 -6.14609E-06 -5.95318E-06 -5.75240E-06 -5.54442E-06 -5.32965E-06 -5.10634E-06 -4.87806E-06 -4.64254E-06 -4.40145E-06 -4.15564E-06 -3.90418E-06 -3.64729E-06 -3.38625E-06 -3.12085E-06 -2.84963E-06 -2.58272E-06 -2.31515E-06 -2.05110E-06 -1.79440E-06 -1.54651E-06 -1.31038E-06 -1.08863E-06 -8.85856E-07 -7.02531E-07 -5.39093E-07 -3.98478E-07 
