800n,1/01/14,1:11:04 AM,0,="",1300E,XR1,1980.0,0,8,1,1,-553.7528 ,-529.043 ,-540.6532 ,-590.0019 ,-544.9029 ,-502.0331 ,-381.4934 ,-93.72221 ,-166.964 ,-121.2226 ,-170.3484 ,-218.8176 ,-290.965 ,-365.3357 ,-357.7543 ,-471.6995 ,-523.5896 ,-576.8171 ,-620.4306 ,-642.7329 ,-764.0771 ,-837.0089 ,-839.2685 ,-835.7862 ,-958.9164 ,-953.7467 ,-1038.643 ,-1122.431 ,-1152.953 ,-1181.367 ,-1125.207 ,-1117.233 ,-1048.274 ,-1038.227 ,-960.1818 ,-933.9955 ,-864.9382 ,-808.8228 ,-753.0467 ,-697.1449 ,-627.5962 ,-473.1598 ,-325.6177 ,-240.3607 ,-189.625 ,-150.1891 ,-126.8231 ,-101.2487 ,-89.61206 ,-76.88908 ,-64.40224 ,-46.98687 ,-32.99682 ,-25.62681 ,-17.62752 ,-6.69199 ,16.57319 ,144.4936 ,77.93128 ,165.1712 ,216.0412 ,377.6815 ,475.5955 ,512.1359 ,481.6841 ,267.3524 ,112.693 ,-96.67693 ,-325.2088 ,-438.3436 ,-481.9516 ,-486.5348 ,-453.3882 ,-393.0595 ,-305.8499 ,-240.7358 ,-158.9657 ,7.08973 ,171.888 ,262.3663 ,316.7822 ,352.9683 ,384.8581 ,407.2053 ,426.264 ,439.3797 ,454.0438 ,476.2647 ,492.6519 ,503.3034 ,513.5129 ,517.644 
800n,1/01/14,1:11:04 AM,0,="",1300E,YR1,1980.0,0,8,1,1,-549.5153 ,-559.6582 ,-559.1354 ,-552.1904 ,-556.6002 ,-572.8694 ,-683.1019 ,-864.9369 ,-975.4531 ,-1040.362 ,-1090.892 ,-1138.267 ,-1161.901 ,-1189.672 ,-1213.158 ,-1206.369 ,-1214.636 ,-1230.011 ,-1219.724 ,-1233.051 ,-1193.756 ,-1182.983 ,-1103.623 ,-1120.626 ,-1045.537 ,-1005.043 ,-914.6434 ,-857.3105 ,-798.2205 ,-739.0083 ,-692.9013 ,-655.155 ,-609.5979 ,-563.9782 ,-526.6434 ,-488.6343 ,-447.0875 ,-410.9752 ,-371.0848 ,-330.2974 ,-288.8013 ,-213.1347 ,-149.4674 ,-115.854 ,-94.84013 ,-81.1052 ,-70.62563 ,-63.4374 ,-57.48553 ,-49.3635 ,-43.54337 ,-39.24933 ,-30.18407 ,-25.71235 ,-22.62532 ,-21.1278 ,-37.69803 ,-7.11322 ,-45.81034 ,-53.63623 ,-171.2999 ,-316.7023 ,-467.1129 ,-578.9605 ,-670.6217 ,-698.4164 ,-651.9735 ,-568.7737 ,-437.5776 ,-307.5508 ,-183.8627 ,-74.11983 ,5.34659 ,78.79415 ,133.0215 ,184.7295 ,225.202 ,315.7333 ,389.917 ,425.8368 ,447.2405 ,462.8758 ,476.1588 ,485.9309 ,495.1592 ,500.7263 ,508.164 ,521.3259 ,534.191 ,541.8301 ,549.3343 ,558.2373 
800n,1/01/14,1:11:04 AM,0,="",1300E,ZR1,1980.0,0,8,1,1,21150.61 ,21161.28 ,21152.18 ,21164.89 ,21171.68 ,21155.75 ,20948.09 ,20190 ,19144.9 ,18034.79 ,16835.85 ,15622.93 ,14379.52 ,13115.93 ,11871.67 ,10615.7 ,9370.843 ,8151.514 ,6923.159 ,5709.703 ,4869.81 ,4575.278 ,4427.238 ,4217.544 ,3983.503 ,3738.711 ,3487.599 ,3242.013 ,3017.136 ,2836.791 ,2659.515 ,2511.492 ,2371.263 ,2251.846 ,2124.072 ,1994.766 ,1876.015 ,1753.49 ,1625.665 ,1497.434 ,1372.467 ,1093.248 ,829.9534 ,678.0019 ,573.1734 ,497.8936 ,437.3915 ,390.0006 ,350.3109 ,316.5441 ,276.5889 ,226.4435 ,181.9133 ,149.9099 ,122.8729 ,109.6435 ,107.2008 ,60.37115 ,72.88515 ,12.14584 ,-169.9775 ,-570.3544 ,-1267.722 ,-2404.999 ,-4014.531 ,-6035.955 ,-8401.351 ,-10921.45 ,-13358.42 ,-15465.94 ,-17054.87 ,-18117.96 ,-18734.71 ,-19078.94 ,-19304.56 ,-19481.34 ,-19642.09 ,-19959.05 ,-20250.32 ,-20421.4 ,-20544.08 ,-20632.55 ,-20704.17 ,-20762.79 ,-20811.56 ,-20853.2 ,-20904.5 ,-20973.63 ,-21038.37 ,-21089.24 ,-21134.41 ,-21154.98 
800n,11/27/21,9:16:26 AM,0,="",1300E,XR2,1980.0,0,8,1,2,-4.10581 ,-4.95088 ,-6.93893 ,-1.53613 ,-7.56919 ,-3.68023 ,-2.55346 ,-6.15466 ,-3.52418 ,-4.84145 ,-2.72167 ,-2.65479 ,-7.00176 ,-7.94005 ,-1.68002 ,-4.38142 ,-2.4339 ,-7.21455 ,-8.44061 ,-5.52237 ,-3.68834 ,4.31657 ,-4.70161 ,-7.01865 ,-8.18223 ,-5.90134 ,-7.13348 ,-1.80589 ,0.4678 ,-1.46925 ,-3.81668 ,-4.34335 ,-3.30548 ,0.2709 ,-3.0601 ,-1.82553 ,-2.40526 ,-2.59611 ,-1.3548 ,-1.24581 ,-1.0707 ,-0.32969 ,-2.51185 ,-1.9854 ,-1.19884 ,-0.93916 ,-0.36583 ,1.11515 ,-1.95059 ,-0.48048 ,-1.8071 ,-1.67009 ,-0.64957 ,1.92226 ,2.77528 ,2.49761 ,2.81692 ,3.38435 ,1.35779 ,-1.29024 ,8.0201 ,2.25759 ,1.85285 ,4.60929 ,-0.48975 ,3.10063 ,3.85722 ,2.26034 ,6.02709 ,5.68925 ,5.75917 ,6.96088 ,7.40998 ,8.31326 ,6.9459 ,6.1199 ,4.00927 ,4.63246 ,5.58124 ,5.01615 ,4.38565 ,3.42221 ,5.8602 ,6.42021 ,4.91461 ,3.63798 ,3.76386 ,4.05852 ,4.00461 ,5.47525 ,4.29465 ,6.39049 
800n,11/27/21,9:16:26 AM,0,="",1300E,YR2,1980.0,0,8,1,2,-548.2487 ,-542.3616 ,-563.1804 ,-561.7699 ,-537.3519 ,-560.1324 ,-653.04 ,-863.0886 ,-964.0943 ,-1058.104 ,-1090.629 ,-1118.597 ,-1156.978 ,-1183.708 ,-1200.409 ,-1188.019 ,-1204.574 ,-1223.623 ,-1216.579 ,-1215.162 ,-1188.617 ,-1164.237 ,-1125.854 ,-1105.075 ,-1039.791 ,-988.9683 ,-905.6918 ,-876.6078 ,-788.7971 ,-737.914 ,-687.9227 ,-653.4585 ,-593.1882 ,-549.7183 ,-522.189 ,-484.2529 ,-442.175 ,-404.3361 ,-357.1032 ,-324.477 ,-285.7641 ,-204.9939 ,-146.4992 ,-114.2523 ,-97.90699 ,-83.40579 ,-70.85695 ,-59.17103 ,-56.16914 ,-52.03947 ,-45.364 ,-37.07928 ,-32.60579 ,-26.16757 ,-21.35855 ,-14.33849 ,-23.00143 ,-40.28797 ,-37.66357 ,-66.55215 ,-164.5565 ,-283.791 ,-454.1516 ,-569.4177 ,-669.095 ,-689.2791 ,-639.6723 ,-560.5806 ,-422.012 ,-305.6578 ,-182.6038 ,-72.62414 ,9.20075 ,78.73349 ,131.4993 ,183.799 ,230.2669 ,314.6677 ,386.4869 ,421.9991 ,446.169 ,464.5092 ,481.0237 ,487.106 ,496.3211 ,502.9095 ,510.9501 ,520.0845 ,532.0709 ,543.2641 ,548.1785 ,554.985 
800n,11/27/21,9:16:26 AM,0,="",1300E,ZR2,1980.0,0,8,1,2,21150.9 ,21166.42 ,21151.81 ,21164.49 ,21152.94 ,21157.66 ,20934.8 ,20184.11 ,19148.26 ,18021 ,16841.39 ,15614.69 ,14366.4 ,13102.66 ,11856.2 ,10605.2 ,9361.201 ,8138.232 ,6932.339 ,5710.215 ,4866.819 ,4575.299 ,4408.837 ,4211.444 ,3978.386 ,3707.599 ,3492.329 ,3244.242 ,3009.472 ,2821.447 ,2653.023 ,2509.148 ,2374.272 ,2247.52 ,2119.178 ,1998.935 ,1878.844 ,1747.795 ,1623.145 ,1492.958 ,1369.552 ,1090.463 ,827.3927 ,676.0762 ,572.4118 ,496.5109 ,436.5479 ,388.3672 ,348.7163 ,315.7055 ,274.9733 ,222.934 ,178.1252 ,147.5784 ,120.0158 ,105.6851 ,113.2684 ,91.31669 ,65.07277 ,14.98302 ,-164.8959 ,-557.737 ,-1285.04 ,-2412.05 ,-4008.859 ,-6043.094 ,-8416.113 ,-10935.64 ,-13370.77 ,-15470.98 ,-17062.55 ,-18116.98 ,-18737.4 ,-19084.3 ,-19305.4 ,-19486.35 ,-19644.71 ,-19961.79 ,-20255.57 ,-20428.95 ,-20547.1 ,-20634.42 ,-20705.22 ,-20761.53 ,-20811.95 ,-20852.21 ,-20906.18 ,-20974.7 ,-21041.7 ,-21090.89 ,-21134.61 ,-21153.97 
800n,11/27/21,9:16:52 AM,0,="",1300E,XR3,1980.0,0,8,1,3,-42.67323 ,-166.2223 ,-83.76574 ,-194.5374 ,-248.2878 ,-189.6291 ,-11.06501 ,264.3888 ,264.5651 ,192.292 ,248.2472 ,45.62592 ,83.11521 ,-24.41597 ,-55.71615 ,-124.8704 ,-164.8888 ,-213.7491 ,-294.3413 ,-248.9119 ,-414.2851 ,-412.1005 ,-490.9944 ,-424.4828 ,-535.7003 ,-693.5934 ,-733.7326 ,-710.036 ,-861.412 ,-750.946 ,-791.2009 ,-723.678 ,-687.3635 ,-679.717 ,-619.046 ,-567.9568 ,-531.8903 ,-444.2599 ,-403.2282 ,-336.8145 ,-297.0087 ,-121.7965 ,29.20893 ,108.9815 ,159.4142 ,201.8122 ,224.6619 ,242.5424 ,262.0877 ,274.6514 ,287.2203 ,308.2505 ,318.588 ,329.5058 ,142.5375 ,-371.5256 ,-349.5974 ,-408.858 ,-469.0265 ,-279.4285 ,-166.7401 ,20.72763 ,137.693 ,82.71733 ,56.12214 ,-39.37728 ,-282.4385 ,-507.0382 ,-700.0136 ,-821.303 ,-820.4921 ,-849.5157 ,-808.5385 ,-762.8559 ,-657.6153 ,-597.6764 ,-506.3623 ,-340.55 ,-183.5261 ,-97.96697 ,-34.19841 ,0.59379 ,25.77827 ,53.61051 ,70.30176 ,81.64553 ,99.46011 ,119.3516 ,135.0093 ,145.8263 ,153.7681 ,152.2246 
800n,11/27/21,9:16:52 AM,0,="",1300E,YR3,1980.0,0,8,1,3,-568.5568 ,-550.8001 ,-560.3169 ,-564.5443 ,-539.8648 ,-563.9951 ,-669.8949 ,-869.4601 ,-968.3278 ,-1021.523 ,-1092.067 ,-1104.679 ,-1164.377 ,-1181.473 ,-1207.652 ,-1196.626 ,-1199.55 ,-1207.583 ,-1208.39 ,-1213.564 ,-1186.44 ,-1191.312 ,-1129.532 ,-1133.413 ,-1116.051 ,-989.5641 ,-935.3606 ,-870.0845 ,-803.2245 ,-738.4308 ,-692.6803 ,-653.0003 ,-606.8144 ,-562.6142 ,-527.4871 ,-490.1439 ,-448.0414 ,-408.0402 ,-367.9333 ,-321.6991 ,-286.1697 ,-205.9452 ,-144.0472 ,-113.5016 ,-91.02326 ,-83.53783 ,-71.02848 ,-62.01962 ,-53.06971 ,-47.89554 ,-43.42152 ,-35.07972 ,-29.11027 ,-25.35972 ,-20.15224 ,-17.79624 ,6.3107 ,-38.09928 ,-23.34594 ,-44.44241 ,-176.9033 ,-277.2453 ,-450.9815 ,-584.7452 ,-657.4187 ,-691.3222 ,-645.2907 ,-562.3647 ,-438.362 ,-301.0989 ,-180.2424 ,-80.93093 ,10.11728 ,72.21513 ,131.2026 ,180.5888 ,229.216 ,317.6237 ,386.4286 ,422.6173 ,448.2099 ,464.5505 ,474.7729 ,486.6419 ,495.8839 ,502.0322 ,510.8134 ,522.7221 ,531.7262 ,541.6118 ,550.0534 ,549.9114 
800n,11/27/21,9:16:52 AM,0,="",1300E,ZR3,1980.0,0,8,1,3,21160.62 ,21162.34 ,21176.24 ,21155.32 ,21164.44 ,21162.17 ,20952.39 ,20187.36 ,19162 ,18036.17 ,16844.29 ,15628.66 ,14385.82 ,13120.5 ,11862.33 ,10614.31 ,9382.593 ,8144.875 ,6927.611 ,5722.958 ,4857.456 ,4585.756 ,4420.236 ,4233.79 ,3979.698 ,3744.969 ,3497.422 ,3243.548 ,3025.46 ,2826.886 ,2665.957 ,2509.356 ,2374.693 ,2246.837 ,2125.288 ,2005.909 ,1878.559 ,1754.423 ,1626.304 ,1498.635 ,1371.816 ,1093.716 ,828.2471 ,676.3508 ,571.5373 ,495.5615 ,436.5236 ,388.3277 ,350.1204 ,318.3274 ,277.9904 ,227.1378 ,181.6733 ,148.0236 ,120.3675 ,106.534 ,107.3305 ,120.2559 ,57.97982 ,23.11627 ,-182.1369 ,-560.2135 ,-1255.765 ,-2405.432 ,-3995.786 ,-6046.236 ,-8420.083 ,-10937.25 ,-13375.15 ,-15476.64 ,-17070.01 ,-18122.19 ,-18739.09 ,-19087.32 ,-19311 ,-19486.53 ,-19645.71 ,-19963.96 ,-20259.28 ,-20431.47 ,-20551.71 ,-20641.41 ,-20708.52 ,-20766.76 ,-20814.16 ,-20856.25 ,-20909.1 ,-20977.69 ,-21042.64 ,-21094.18 ,-21139.21 ,-21160.96 
800n,11/27/21,9:17:08 AM,0,="",1300E,XR4,1980.0,0,8,1,4,-529.195 ,-518.7907 ,-562.9068 ,-524.8602 ,-502.1749 ,-472.3501 ,-349.794 ,-167.041 ,-140.6755 ,-161.0951 ,-193.7024 ,-278.1531 ,-344.3709 ,-347.9985 ,-451.1827 ,-420.837 ,-554.9911 ,-597.9318 ,-563.8795 ,-631.5929 ,-763.4448 ,-838.772 ,-751.8934 ,-797.214 ,-755.825 ,-941.8751 ,-1056.827 ,-1085.89 ,-1179.549 ,-1158.686 ,-1140 ,-1089.713 ,-1047.922 ,-1005.432 ,-971.2714 ,-906.8953 ,-880.245 ,-812.8332 ,-748.144 ,-700.062 ,-635.0005 ,-475.9702 ,-323.0068 ,-250.5866 ,-192.6288 ,-151.724 ,-129.215 ,-110.826 ,-91.85816 ,-76.40352 ,-61.28463 ,-50.39027 ,-34.14397 ,-28.89251 ,-16.3962 ,-9.22672 ,-133.465 ,-49.02243 ,39.1227 ,108.9005 ,200.3404 ,323.317 ,485.4416 ,531.5098 ,491.8337 ,238.7868 ,90.51186 ,-169.0272 ,-304.3939 ,-442.2061 ,-524.3444 ,-503.003 ,-445.0994 ,-382.0522 ,-326.2088 ,-256.327 ,-159.7587 ,9.58305 ,172.3726 ,260.6122 ,313.8708 ,351.9177 ,381.7834 ,412.0914 ,425.573 ,445.0406 ,451.3565 ,473.615 ,492.0965 ,502.8823 ,511.3486 ,506.212 
