

/> 
read_ramp 01261240
<CR>Time:2021/01/26 15:59Ramp data first polarity: 
247 246 247 246 247 248 246 246 246 246 247 246 246 246 247 247 246 246 246 247 246 247 247 246 246 246 246 247 246 246 246 247 247 247 245 246 246 246 244 248 248 247 246 247 246 247 247 246 246 246 247 247 247 246 247 247 246 246 246 246 246 246 247 249 248 251 251 251 253 255 258 259 260 263 264 265 268 269 271 273 275 276 278 279 280 282 283 285 286 288 289 290 292 293 295 296 298 299 300 302 305 306 307 309 309 310 314 314 315 317 318 320 322 323 325 326 328 329 331 332 335 336 337 339 340 341 342 345 345 347 349 350 351 354 354 356 357 359 360 362 364 365 367 368 369 370 372 373 375 375 378 379 380 382 383 385 386 389 389 391 393 394 395 397 398 399 401 403 403 406 406 408 410 411 412 413 415 416 418 420 421 423 424 425 427 428 428 431 433 434 434 437 437 439 440 441 444 445 445 447 449 450 453 453 454 456 457 458 460 461 462 465 466 466 468 470 470 472 473 474 477 478 479 479 482 483 485 485 487 488 489 491 492 494 495 497 498 498 500 503 504 505 506 506 507 508 509 508 508 509 5[Warning: Maximal number of bytes per line exceeded! Check the EOL (end-of-line) settings or increase the limit in the advanced terminal settings.]
read 0126
<CR>Time:2021/01/26 15:59
Hours Minutes Seconds  Nb_Samples    Aver. Current 
9 57 59 224 15996 
9 58 14 224 15996 
9 58 29 224 15996 
9 58 44 224 15996 
9 58 59 224 15996 
9 59 14 224 15996 
9 59 29 224 15996 
9 59 44 224 15996 
9 59 59 224 15996 
10 0 14 224 15996 
10 0 29 224 15996 
10 0 44 224 15996 
10 0 59 224 15996 
10 1 14 224 15996 
10 1 29 224 15996 
10 1 44 224 15996 
10 1 59 224 15996 
10 2 14 224 15996 
10 2 29 224 15996 
10 2 44 224 15996 
10 2 59 224 15996 
10 3 14 224 15996 
10 3 29 224 15996 
10 3 44 224 15996 
10 3 59 224 15996 
10 4 14 224 15996 
10 4 29 224 15996 
10 4 44 224 15996 
10 4 59 224 15996 
10 5 14 224 15996 
10 5 29 224 15996 
10 5 44 224 15996 
10 5 59 224 15996 
10 6 14 224 15996 
10 6 29 224 15996 
10 6 44 224 15996 
10 6 59 224 15996 
10 7 14 224 15996 
10 7 29 224 15996 
10 7 44 224 15996 
10 7 59 224 15996 
10 8 14 224 15996 
10 8 29 224 15996 
10 8 44 224 15996 
10 8 59 224 15996 
10 9 51 224 15996 
10 10 6 224 15996 
10 10 21 224 15996 
10 10 36 224 15996 
10 10 51 224 15996 
10 11 6 224 15996 
10 11 21 224 15996 
10 11 36 224 15996 
10 11 51 224 15996 
10 12 6 224 15996 
10 12 21 224 15996 
10 12 36 224 15996 
10 12 51 224 15996 
10 13 6 224 15996 
10 13 21 224 15996 
10 13 36 224 15996 
10 13 51 224 15996 
10 14 6 224 15996 
10 14 21 224 15996 
10 14 36 224 15996 
10 14 51 224 15996 
10 15 6 224 15996 
10 15 21 224 15996 
10 15 36 224 15996 
10 15 51 224 15996 
10 16 6 224 15996 
10 16 21 224 15996 
10 16 36 224 15996 
10 16 51 224 15996 
10 17 6 224 15996 
10 17 21 224 15996 
10 17 36 224 15996 
10 17 51 224 15996 
10 18 6 224 15996 
10 18 21 224 15996 
10 18 36 224 15996 
10 18 51 224 15996 
10 19 6 224 15996 
10 19 21 224 15996 
10 19 36 224 15996 
10 19 51 224 15996 
10 20 6 224 15996 
10 20 21 224 15996 
10 20 36 224 15996 
10 20 51 224 15996 
10 21 6 224 15996 
10 21 21 224 15996 
10 21 36 224 15996 
10 21 51 224 15996 
10 22 6 224 15996 
10 22 21 224 15996 
10 22 36 224 15996 
10 22 51 224 15996 
10 23 6 224 15996 
10 23 21 224 15996 
10 23 36 224 15996 
10 23 51 224 15996 
10 24 6 224 15996 
10 24 43 224 15996 
10 24 58 223 15996 
10 25 13 224 15996 
10 25 28 224 15996 
10 25 43 224 15996 
10 25 58 224 15996 
10 26 13 224 15996 
10 26 28 224 15996 
10 26 43 224 15996 
10 26 58 224 15996 
10 27 13 224 15996 
10 27 28 224 15996 
10 27 43 224 15996 
10 27 58 224 15996 
10 28 13 224 15996 
10 28 28 224 15996 
10 28 43 224 15996 
10 28 58 224 15996 
10 29 13 224 15996 
10 29 28 224 15996 
10 29 43 224 15996 
10 29 58 224 15996 
10 30 13 224 15996 
10 30 28 224 15996 
10 30 43 224 15996 
10 30 58 224 15996 
10 31 13 224 15996 
10 31 28 224 15996 
10 31 43 224 15996 
10 31 58 224 15996 
10 32 13 224 15996 
10 32 28 224 15996 
10 32 43 224 15996 
10 32 58 224 15996 
10 33 13 224 15996 
10 33 28 224 15996 
10 33 43 224 15996 
10 33 58 224 15996 
10 34 13 224 15996 
10 34 28 224 15996 
10 34 43 224 15996 
10 34 58 224 15996 
10 35 13 224 15996 
