

/> 
read_ramp 01311117
<CR>Time:2021/01/31 15:51Ramp data first polarity: 
244 244 244 244 244 245 244 244 243 244 244 244 244 244 244 245 245 244 243 244 244 244 244 244 243 244 244 244 244 245 244 244 244 244 243 244 243 244 244 245 245 244 244 244 244 244 245 244 244 243 244 244 245 244 244 244 244 244 243 244 244 244 245 245 241 246 250 251 252 255 256 257 259 261 264 265 267 268 270 270 272 275 275 277 278 280 282 283 284 286 287 289 291 292 293 295 296 298 300 301 303 304 305 306 308 309 310 313 314 316 318 319 321 322 323 325 326 328 329 330 332 333 335 337 339 340 341 342 343 346 346 348 350 351 354 354 356 357 359 360 362 363 364 366 367 370 370 372 373 375 376 377 379 380 381 383 386 387 388 389 390 392 394 395 396 398 399 401 402 404 406 407 408 409 410 412 414 415 416 418 419 421 423 424 425 426 427 429 431 432 433 434 436 438 440 441 442 443 443 446 447 448 449 452 454 454 456 457 459 460 462 463 464 465 466 468 469 471 472 473 475 476 477 479 480 482 483 484 486 487 489 490 491 492 494 495 496 497 499 499 502 503 504 504 505 505 506 506 507 507 5[Warning: Maximal number of bytes per line exceeded! Check the EOL (end-of-line) settings or increase the limit in the advanced terminal settings.]
read 0131
<CR>Time:2021/01/31 15:51
Hours Minutes Seconds  Nb_Samples    Aver. Current 
11 25 43 224 16012 
11 25 58 223 16012 
11 26 13 224 16012 
11 26 28 223 16012 
11 26 43 224 16012 
11 26 58 223 16012 
11 27 13 224 16012 
11 27 28 223 16012 
11 27 43 224 16012 
11 27 58 223 16012 
11 28 13 224 16012 
11 28 28 223 16012 
11 28 43 224 16012 
11 28 58 223 16012 
11 29 13 224 16012 
11 29 28 223 16012 
11 29 43 224 16012 
11 29 58 223 16012 
11 30 13 224 16012 
11 30 28 223 16012 
11 30 43 224 16012 
11 30 58 223 16012 
11 31 13 224 16012 
11 31 28 223 16012 
11 31 43 224 16012 
11 31 58 223 16012 
11 32 13 224 16012 
11 32 28 223 16012 
11 33 11 224 15951 
11 33 26 223 16012 
11 33 41 224 16012 
11 33 56 223 16012 
11 34 11 224 16012 
11 34 26 223 16012 
11 34 41 224 16012 
11 34 56 223 16012 
11 35 11 224 16012 
11 35 26 223 16012 
11 35 41 224 16012 
11 35 56 223 16012 
11 36 11 224 16012 
11 36 26 223 16012 
11 36 41 224 16012 
11 36 56 223 16012 
11 37 11 224 16012 
11 37 26 223 16012 
11 37 41 224 16012 
11 37 56 223 16012 
11 38 11 224 16012 
11 38 26 223 16012 
11 38 41 223 16012 
11 38 56 224 16012 
11 39 11 223 16012 
11 39 26 224 16012 
11 39 41 223 16012 
11 39 56 224 16012 
11 40 11 223 16012 
11 40 26 224 16012 
11 40 41 223 16012 
11 40 56 224 16012 
11 41 11 223 16012 
11 41 26 224 16012 
11 41 41 223 16012 
11 41 56 224 16012 
11 42 11 223 16012 
11 42 26 224 16012 
11 42 41 223 16012 
11 42 56 224 16012 
11 43 11 223 16012 
11 43 26 224 16012 
11 43 41 223 16012 
11 43 56 224 16012 
11 44 11 223 16012 
11 44 26 224 16012 
11 44 41 223 16012 
11 44 56 224 16012 
11 45 11 223 16012 
11 45 26 224 16012 
11 45 41 223 16012 
11 45 56 224 16012 
11 46 11 223 16012 
11 46 26 224 16012 
11 46 41 223 16012 
11 46 56 224 16012 
11 47 11 223 16012 
11 47 26 224 16012 
11 47 41 223 16012 
11 48 24 224 16012 
11 48 39 223 16012 
11 48 54 224 16012 
11 49 9 223 16012 
11 49 24 223 16012 
11 49 39 224 16012 
11 49 54 223 16012 
11 50 9 224 16012 
11 50 24 223 16012 
11 50 39 224 16012 
11 50 54 223 16012 
11 51 9 224 16012 
11 51 24 223 16012 
11 51 39 223 16012 
11 51 54 224 16012 
11 52 9 223 16012 
