

/> 
read_ramp 01301135
<CR>Time:2021/01/30 15:39Ramp data first polarity: 
768 768 770 768 769 767 767 767 769 769 769 769 769 768 768 768 768 768 768 768 768 768 769 769 769 768 768 768 768 767 768 769 767 768 768 767 767 769 768 769 768 769 768 767 768 768 768 769 767 768 767 769 769 769 769 769 767 768 769 768 768 768 767 768 766 765 764 763 762 759 756 756 754 752 749 749 747 745 743 743 741 740 737 735 735 733 732 731 728 727 726 724 723 722 720 719 717 715 713 712 711 710 708 707 705 704 702 700 700 699 697 694 693 692 691 689 687 686 685 683 681 680 678 678 676 674 673 671 670 669 667 665 664 662 661 659 658 657 656 654 652 651 650 647 646 645 643 642 640 639 637 637 635 634 632 630 629 628 625 624 623 622 620 619 618 617 615 614 612 610 608 607 606 605 603 602 600 598 598 597 595 594 592 591 589 588 585 585 584 582 580 579 577 577 576 574 571 570 569 568 567 565 564 562 561 559 558 557 556 555 553 551 550 549 547 545 545 543 542 540 538 538 536 536 534 532 531 529 528 527 525 525 523 521 520 519 518 516 515 513 512 511 510 509 507 507 507 506 506 506 5[Warning: Maximal number of bytes per line exceeded! Check the EOL (end-of-line) settings or increase the limit in the advanced terminal settings.]
read 0130
<CR>Time:2021/01/30 15:39
Hours Minutes Seconds  Nb_Samples    Aver. Current 
9 32 11 24 13323 
9 32 26 223 15462 
9 32 41 224 15951 
9 33 26 224 15951 
9 33 41 224 15951 
9 33 56 223 15951 
9 34 11 224 15951 
9 34 41 225 15951 
9 35 20 224 15951 
9 35 35 223 15951 
9 35 50 223 15951 
9 36 5 224 16012 
9 36 20 223 15951 
9 36 35 224 15951 
9 36 50 223 15951 
9 37 5 224 15951 
9 37 20 223 15951 
9 37 35 224 15951 
9 37 50 223 15951 
9 38 5 223 15951 
9 38 20 224 15951 
9 38 35 223 16012 
9 38 50 224 16012 
9 39 5 223 16012 
9 39 20 224 15951 
9 39 35 223 15951 
9 47 47 178 15951 
9 47 50 38 13751 
9 48 5 223 15828 
9 48 20 224 15951 
9 48 35 223 15951 
9 48 50 224 15951 
9 49 5 223 15951 
9 49 35 225 15951 
9 50 13 224 15951 
9 50 28 223 15951 
9 50 43 223 15951 
9 50 58 224 15951 
9 51 13 223 15951 
9 51 28 224 15951 
9 51 43 223 15951 
9 51 58 224 16012 
9 52 13 223 15951 
9 52 28 224 15951 
9 52 43 223 15951 
9 52 58 224 15951 
9 53 13 223 15951 
9 53 28 224 15951 
9 53 43 223 15951 
9 53 58 224 16012 
9 54 13 223 16012 
9 54 28 224 15951 
9 54 43 223 16012 
9 54 58 224 16012 
9 55 13 223 16012 
9 55 28 224 16012 
9 55 43 223 16012 
9 55 58 224 16012 
9 56 13 223 16012 
9 56 28 224 16012 
9 56 43 223 16012 
9 56 58 224 16012 
9 57 13 223 16012 
9 57 28 224 16012 
9 57 43 223 16012 
9 57 58 224 16012 
9 58 13 223 16012 
9 58 28 224 16012 
9 58 43 223 16012 
9 58 58 224 15951 
9 59 13 223 15951 
9 59 28 223 15951 
9 59 43 224 16012 
9 59 58 223 16012 
10 0 13 224 16012 
10 0 28 223 15951 
10 0 58 225 16012 
10 1 13 223 16012 
10 1 28 224 16012 
10 1 43 223 15951 
10 1 58 224 15951 
10 2 13 223 16012 
10 2 28 224 15951 
10 2 43 223 15951 
10 2 58 224 15951 
10 3 13 223 15951 
10 3 43 225 16012 
10 4 13 225 15951 
10 4 28 224 15951 
10 4 43 223 15951 
10 5 20 224 15951 
10 5 35 223 15951 
10 5 50 223 15951 
10 6 5 224 15951 
10 6 20 223 15951 
10 6 35 224 16012 
10 7 5 225 15951 
10 7 20 224 16012 
10 7 35 223 15951 
10 7 50 224 16012 
10 8 5 223 16012 
10 8 20 224 16012 
10 8 35 223 16012 
10 8 50 224 16012 
10 9 5 223 16012 
10 9 20 224 16012 
10 9 35 223 15951 
10 9 50 224 16012 
10 10 5 223 15951 
10 10 20 224 15951 
10 10 35 223 16012 
10 10 50 224 16012 
10 11 5 223 16012 
10 11 20 224 15951 
10 11 50 225 16012 
10 12 5 224 16012 
10 12 20 223 15951 
10 12 35 224 15951 
10 12 50 223 15951 
10 13 20 225 16012 
10 13 35 223 15951 
10 13 50 224 15951 
10 14 5 223 15951 
10 14 20 224 15951 
10 14 35 223 15951 
10 14 50 224 15951 
10 15 5 223 15951 
10 15 20 224 15951 
10 15 35 223 16012 
10 15 50 224 15951 
10 16 5 223 15951 
10 16 20 224 15951 
10 16 35 223 15951 
10 16 50 224 15951 
10 17 5 223 15951 
10 17 20 224 15951 
10 17 35 223 15951 
10 18 5 225 15951 
10 18 20 223 15951 
10 18 35 224 16012 
10 18 50 223 16012 
10 19 5 224 15951 
10 19 20 223 15951 
10 19 35 224 15951 
10 19 50 223 15951 
10 20 27 224 15951 
10 20 42 224 15951 
10 20 57 223 16012 
10 21 12 224 16012 
10 21 27 223 15951 
10 21 42 224 15951 
10 21 57 223 15951 
10 22 12 224 15951 
10 22 27 223 15951 
10 22 42 223 16012 
10 22 57 224 15951 
10 23 12 223 15951 
10 23 27 224 15951 
10 23 42 223 15951 
10 23 57 224 15951 
10 24 12 223 16012 
10 24 27 224 15951 
10 24 42 223 15951 
10 24 57 224 16012 
10 25 12 223 15951 
10 25 27 224 15951 
10 25 42 223 16012 
10 25 57 224 16012 
10 26 12 223 15951 
10 26 27 224 15951 
10 26 42 223 15951 
10 26 57 224 16012 
10 27 12 223 16012 
10 27 27 224 16012 
10 27 42 223 15951 
10 27 57 224 15951 
10 28 12 223 15951 
10 28 27 224 16012 
10 28 42 223 15951 
10 28 57 224 15951 
10 29 12 223 16012 
10 29 27 224 16012 
10 29 42 223 16012 
10 29 57 224 16012 
10 30 12 223 16012 
10 30 27 224 15951 
10 30 42 223 15951 
10 30 57 224 15951 
10 31 12 223 15951 
10 31 27 224 15951 
10 31 42 223 16012 
10 31 57 224 15951 
10 32 12 223 16012 
10 32 27 224 15951 
10 32 42 223 16012 
10 32 57 223 16012 
10 33 12 224 16012 
10 33 27 223 15951 
10 33 42 224 15951 
10 33 57 223 15951 
10 34 27 225 16012 
10 34 42 223 16012 
10 34 57 224 15951 
10 35 49 224 16012 
10 36 4 223 16012 
10 36 19 223 16012 
10 36 34 224 16012 
10 36 49 223 16012 
10 37 4 224 15951 
10 37 19 223 16012 
10 37 34 224 16012 
10 37 49 223 15951 
10 38 4 224 15951 
10 38 19 223 15951 
10 38 34 224 15951 
10 38 49 223 16012 
10 39 4 224 16012 
10 39 19 223 16012 
10 39 34 224 16012 
10 39 49 223 16012 
10 40 4 224 15951 
10 40 19 223 15951 
10 40 34 224 15951 
10 40 49 223 16012 
10 41 4 224 15951 
10 41 19 223 16012 
10 41 34 224 16012 
10 41 49 223 15951 
10 42 4 224 16012 
10 42 19 223 16012 
10 42 34 224 15951 
10 42 49 223 16012 
10 43 4 224 16012 
10 43 19 223 16012 
10 43 34 224 16012 
10 43 49 223 16012 
10 44 4 224 16012 
10 44 19 223 15951 
10 44 34 224 15951 
10 44 49 223 16012 
10 45 4 224 15951 
10 45 19 223 15951 
10 45 34 224 15951 
10 45 49 223 15951 
10 46 4 223 15951 
10 46 19 224 15951 
10 46 34 223 15951 
10 46 49 224 16012 
10 47 4 223 15951 
10 47 19 224 16012 
10 47 34 223 15951 
10 47 49 224 16012 
10 48 4 223 15951 
10 48 19 224 15951 
10 48 34 223 15951 
10 48 49 224 15951 
10 49 4 223 16012 
10 49 19 224 15951 
10 49 34 223 15951 
10 49 49 224 15951 
10 50 4 223 15951 
10 50 42 224 16012 
10 50 57 223 15951 
10 51 12 224 15951 
10 51 27 223 16012 
10 51 42 224 16012 
10 51 57 223 15951 
10 52 12 223 15951 
10 52 27 224 15951 
10 52 42 223 15951 
10 52 57 224 15951 
10 53 12 223 15951 
10 53 27 224 15951 
10 53 42 223 15951 
10 53 57 224 15951 
10 54 12 223 15951 
10 54 42 225 15951 
10 54 57 223 16012 
10 55 12 224 15951 
10 55 27 223 15951 
10 55 42 224 16012 
10 55 57 223 16012 
10 56 12 224 16012 
10 56 27 223 16012 
10 56 42 224 16012 
10 56 57 223 16012 
10 57 12 224 16012 
10 57 27 223 16012 
10 57 42 224 16012 
10 57 57 223 16012 
10 58 12 224 16012 
10 58 27 223 16012 
10 58 42 224 16012 
10 58 57 223 15951 
10 59 12 223 16012 
10 59 27 223 15951 
10 59 42 224 16012 
10 59 57 223 15951 
11 0 12 224 16012 
11 0 27 223 15951 
11 0 42 224 15951 
11 0 57 223 15951 
11 1 12 224 16012 
11 1 27 223 16012 
11 1 42 224 16012 
11 1 57 223 16012 
11 2 12 224 16012 
11 2 27 223 15951 
11 2 42 224 16012 
11 2 57 223 15951 
11 3 12 224 16012 
11 3 27 223 15951 
11 3 42 224 16012 
11 3 57 223 15951 
11 4 12 224 15951 
11 4 27 223 15951 
11 4 42 224 15951 
11 4 57 223 16012 
11 5 12 224 16012 
11 6 5 224 15951 
11 6 20 223 16012 
11 6 35 224 15951 
11 6 50 223 15951 
11 7 5 224 15951 
11 7 20 223 16012 
11 7 35 224 16012 
11 7 50 223 15951 
11 8 5 224 16012 
11 8 20 223 15951 
11 8 35 224 15951 
11 8 50 223 16012 
11 9 5 224 16012 
11 9 20 223 16012 
11 9 35 224 16012 
11 9 50 223 16012 
11 10 5 224 16012 
11 10 20 223 16012 
11 10 35 224 16012 
11 10 50 223 16012 
11 11 5 224 16012 
11 11 35 225 16012 
11 11 50 224 15951 
11 12 5 223 16012 
11 12 20 224 16012 
11 12 35 223 16012 
11 12 50 223 16012 
11 13 5 224 16012 
11 13 20 223 16012 
11 13 35 224 16012 
11 13 50 223 16012 
11 14 5 224 15951 
11 14 20 223 16012 
11 14 35 224 16012 
11 15 5 225 16012 
11 15 20 224 16012 
11 15 35 223 16012 
11 15 50 224 16012 
11 16 5 223 15951 
11 16 20 224 16012 
