
/> 
read_ramp 01291111
<CR>Time:2021/01/29 15:28Ramp data first polarity: 
772 772 773 772 772 773 773 773 772 773 772 772 773 772 773 771 774 774 773 774 773 774 773 774 773 773 773 773 773 773 773 772 773 773 773 772 771 773 773 773 773 773 772 772 772 773 773 773 772 773 770 773 773 772 773 773 773 771 772 773 773 772 773 771 770 769 767 765 763 762 761 757 756 755 752 751 751 749 746 745 745 743 741 739 738 736 736 733 732 731 729 728 726 724 723 721 720 719 717 715 714 713 711 709 708 706 705 704 702 701 699 697 697 694 693 692 690 689 687 685 684 682 681 680 678 677 675 673 672 670 669 667 666 665 664 662 661 659 658 657 655 654 652 651 650 648 646 646 642 642 640 639 637 635 634 633 631 630 628 627 626 624 622 621 620 619 617 615 615 613 611 610 608 607 605 604 602 602 600 598 597 596 595 592 591 589 588 587 586 584 582 581 580 579 578 576 575 573 571 571 570 568 566 565 563 561 560 558 557 556 555 553 553 550 549 548 546 544 544 543 541 540 538 537 536 534 532 532 529 529 528 526 524 523 522 520 519 518 517 515 514 513 512 511 510 511 509 509 509 508 5[Warning: Maximal number of bytes per line exceeded! Check the EOL (end-of-line) settings or increase the limit in the advanced terminal settings.]
read 0129
<CR>Time:2021/01/29 15:28
Hours Minutes Seconds  Nb_Samples    Aver. Current 
9 16 41 223 15325 
9 16 56 223 15996 
9 17 11 224 15996 
9 17 26 223 16057 
9 18 32 224 16057 
9 18 47 224 16057 
9 19 2 223 16057 
9 19 17 224 16057 
9 19 32 223 16057 
9 19 47 224 16057 
9 20 2 223 16057 
9 20 17 224 16057 
9 20 32 223 16057 
9 20 47 224 16057 
9 21 2 223 16057 
9 21 17 224 16057 
9 21 32 223 16057 
9 21 47 224 16057 
9 22 2 223 16057 
9 22 17 224 16057 
9 22 32 223 16057 
9 22 47 224 16057 
9 23 2 223 16057 
9 23 17 224 16057 
9 23 32 223 16057 
9 23 47 224 16057 
9 24 2 223 16057 
9 24 17 224 16057 
9 24 32 223 16057 
9 24 47 224 16057 
9 25 2 223 16057 
9 25 40 224 16057 
9 25 55 223 16057 
9 26 10 224 16057 
9 26 25 223 16057 
9 26 40 224 16057 
9 26 55 223 16057 
9 27 10 224 16057 
9 27 25 223 16057 
9 27 40 224 16057 
9 27 55 223 16057 
9 28 10 224 16057 
9 28 25 223 16057 
9 28 40 224 16057 
9 28 55 223 16057 
9 29 10 224 16057 
9 29 25 223 16057 
9 29 40 224 16057 
9 29 55 223 16057 
9 30 10 224 16057 
9 30 25 223 16057 
9 30 40 224 16057 
9 30 55 223 16057 
9 31 10 224 16057 
9 31 25 223 16057 
9 31 40 224 16057 
9 31 55 223 16057 
9 32 10 223 16057 
9 32 25 224 16057 
9 32 40 223 16057 
9 32 55 224 16057 
9 33 10 223 16057 
9 33 25 224 16057 
