800n,10/17/21,10:18:46 AM,0,="",150E,XR1,1980.0,0,32,1,1,590.0363 ,595.3388 ,588.1288 ,590.6671 ,595.9442 ,601.6024 ,976.3068 ,975.3772 ,890.9259 ,829.3409 ,766.6903 ,701.4316 ,642.9386 ,579.4734 ,531.8255 ,470.1781 ,412.6781 ,360.514 ,311.4586 ,250.3721 ,92.06956 ,-33.23555 ,-79.84637 ,-116.9408 ,-146.7975 ,-167.1292 ,-169.3971 ,-166.5459 ,-149.4789 ,-138.9079 ,-129.9957 ,-114.963 ,-104.4084 ,-88.28544 ,-76.93631 ,-61.64794 ,-47.59741 ,-35.66195 ,-24.16183 ,-19.28688 ,-12.13119 ,-3.95833 ,0.54725 ,1.5775 ,3.40584 ,2.08558 ,3.02237 ,2.22047 ,9.58916 ,8.32915 ,37.30893 ,152.2021 ,379.0794 ,600.046 ,657.0515 ,592.0907 ,447.567 ,265.2304 ,68.27061 ,-127.2577 ,-305.2081 ,-458.9822 ,-569.2619 ,-628.5779 ,-653.0611 ,-649.4345 ,-635.6089 ,-621.5759 ,-609.311 ,-601.8682 ,-593.2049 ,-589.1193 ,-588.1079 ,-587.4069 ,-586.9654 ,-587.8929 ,-589.2386 ,-589.8434 
800n,10/17/21,10:18:46 AM,0,="",150E,YR1,1980.0,0,32,1,1,-1866.53 ,-1880.412 ,-1865.376 ,-1866.881 ,-1883.749 ,-1853.585 ,-1621.489 ,-1463.525 ,-1334.187 ,-1224.009 ,-1090.816 ,-962.281 ,-849.8988 ,-714.2081 ,-592.4408 ,-462.2973 ,-346.897 ,-238.1524 ,-118.5014 ,-20.04215 ,24.61052 ,-48.19154 ,-41.40511 ,-27.77735 ,-67.0132 ,-69.36198 ,-57.39067 ,-64.69954 ,-45.86058 ,-29.49306 ,-29.16217 ,-16.35269 ,-11.44115 ,-8.26794 ,2.52096 ,8.26044 ,14.44226 ,10.83821 ,14.58358 ,17.43027 ,17.49682 ,13.26955 ,9.66377 ,5.92813 ,4.36684 ,6.18577 ,4.52927 ,3.61818 ,10.77419 ,11.72465 ,28.5846 ,73.98962 ,202.8601 ,384.5241 ,525.7742 ,619.5925 ,773.4571 ,914.6125 ,1055.383 ,1220.175 ,1386.723 ,1537.793 ,1678.312 ,1772.789 ,1836.907 ,1867.993 ,1887.999 ,1890.992 ,1892.814 ,1895.401 ,1893.11 ,1887.158 ,1884.569 ,1881.47 ,1879.662 ,1877.115 ,1877.457 ,1881.89 
800n,10/17/21,10:18:46 AM,0,="",150E,ZR1,1980.0,0,32,1,1,33097.8 ,33101.07 ,33095.16 ,33103.01 ,33096.09 ,33083.13 ,31808.85 ,29523.31 ,27316.58 ,25067.39 ,22792.63 ,20527.58 ,18271.66 ,16023.09 ,13812.21 ,11611.47 ,9454.681 ,7329.297 ,5222.125 ,3157.808 ,1900.868 ,1655.302 ,1569.574 ,1442.815 ,1346.525 ,1219.608 ,1126.102 ,1035.306 ,940.5698 ,853.9857 ,773.5226 ,682.1585 ,602.8231 ,525.4902 ,453.6961 ,387.8353 ,327.7763 ,273.9568 ,228.0542 ,187.2806 ,156.5164 ,108.1142 ,68.00104 ,47.55682 ,36.47742 ,28.53866 ,23.87178 ,19.62071 ,25.33096 ,27.46188 ,-4.72188 ,-213.1913 ,-760.6043 ,-1855.856 ,-3397.475 ,-5470.818 ,-8100.176 ,-11197.7 ,-14752.26 ,-18564.08 ,-22369.58 ,-25829.28 ,-28626.51 ,-30599 ,-31782.71 ,-32392.98 ,-32675.46 ,-32811.24 ,-32890.47 ,-32940.11 ,-32994.41 ,-33037.58 ,-33059.6 ,-33072.48 ,-33081.09 ,-33089.07 ,-33094.1 ,-33098.07 
800n,10/17/21,10:19:38 AM,0,="",150E,XR2,1980.0,0,32,3,2,588.4749 ,588.6041 ,589.6604 ,593.1481 ,586.116 ,606.9429 ,979.5012 ,959.5715 ,882.9489 ,826.5974 ,763.8136 ,701.5071 ,637.09 ,584.4633 ,528.6027 ,464.5012 ,421.7018 ,364.3629 ,302.1552 ,247.0561 ,82.61769 ,-16.10607 ,-76.9028 ,-111.7022 ,-138.9053 ,-172.758 ,-162.5205 ,-157.0886 ,-152.9891 ,-132.6629 ,-128.2136 ,-115.3307 ,-106.2271 ,-91.83687 ,-76.48385 ,-61.27245 ,-48.8907 ,-37.8615 ,-26.68976 ,-16.12481 ,-11.28529 ,-3.86473 ,0.16665 ,2.05552 ,2.82565 ,1.43413 ,3.47794 ,2.195 ,6.45864 ,1.94043 ,45.37969 ,158.0487 ,381.1955 ,593.0392 ,651.4137 ,588.5254 ,457.447 ,262.1627 ,66.00973 ,-123.2704 ,-309.6068 ,-458.2734 ,-568.052 ,-630.6648 ,-651.8082 ,-650.4179 ,-638.5425 ,-624.0932 ,-611.658 ,-604.5732 ,-595.1302 ,-591.0312 ,-588.9388 ,-590.2396 ,-589.1422 ,-588.5982 ,-589.1846 ,-587.9377 
800n,10/17/21,10:19:38 AM,0,="",150E,YR2,1980.0,0,32,3,2,-1879.559 ,-1873.843 ,-1878.471 ,-1883.126 ,-1873.675 ,-1861.361 ,-1639.837 ,-1439.752 ,-1351.74 ,-1212.709 ,-1091.624 ,-991.3946 ,-841.4982 ,-729.0166 ,-599.4026 ,-481.8764 ,-346.2845 ,-240.445 ,-118.2572 ,-4.44424 ,5.44131 ,24.82533 ,-50.45115 ,-53.92332 ,-58.66758 ,-74.45168 ,-80.77569 ,-61.81508 ,-59.64244 ,-28.96394 ,-32.31949 ,-21.16758 ,-17.06841 ,-5.09545 ,-6.37633 ,3.75618 ,0.4825 ,14.28491 ,15.89408 ,14.0529 ,14.14754 ,12.57461 ,9.119 ,6.34024 ,5.30504 ,6.75038 ,4.79501 ,5.24837 ,8.23441 ,23.67931 ,15.68556 ,85.0065 ,189.4629 ,373.682 ,522.9988 ,645.7054 ,764.4643 ,877.4041 ,1052.597 ,1208.336 ,1375.336 ,1533.391 ,1672.62 ,1776.317 ,1832.761 ,1870.077 ,1882.666 ,1895.67 ,1898.94 ,1898.013 ,1891.243 ,1886.871 ,1882.397 ,1881.657 ,1880.077 ,1877.193 ,1877.548 ,1875.636 
800n,10/17/21,10:19:38 AM,0,="",150E,ZR2,1980.0,0,32,3,2,33093.19 ,33093.75 ,33084.26 ,33084.88 ,33088.75 ,33067.03 ,31807.53 ,29519.55 ,27306.97 ,25056.76 ,22798.69 ,20529.43 ,18262.71 ,16022.74 ,13801.93 ,11609.79 ,9452.645 ,7328.339 ,5218.141 ,3156.93 ,1895.876 ,1623.957 ,1553.088 ,1445.044 ,1340.078 ,1226.698 ,1130.29 ,1031.329 ,939.3859 ,848.172 ,764.2798 ,683.2798 ,603.5979 ,526.8637 ,453.9933 ,388.4963 ,327.2262 ,273.3677 ,229.3362 ,190.3188 ,157.8228 ,110.435 ,71.32785 ,48.835 ,37.90073 ,30.88805 ,25.27909 ,21.31365 ,20.14196 ,13.67318 ,-35.18104 ,-202.2125 ,-778.622 ,-1863.958 ,-3400.368 ,-5484.59 ,-8105.985 ,-11213.84 ,-14756.52 ,-18575.22 ,-22370.3 ,-25821.36 ,-28617.12 ,-30595.95 ,-31781.5 ,-32391.23 ,-32672.67 ,-32812.24 ,-32887.18 ,-32937.42 ,-32993.31 ,-33035.07 ,-33057.7 ,-33069.88 ,-33078.66 ,-33084.64 ,-33090.49 ,-33092.05 
800n,10/17/21,10:19:51 AM,0,="",150E,XR3,1980.0,0,32,3,3,608.9021 ,592.9976 ,587.5649 ,586.1099 ,587.8365 ,604.3641 ,981.7851 ,972.9068 ,890.1042 ,829.0045 ,759.8386 ,701.4301 ,643.3546 ,584.5216 ,530.3106 ,463.261 ,411.8234 ,356.9021 ,301.3365 ,257.6353 ,90.19904 ,-22.51506 ,-77.4829 ,-118.2547 ,-151.6954 ,-154.3801 ,-173.0174 ,-162.1409 ,-149.2366 ,-137.0703 ,-125.5149 ,-115.6768 ,-106.1121 ,-90.97352 ,-76.26732 ,-65.01424 ,-50.20506 ,-37.92421 ,-27.76319 ,-21.18004 ,-14.15053 ,-6.36316 ,0.14324 ,4.69775 ,7.68785 ,8.78548 ,8.83802 ,7.53041 ,7.37971 ,2.44504 ,47.64944 ,140.7191 ,384.3688 ,592.9885 ,657.8095 ,599.5549 ,448.7598 ,273.8424 ,73.91141 ,-125.586 ,-304.3984 ,-452.9054 ,-567.1291 ,-623.4572 ,-650.6946 ,-648.3811 ,-634.0658 ,-619.6628 ,-607.8858 ,-600.1548 ,-592.4667 ,-587.5148 ,-587.2306 ,-588.5936 ,-587.1112 ,-588.0114 ,-589.6332 ,-590.6961 
800n,10/17/21,10:19:51 AM,0,="",150E,YR3,1980.0,0,32,3,3,-27353.18 ,-16068.16 ,-16090.8 ,-16108.49 ,-16135.5 ,-16158.61 ,-16189.62 ,-16236.06 ,-16330.63 ,-16308.24 ,-16244.32 ,-16205.17 ,-16260.14 ,-16241.27 ,-16291.47 ,-16349.97 ,-16394.24 ,-16318.66 ,-16352.66 ,-16317.2 ,-16274.72 ,-16282.12 ,-16317.25 ,-16334.95 ,-16318.42 ,-16298.76 ,-16361.22 ,-16357.48 ,-16233.33 ,-16147.58 ,-16127.26 ,-16162.56 ,-16233.77 ,-16271.12 ,-16471.57 ,-16566.39 ,-16834.17 ,-16928.01 ,-17223.3 ,-17228.43 ,-17044.33 ,-17504.36 ,-16235.38 ,-14321.32 ,-12927.54 ,-10705.51 ,-8047.937 ,-5342.801 ,-4321.322 ,-4356.847 ,-4305.098 ,-4304.373 ,-4305.798 ,-4323.857 ,-4281.319 ,-4213.133 ,-4268.945 ,-4188.852 ,-4127.107 ,-4105.117 ,-4010.09 ,-4001.369 ,-3957.121 ,-3929.651 ,-3768.552 ,-3562.154 ,-3202.056 ,-2898.321 ,-2586.871 ,-1825.998 ,-957.4282 ,936.4221 ,3551.273 ,6344.157 ,8450.384 ,12280.65 ,15056.57 ,16180.99 
800n,10/17/21,10:19:51 AM,0,="",150E,ZR3,1980.0,0,32,3,3,33146.74 ,33101.6 ,33097.05 ,33105.54 ,33102.77 ,33085.17 ,31815.56 ,29519.06 ,27318.26 ,25059.57 ,22796.61 ,20529.59 ,18273.55 ,16032.56 ,13818.46 ,11620.15 ,9451.095 ,7323.46 ,5230.244 ,3166.975 ,1908.286 ,1649.385 ,1555.251 ,1448.354 ,1334.921 ,1232.587 ,1134.62 ,1041.727 ,947.9857 ,865.2936 ,774.6157 ,692.2958 ,607.4813 ,532.7276 ,461.3689 ,393.3253 ,334.6866 ,280.6584 ,235.9812 ,196.7215 ,164.2691 ,121.1785 ,84.95266 ,69.22921 ,62.0927 ,53.84304 ,48.16067 ,43.18333 ,48.39774 ,39.14803 ,9.3931 ,-188.5459 ,-743.0999 ,-1828.742 ,-3372.139 ,-5448.738 ,-8072.635 ,-11179.91 ,-14732.02 ,-18549.37 ,-22348.62 ,-25809.96 ,-28606.64 ,-30572.81 ,-31759.26 ,-32365.33 ,-32654.19 ,-32791.36 ,-32870.95 ,-32918.43 ,-32975.99 ,-33018.57 ,-33044.95 ,-33059.57 ,-33069.49 ,-33081.89 ,-33093.15 ,-33096.29 
800n,10/17/21,10:20:06 AM,0,="",150E,XR4,1980.0,0,32,3,4,593.5443 ,588.5894 ,591.0911 ,588.22 ,596.6191 ,601.5527 ,985.5383 ,971.3154 ,892.9307 ,825.1591 ,762.4447 ,698.6299 ,647.7689 ,584.6842 ,518.6336 ,469.1451 ,415.6931 ,358.8552 ,305.6865 ,246.2394 ,89.68531 ,-38.65659 ,-80.94325 ,-105.8876 ,-146.0059 ,-167.0897 ,-164.4494 ,-157.8497 ,-149.3771 ,-138.6317 ,-126.7981 ,-118.1423 ,-102.4407 ,-92.10984 ,-78.18795 ,-61.26313 ,-50.97973 ,-38.13978 ,-27.65238 ,-19.13374 ,-12.37285 ,-3.57694 ,-0.89853 ,3.33753 ,1.86841 ,1.60207 ,1.98882 ,1.8108 ,-4.35406 ,3.81398 ,33.83845 ,154.677 ,388.9724 ,598.3171 ,664.2073 ,586.4257 ,447.7313 ,263.0307 ,73.82465 ,-128.5619 ,-313.7678 ,-465.2703 ,-574.0841 ,-634.062 ,-656.4918 ,-652.5746 ,-641.5653 ,-624.5777 ,-615.1807 ,-604.5278 ,-598.3132 ,-592.7763 ,-590.5672 ,-591 ,-590.1762 ,-591.8364 ,-591.2693 ,-591.4025 
