ls

ls
<CR>
         TIME          Size       File name 
----A 2021/11/17 11:45    128000  11171130
----A 2021/11/17 12:03    128000  11171148
----A 2021/11/17 12:07      2560  11171207
----A 2021/11/23 14:55      6104  1123
----A 2021/11/23 11:33    128000  11231118
----A 2021/11/23 11:51    128000  11231136
----A 2021/11/23 12:11    128000  11231154
----A 2021/11/23 12:28    128000  11231213
----A 2021/11/23 12:46    128000  11231231
----A 2021/11/23 13:07    128000  11231249
----A 2021/11/23 13:23    128000  11231308
----A 2021/11/23 13:43    128000  11231326
----A 2021/11/23 14:00    128000  11231344
----A 2021/11/23 14:19    128000  11231403
----A 2021/11/23 14:38    128000  11231421
----A 2021/11/23 14:55    108160  11231439
----A 2021/11/24 14:51      8352  1124
----A 2021/11/24 10:01    128000  11240945
----A 2021/11/24 10:18    128000  11241003
----A 2021/11/24 10:37    128000  11241022
----A 2021/11/24 10:55    128000  11241040
----A 2021/11/24 11:15    128000  11241058
----A 2021/11/24 11:32    128000  11241117
----A 2021/11/24 11:51    128000  11241135
----A 2021/11/24 12:11    128000  11241153
----A 2021/11/24 12:27    128000  11241212
----A 2021/11/24 12:45    128000  11241230
----A 2021/11/24 13:03    128000  11241248
----A 2021/11/24 13:22    128000  11241307
----A 2021/11/24 13:42    128000  11241325
----A 2021/11/24 13:59    128000  11241343
----A 2021/11/24 14:17    128000  11241402
----A 2021/11/24 14:35    128000  11241420
----A 2021/11/24 14:39      2560  11241438

  80 File(s),   9115128 bytes total
   0 Dir(s),     991360K bytes free

/> 
read 1124
read 1124
<CR>Time:2021/11/24 14:39
Hours Minutes Seconds  Nb_Samples    Aver. Current 
9 18 25 8 13411 
9 18 39 7 16311 
9 18 55 8 17036 
9 19 9 7 17036 
9 19 25 8 17036 
9 19 39 7 17036 
9 29 23 7 17036 
9 29 39 8 17036 
9 29 53 7 17036 
9 30 9 8 17036 
9 30 23 7 17036 
9 30 39 8 17036 
9 30 53 7 17036 
9 31 9 8 17036 
9 31 23 7 17036 
9 31 39 8 17036 
9 31 53 7 17036 
9 32 9 8 17036 
9 32 23 7 17036 
9 32 39 8 17036 
9 32 53 7 17036 
9 33 9 8 16975 
9 33 23 7 16975 
9 33 39 8 17036 
9 33 53 7 17036 
9 34 9 8 17036 
9 34 23 7 17036 
9 34 39 8 17036 
9 34 53 7 17036 
9 35 9 8 17036 
9 35 23 7 17036 
9 35 39 8 17036 
9 35 53 7 17036 
9 36 9 8 17036 
9 36 23 7 16975 
9 36 39 8 17036 
9 36 53 7 17036 
9 37 9 8 16975 
9 37 23 7 17036 
9 37 39 8 16975 
9 37 53 7 17036 
9 38 9 8 16975 
9 38 23 7 16975 
9 38 39 8 16975 
9 38 53 7 17036 
9 39 9 8 16975 
9 39 23 7 16975 
9 39 39 8 17036 
9 39 53 7 16975 
9 40 9 8 16975 
9 40 23 7 17036 
9 40 39 8 16975 
9 40 53 7 16975 
9 41 9 8 16975 
9 41 23 7 16975 
9 41 39 8 16975 
9 41 53 7 17036 
9 45 53 8 16975 
9 46 7 7 17036 
9 46 23 8 16975 
9 46 37 7 17036 
9 46 53 8 16975 
9 47 7 7 17036 
9 47 23 8 16975 
9 47 37 7 16975 
9 47 53 8 16975 
9 48 7 7 17036 
9 48 23 8 17036 
9 48 37 7 17036 
9 48 53 8 16975 
9 49 7 7 16975 
9 49 23 8 16975 
9 49 37 7 16975 
9 49 53 8 16975 
9 50 7 7 16975 
9 50 23 8 16975 
9 50 37 7 16975 
9 50 53 8 16975 
9 51 7 7 17036 
9 51 23 8 16975 
9 51 37 7 16975 
9 51 53 8 16975 
9 52 7 7 16975 
9 52 23 8 16975 
9 52 37 7 16975 
9 52 53 8 16975 
9 53 7 7 16975 
9 53 23 8 16975 
9 53 37 7 16975 
