400n,10/10/21,10:15:46 AM,0,="",1500E,XR1,2000.0,0,32,1,1,-206.8117 ,-213.3945 ,-211.3284 ,-202.3432 ,-210.5295 ,-211.7059 ,-222.1558 ,-240.067 ,-253.6288 ,-269.6391 ,-276.806 ,-286.9413 ,-294.2572 ,-305.3718 ,-328.1504 ,-334.9611 ,-326.3219 ,-343.4235 ,-339.3096 ,-352.6884 ,-351.855 ,-339.6359 ,-350.2221 ,-329.2396 ,-345.8523 ,-348.7078 ,-327.8565 ,-307.1417 ,-304.6575 ,-276.2629 ,-247.5011 ,-221.5773 ,-174.867 ,-133.2558 ,-92.15678 ,-59.17088 ,-31.29397 ,-14.07216 ,-4.63393 ,0.19845 ,2.43203 ,1.85375 ,2.49414 ,4.73361 ,3.15623 ,1.81366 ,3.29818 ,0.87043 ,-4.37635 ,1.92827 ,-16.98255 ,-2.518 ,-9.9048 ,-25.47003 ,-9.88251 ,-32.41624 ,-56.75093 ,-79.87171 ,-100.0021 ,-118.8907 ,-119.6887 ,-111.848 ,-78.71688 ,-10.23817 ,61.74001 ,129.2754 ,169.0175 ,198.3999 ,207.392 ,210.6457 ,212.9467 ,212.1742 ,213.371 ,211.9157 ,212.4388 ,212.6693 ,211.5276 ,206.367 
400n,10/10/21,10:15:46 AM,0,="",1500E,YR1,2000.0,0,32,1,1,-250.3462 ,-241.9583 ,-238.4706 ,-234.5963 ,-245.291 ,-240.5635 ,-262.0375 ,-286.7645 ,-319.0096 ,-342.8318 ,-373.3213 ,-404.6397 ,-431.2961 ,-458.4904 ,-479.8569 ,-505.8035 ,-520.9758 ,-537.2977 ,-548.0618 ,-559.9577 ,-559.0209 ,-589.4344 ,-571.2815 ,-572.9906 ,-555.4136 ,-547.5921 ,-539.8402 ,-534.088 ,-499.7652 ,-469.2567 ,-424.5882 ,-360.0341 ,-299.0416 ,-225.9335 ,-155.4865 ,-104.2764 ,-67.58504 ,-46.08737 ,-30.5845 ,-26.2424 ,-22.12397 ,-11.31227 ,-3.56432 ,-1.97924 ,-1.9475 ,-2.56581 ,-1.07525 ,1.60582 ,3.27238 ,-0.83292 ,-20.72662 ,-2.08735 ,-24.91822 ,-34.73267 ,-40.16333 ,-77.80534 ,-107.5697 ,-152.1122 ,-214.4985 ,-254.8177 ,-284.5075 ,-278.4472 ,-224.8983 ,-123.7878 ,-2.49727 ,97.08978 ,162.6729 ,196.9708 ,210.2696 ,220.1819 ,227.2885 ,234.7537 ,236.0233 ,239.0837 ,240.9964 ,238.1203 ,240.2785 ,243.5259 
400n,10/10/21,10:15:46 AM,0,="",1500E,ZR1,2000.0,0,32,1,1,17107.66 ,17105.87 ,17105.41 ,17107.51 ,17113.02 ,17105.43 ,17052.6 ,16943.25 ,16788.97 ,16593.86 ,16370.48 ,16094.92 ,15783.29 ,15442.1 ,15057.83 ,14650.5 ,14188.73 ,13704.47 ,13184.93 ,12632.48 ,12214.88 ,12050.21 ,11977.59 ,11825.22 ,11660.2 ,11427.72 ,11103.62 ,10696.33 ,10166.62 ,9493.094 ,8643.624 ,7617.653 ,6433.394 ,5170.681 ,3938.517 ,2833.304 ,1938.513 ,1273.189 ,811.0661 ,504.7826 ,309.219 ,131.0568 ,43.10307 ,18.63164 ,12.35813 ,6.77102 ,4.3388 ,3.67881 ,-0.54362 ,11.141 ,2.37614 ,-3.26782 ,-37.7953 ,-73.16507 ,-155.4096 ,-276.5187 ,-465.7716 ,-775.347 ,-1243.27 ,-1947.745 ,-2989.11 ,-4483.996 ,-6479.598 ,-8857.965 ,-11294.66 ,-13381.16 ,-14893.78 ,-15852.69 ,-16412.58 ,-16721.15 ,-16966.17 ,-17066.16 ,-17091.65 ,-17100.78 ,-17102.57 ,-17104.98 ,-17106.09 ,-17106.65 
400n,10/10/21,10:16:36 AM,0,="",1500E,XR2,2000.0,0,32,3,2,-215.6045 ,-214.9549 ,-206.0563 ,-204.3773 ,-211.1085 ,-198.7308 ,-221.6314 ,-238.7543 ,-256.3682 ,-267.2766 ,-271.6991 ,-283.2586 ,-298.8484 ,-319.5613 ,-321.4658 ,-329.5943 ,-338.0156 ,-341.0433 ,-352.8556 ,-342.7917 ,-338.9793 ,-315.6617 ,-325.8679 ,-322.2125 ,-338.9848 ,-330.7221 ,-323.7006 ,-322.3544 ,-301.5379 ,-276.6995 ,-255.9933 ,-218.1247 ,-179.0706 ,-136.6822 ,-93.61434 ,-56.21095 ,-29.05498 ,-12.48876 ,-4.96 ,1.50258 ,3.30659 ,4.79751 ,4.56177 ,3.3523 ,3.77814 ,2.87897 ,2.10608 ,1.67748 ,2.69026 ,-5.75644 ,-24.14137 ,-7.42733 ,-0.96937 ,-22.53026 ,-36.15176 ,-45.84942 ,-58.4645 ,-76.25979 ,-97.97836 ,-114.7488 ,-123.4776 ,-114.3408 ,-73.99138 ,-13.38689 ,59.39602 ,127.8489 ,174.1788 ,197.0936 ,209.8278 ,212.9547 ,213.5219 ,214.5056 ,212.1538 ,209.7113 ,210.7626 ,207.7868 ,206.9364 ,209.8341 
400n,10/10/21,10:16:36 AM,0,="",1500E,YR2,2000.0,0,32,3,2,-235.9389 ,-242.6246 ,-240.8179 ,-236.5125 ,-242.693 ,-239.5731 ,-259.8072 ,-289.1031 ,-311.6633 ,-351.3742 ,-371.4376 ,-403.4177 ,-420.1698 ,-452.47 ,-478.1465 ,-506.2275 ,-517.211 ,-526.6942 ,-555.4237 ,-568.725 ,-574.4511 ,-574.0782 ,-583.223 ,-561.6216 ,-558.1887 ,-543.2158 ,-537.3714 ,-528.2392 ,-500.4724 ,-465.714 ,-423.3267 ,-361.0235 ,-296.7149 ,-224.5084 ,-155.9966 ,-106.8806 ,-64.7531 ,-42.27661 ,-31.21148 ,-23.5465 ,-20.13462 ,-10.13985 ,-3.66478 ,-0.86349 ,-0.90393 ,2.72194 ,2.43358 ,0.56013 ,-6.54274 ,3.23337 ,9.30697 ,-20.76968 ,-18.11067 ,-30.54909 ,-46.91481 ,-74.36092 ,-112.8843 ,-159.1591 ,-207.7418 ,-263.4921 ,-284.0257 ,-278.8067 ,-222.3771 ,-119.5713 ,-6.78052 ,98.05579 ,164.0067 ,196.3066 ,212.2141 ,222.5596 ,227.3443 ,233.9613 ,238.4043 ,239.0894 ,235.4284 ,238.2701 ,240.8267 ,241.7645 
400n,10/10/21,10:16:36 AM,0,="",1500E,ZR2,2000.0,0,32,3,2,17104.4 ,17101.08 ,17099.64 ,17094.43 ,17100.75 ,17098.4 ,17046.55 ,16936.13 ,16782.77 ,16590.91 ,16356.95 ,16084.83 ,15783.46 ,15438.1 ,15058.22 ,14637.48 ,14181.26 ,13704.18 ,13179.74 ,12628.66 ,12222.1 ,12036.51 ,11959.87 ,11835.76 ,11644.8 ,11420.25 ,11099.21 ,10688.56 ,10163.65 ,9492.316 ,8644.975 ,7618.51 ,6431.114 ,5171.024 ,3935.008 ,2832.028 ,1935.398 ,1267.488 ,801.154 ,496.4456 ,307.3593 ,126.5362 ,40.67168 ,18.01667 ,10.49819 ,6.36094 ,4.72852 ,3.01284 ,11.40597 ,0.72449 ,-26.58337 ,-24.74427 ,-41.00739 ,-71.59702 ,-159.5256 ,-272.986 ,-473.9105 ,-782.3851 ,-1251.461 ,-1943.423 ,-2992.241 ,-4480.384 ,-6476.296 ,-8855.297 ,-11295.46 ,-13380.05 ,-14887.29 ,-15848.2 ,-16409.76 ,-16718.24 ,-16961.64 ,-17063.54 ,-17088.81 ,-17094.62 ,-17097.67 ,-17101.37 ,-17099.63 ,-17102.86 
400n,10/10/21,10:16:49 AM,0,="",1500E,XR3,2000.0,0,32,3,3,-206.9845 ,-211.032 ,-204.0885 ,-206.6537 ,-207.9035 ,-206.2235 ,-221.7267 ,-237.0161 ,-246.1574 ,-262.8415 ,-276.7893 ,-278.7241 ,-303.3443 ,-307.0686 ,-314.6302 ,-328.4057 ,-331.2753 ,-334.4524 ,-346.0449 ,-344.4332 ,-336.0995 ,-323.5501 ,-337.242 ,-341.6759 ,-330.9926 ,-320.189 ,-321.0856 ,-310.0104 ,-296.1345 ,-275.0549 ,-251.0683 ,-218.2378 ,-174.1101 ,-132.2716 ,-89.61173 ,-56.83941 ,-28.63975 ,-15.4833 ,-5.08586 ,-2.54502 ,0.78793 ,3.16567 ,4.45435 ,4.13459 ,2.49722 ,1.01906 ,1.40777 ,3.03993 ,-1.10903 ,2.03061 ,-0.6029 ,-4.23297 ,-11.17984 ,-4.58129 ,-19.87242 ,-44.85062 ,-64.03641 ,-76.70859 ,-100.2712 ,-114.308 ,-121.9226 ,-114.3033 ,-75.74756 ,-8.15884 ,62.01715 ,124.8722 ,170.5821 ,192.554 ,204.0964 ,208.0371 ,210.6768 ,212.1924 ,209.8486 ,207.1975 ,208.8852 ,206.2824 ,206.603 ,208.8353 
400n,10/10/21,10:16:49 AM,0,="",1500E,YR3,2000.0,0,32,3,3,-233.2431 ,-226.4167 ,-235.6831 ,-232.5465 ,-236.9188 ,-232.6047 ,-255.3301 ,-282.1597 ,-302.4734 ,-349.4008 ,-361.5333 ,-397.8553 ,-420.2189 ,-448.153 ,-472.1727 ,-491.1945 ,-510.2477 ,-540.1354 ,-541.0539 ,-560.4922 ,-562.9615 ,-535.4267 ,-556.095 ,-559.1644 ,-549.5847 ,-540.5073 ,-537.1406 ,-528.9546 ,-492.5088 ,-461.1727 ,-415.2972 ,-358.4722 ,-290.2606 ,-217.0985 ,-149.8017 ,-97.62948 ,-57.51622 ,-37.03683 ,-26.61055 ,-16.11155 ,-10.22205 ,-4.78966 ,0.48255 ,1.25504 ,0.04038 ,-1.75268 ,-2.34109 ,2.18388 ,-0.68447 ,13.16452 ,-9.21071 ,-11.29553 ,-12.19143 ,-16.47085 ,-41.63968 ,-67.85784 ,-103.6263 ,-154.3739 ,-210.2972 ,-252.5617 ,-277.2582 ,-274.1303 ,-218.5437 ,-116.3179 ,3.10494 ,105.2952 ,170.9945 ,202.1824 ,217.5285 ,228.1439 ,233.1295 ,235.0183 ,239.9108 ,238.8201 ,237.3744 ,235.8315 ,235.3873 ,235.9617 
400n,10/10/21,10:16:49 AM,0,="",1500E,ZR3,2000.0,0,32,3,3,17114.76 ,17107.21 ,17110.9 ,17104.15 ,17103.69 ,17104.84 ,17050.57 ,16940.02 ,16789.66 ,16589.95 ,16363.52 ,16093.15 ,15788.56 ,15452.59 ,15063.19 ,14646.82 ,14190.13 ,13707.14 ,13184.66 ,12638.79 ,12221.88 ,12053.23 ,11983.08 ,11839.97 ,11647.08 ,11412.9 ,11099.06 ,10689.07 ,10163.87 ,9498.891 ,8649.407 ,7621.383 ,6439.269 ,5173.399 ,3938.508 ,2835.978 ,1943.701 ,1277.677 ,809.3913 ,506.1792 ,308.9153 ,131.1966 ,43.59437 ,19.52297 ,10.54053 ,6.38621 ,3.88002 ,2.20888 ,3.98877 ,16.09695 ,-19.63228 ,-28.79992 ,-36.7094 ,-87.3497 ,-156.2162 ,-272.0154 ,-475.0139 ,-775.6172 ,-1248.238 ,-1951.146 ,-2993.302 ,-4484.456 ,-6482.728 ,-8860.563 ,-11293.24 ,-13377.98 ,-14890.67 ,-15851.81 ,-16410.17 ,-16720.42 ,-16964.18 ,-17068.33 ,-17091.46 ,-17096.54 ,-17099.08 ,-17100.2 ,-17103 ,-17104.44 
400n,10/10/21,10:17:02 AM,0,="",1500E,XR4,2000.0,0,32,3,4,-208.8378 ,-199.1843 ,-205.8066 ,-207.3964 ,-198.7085 ,-204.124 ,-208.9285 ,-229.1783 ,-235.8143 ,-254.0407 ,-265.1335 ,-285.922 ,-296.2802 ,-307.9522 ,-312.8635 ,-321.1177 ,-331.2616 ,-339.4722 ,-338.3024 ,-343.8977 ,-343.154 ,-324.381 ,-342.4173 ,-341.399 ,-328.7431 ,-327.4482 ,-322.4253 ,-311.3862 ,-294.9659 ,-275.8652 ,-250.4852 ,-221.4722 ,-175.3134 ,-128.5955 ,-92.93053 ,-58.58551 ,-29.74907 ,-12.80268 ,-4.21002 ,1.52157 ,3.83043 ,4.85196 ,5.28344 ,4.92754 ,1.16653 ,0.08345 ,0.08793 ,0.64971 ,5.25081 ,2.98005 ,-21.7399 ,-14.46456 ,-8.36124 ,-28.93038 ,-28.44476 ,-46.29816 ,-65.06714 ,-87.05543 ,-95.28051 ,-118.9787 ,-125.984 ,-108.5066 ,-77.86686 ,-13.65308 ,64.36528 ,126.0123 ,170.5269 ,193.2743 ,203.6323 ,208.692 ,212.8933 ,213.663 ,211.5174 ,208.3913 ,209.6218 ,209.0487 ,205.4927 ,203.7514 
