l100,2021-03-06,09:10:14,0,="",0E,ZR1,1530.0,0,32,1,3,239795.4 ,238995.5 ,238162.3 ,237283.1 ,236338.4 ,235289.7 ,234042.8 ,232231.4 ,228319 ,218705.6 ,199373.2 ,169500.9 ,132939.3 ,96041.42 ,64228.52 ,40071.52 ,23469.69 ,12899.31 ,6570.631 
l100,2021-03-06,09:10:35,0,="",0E,ZR2,1530.0,0,32,1,4,239783.2 ,238988.7 ,238156.2 ,237278.7 ,236336.4 ,235287.5 ,234038.9 ,232225 ,228312.7 ,218693.4 ,199345.7 ,169453 ,132882.5 ,95986.6 ,64181.93 ,40034.51 ,23439.66 ,12878.19 ,6559.689 
l100,2021-03-06,09:10:59,0,="",0E,ZR3,1530.0,0,32,1,5,239708.7 ,238913.3 ,238082.2 ,237205.7 ,236263.8 ,235217 ,233971.2 ,232163.6 ,228265.7 ,218677.8 ,199372.7 ,169517 ,132962.9 ,96063.34 ,64241.89 ,40074.49 ,23466.8 ,12898.54 ,6576.311 
l100,2021-03-06,09:11:24,0,="",0E,ZR4,1530.0,0,32,1,6,239680.9 ,238881.2 ,238047.7 ,237170 ,236227.5 ,235181.1 ,233933.8 ,232117.2 ,228181.5 ,218511.1 ,199095.2 ,169153.3 ,132573.6 ,95711.32 ,63963.09 ,39873.46 ,23329.74 ,12804.49 ,6511.974 
l100,2021-03-06,15:07:01,0,="",10E,ZR1,1530.0,0,32,1,7,242117.1 ,241239 ,240318.3 ,239334.9 ,238255.9 ,237003.3 ,235330.6 ,232152.4 ,224431.2 ,207931.9 ,180610 ,145056.6 ,107274 ,73283.26 ,46579.89 ,27747.15 ,15523.74 ,8091.239 ,3833.981 
