ls
ls
<CR>
         TIME          Size       File name 
11 26 46 25 17010 
11 27 1 25 17010 
11 27 16 25 17010 
11 27 31 25 17010 
11 27 46 25 16948 
11 28 1 25 17010 
11 28 16 25 17010 
11 28 31 25 17010 
11 28 46 25 16948 
11 29 1 25 17010 
11 29 16 25 17010 
11 29 31 25 17010 
11 29 46 25 17010 
11 30 1 25 17010 
11 30 16 25 17010 
11 30 31 25 16948 
11 30 46 25 17010 
11 31 1 25 17010 
11 31 16 25 17010 
11 31 31 25 16948 
11 31 46 25 16948 
11 32 1 25 17010 
11 32 16 25 17010 
11 32 31 25 17010 
11 32 46 25 17010 
11 33 1 25 16948 
11 33 16 25 17010 
11 33 31 25 16948 
11 33 46 25 17010 
11 34 1 25 17010 
11 34 16 25 17010 
11 34 31 25 17010 
11 34 46 25 16948 
11 35 1 25 17010 
11 35 16 25 17010 
11 35 31 25 16948 
11 35 46 25 17010 
11 36 1 25 17010 
11 36 16 25 17010 
11 36 31 25 17010 
11 36 46 25 16948 
11 37 1 25 16948 
11 37 16 25 17010 
11 37 31 25 16948 
11 37 46 25 17010 
11 38 1 25 16948 
11 38 16 25 16948 
11 38 31 25 16948 
11 38 46 25 17010 
11 39 1 25 17010 
11 39 16 25 16948 
11 39 31 25 16948 
11 39 46 25 16948 
11 40 1 25 16948 
11 40 16 25 16948 
11 40 31 25 17010 
11 40 46 25 16948 
11 41 1 25 16948 
11 41 16 25 17010 
11 42 46 25 17010 
11 43 1 25 17010 
11 43 16 25 16948 
11 43 31 25 16948 
11 43 46 25 16948 
11 44 1 25 17010 
11 44 16 25 16948 
11 44 31 25 17010 
11 44 46 25 16948 
11 45 1 25 16948 
11 45 16 25 17010 
11 45 31 25 16948 
11 45 46 25 17010 
11 46 1 25 17010 
11 46 16 25 16948 
11 46 31 25 17010 
11 46 46 25 16948 
11 47 1 25 17010 
11 47 16 25 16948 
11 47 31 25 16948 
11 47 46 25 17010 
11 48 1 25 16948 
11 48 16 25 16948 
11 48 31 25 16948 
11 48 46 25 16948 
11 49 1 25 17010 
11 49 16 25 16948 
11 49 31 25 16948 
11 49 46 25 17010 
11 50 1 25 16948 
11 50 16 25 17010 
11 50 31 25 17010 
11 50 46 25 16948 
11 51 1 25 16948 
11 51 16 25 16948 
11 51 31 25 16948 
11 51 46 25 17010 
11 52 1 25 16948 
11 52 16 25 16948 
11 52 31 25 17010 
11 52 46 25 17010 
11 53 1 25 16948 
