h

h
<CR>Bad command!

/> 
h
h
<CR>
Available commands
------------------
h or ?  ---------------> Alias for Help 
ls      ---------------> List of Files 
read XXXX -------------> read the daily file XXXX  (month/day) 
read_ramp XXXXXXXX ----> read the text file XXXXXXXX  (month/day/Hours/Minutes) 

/> 
ls
ls
<CR>
         TIME          Size       File name 
10 2 43 186 17189 
10 2 59 187 17189 
10 3 13 186 17189 
10 3 29 187 17189 
10 3 43 186 17189 
10 3 59 187 17189 
10 4 13 186 17189 
10 4 29 187 17189 
10 4 43 186 17189 
10 4 58 186 17189 
10 5 14 187 17189 
10 5 29 187 17189 
10 5 44 186 17189 
10 5 59 187 17189 
10 6 14 186 17189 
10 6 29 187 17189 
10 6 44 186 17189 
10 6 59 187 17189 
10 7 14 186 17189 
10 7 29 187 17189 
10 7 44 186 17189 
10 7 59 187 17189 
10 8 14 186 17189 
10 8 52 187 17189 
10 9 7 186 17189 
10 9 22 187 17189 
10 9 37 186 17189 
10 9 52 187 17189 
10 10 7 186 17189 
10 10 22 187 17189 
10 10 37 186 17189 
10 10 52 187 17189 
10 11 7 186 17189 
10 11 22 187 17189 
10 11 37 186 17189 
10 11 52 187 17189 
10 12 7 186 17189 
10 12 22 187 17189 
10 12 37 186 17189 
10 12 52 187 17189 
10 13 7 186 17189 
10 13 22 187 17189 
10 13 37 186 17189 
10 13 52 187 17189 
10 14 7 186 17189 
10 14 22 187 17189 
10 14 37 186 17189 
10 14 52 187 17189 
10 15 7 186 17189 
10 15 22 187 17189 
10 15 37 187 17189 
10 15 52 186 17189 
10 16 7 187 17189 
10 16 22 186 17189 
10 16 37 187 17189 
10 16 52 186 17189 
10 17 7 187 17189 
10 17 22 186 17189 
10 17 37 187 17189 
10 17 52 186 17189 
10 18 7 187 17189 
10 18 22 186 17189 
10 18 37 187 17189 
10 18 52 186 17189 
10 19 7 187 17189 
10 19 22 186 17189 
10 19 37 186 17189 
10 19 52 187 17189 
10 20 7 186 17189 
10 20 22 187 17189 
10 20 37 186 17189 
10 20 52 187 17189 
10 21 7 186 17189 
10 21 22 187 17189 
10 21 37 186 17189 
10 21 52 187 17189 
10 22 7 186 17189 
10 22 22 187 17189 
10 22 37 186 17189 
10 22 52 187 17189 
10 23 7 186 17189 
10 23 22 187 17189 
10 24 0 187 17189 
10 24 15 186 17189 
10 24 30 187 17189 
10 24 45 186 17189 
10 25 0 187 17189 
10 25 15 186 17189 
10 25 30 187 17189 
10 25 45 187 17189 
10 26 0 186 17189 
10 26 15 187 17189 
10 26 30 186 17189 
10 26 45 187 17189 
10 27 0 186 17189 
10 27 15 187 17189 
10 27 30 186 17189 
10 27 45 187 17189 
10 28 0 186 17189 
10 28 15 187 17189 
10 28 30 186 17189 
10 28 45 187 17189 
10 29 0 186 17189 
10 29 15 187 17189 
10 29 30 186 17189 
10 29 45 187 17189 
10 30 0 186 17189 
10 30 15 187 17189 
10 30 30 186 17189 
10 30 45 187 17189 
10 31 0 186 17189 
10 31 15 187 17189 
10 31 30 186 17189 
10 31 45 187 17189 
10 32 0 186 17189 
10 32 15 187 17189 
10 32 30 186 17189 
10 32 45 187 17189 
10 33 0 186 17189 
10 33 15 187 17189 
10 33 30 186 17189 
10 33 45 187 17189 
10 34 0 186 17189 
10 34 15 186 17189 
10 34 30 187 17189 
10 34 45 186 17189 
10 35 0 187 17189 
10 35 15 186 17189 
10 35 30 187 17189 
10 35 45 186 17189 
10 36 0 187 17189 
10 36 15 187 17189 
10 36 30 186 17189 
10 36 45 187 17189 
10 37 0 186 17189 
10 37 15 187 17189 
10 37 30 186 17189 
10 37 45 187 17189 
10 38 0 186 17189 
10 38 15 187 17189 
10 38 30 186 17189 
10 39 8 187 17189 
10 39 23 186 17189 
10 39 38 187 17189 
10 39 53 186 17189 
10 40 8 187 17189 
10 40 23 186 17189 
10 40 38 187 17189 
10 40 53 186 17189 
10 41 8 187 17189 
10 41 23 186 17189 
10 41 38 187 17189 
10 41 53 186 17189 
10 42 8 187 17189 
10 42 23 186 17189 
10 42 38 187 17189 
10 42 53 186 17189 
10 43 8 187 17189 
10 43 23 186 17189 
10 43 38 187 17189 
10 43 53 186 17189 
10 44 8 187 17189 
10 44 23 186 17189 
10 44 38 187 17189 
10 44 53 186 17189 
10 45 8 187 17189 
10 45 23 186 17189 
10 45 38 187 17189 
10 45 53 186 17189 
10 46 8 187 17189 
10 46 23 187 17189 
10 46 38 186 17189 
10 46 53 187 17189 
10 47 8 186 17189 
10 47 23 187 17189 
10 47 38 186 17189 
10 47 53 187 17189 
10 48 8 186 17189 
10 48 23 187 17189 
10 48 38 186 17189 
10 48 53 186 17189 
10 49 8 187 17189 
10 49 23 186 17189 
10 49 38 187 17189 
10 49 53 186 17189 
10 50 8 187 17189 
10 50 23 186 17189 
10 50 38 187 17189 
10 50 53 186 17189 
10 51 8 187 17189 
10 51 23 186 17189 
10 51 38 187 17189 
10 51 53 186 17189 
10 52 8 187 17189 
10 52 23 186 17189 
10 52 38 187 17189 
10 52 53 186 17189 
10 53 8 187 17189 
10 53 23 186 17189 
10 53 38 187 17189 
10 54 16 187 17189 
10 54 31 186 17189 
10 54 46 187 17189 
10 55 1 186 17189 
10 55 16 187 17189 
10 55 31 186 17189 
10 55 46 187 17189 
10 56 1 186 17189 
10 56 16 187 17189 
10 56 31 187 17189 
10 56 46 186 17189 
10 57 1 187 17189 
10 57 16 186 17189 
10 57 31 187 17189 
10 57 46 186 17189 
10 58 1 187 17189 
10 58 16 186 17189 
10 58 31 187 17189 
10 58 46 186 17189 
10 59 1 187 17189 
10 59 16 186 17189 
10 59 31 187 17189 
10 59 46 186 17189 
11 0 1 187 17189 
11 0 16 186 17189 
11 0 31 187 17189 
11 0 46 186 17189 
11 1 1 187 17189 
11 1 16 186 17189 
11 1 31 187 17189 
11 1 46 186 17189 
11 2 1 187 17189 
11 2 16 186 17189 
11 2 31 187 17189 
11 2 46 186 17189 
11 3 1 187 17189 
11 3 16 186 17189 
11 3 31 186 17189 
11 3 46 187 17189 
11 4 1 186 17189 
11 4 16 187 17189 
11 4 31 186 17189 
11 4 46 187 17189 
11 5 1 186 17189 
11 5 16 187 17189 
11 5 31 186 17189 
11 5 46 187 17189 
11 6 1 186 17189 
11 6 16 187 17189 
11 6 31 186 17189 
11 6 46 187 17189 
11 7 1 187 17189 
11 7 16 186 17189 
11 7 31 187 17189 
11 7 46 186 17189 
11 8 1 187 17189 
11 8 16 186 17189 
11 8 31 187 17189 
11 8 46 186 17189 
11 9 24 187 17189 
11 9 39 186 17189 
11 9 54 187 17189 
11 10 9 186 17189 
11 10 24 186 17189 
11 10 39 187 17189 
11 10 54 186 17189 
11 11 9 187 17189 
11 11 24 186 17189 
11 11 39 187 17189 
11 11 54 186 17189 
11 12 9 187 17189 
11 12 24 186 17189 
11 12 39 187 17189 
11 12 54 186 17189 
11 13 9 187 17189 
11 13 24 186 17189 
11 13 39 187 17189 
11 13 54 186 17189 
11 14 9 187 17189 
11 14 24 186 17189 
11 14 39 187 17189 
11 14 54 186 17189 
11 15 9 187 17189 
11 15 24 186 17189 
11 15 39 187 17189 
11 15 54 186 17189 
11 16 9 187 17189 
11 16 24 186 17189 
11 16 39 187 17189 
11 16 54 187 17189 
11 17 9 186 17189 
11 17 24 187 17189 
11 17 39 186 17189 
11 17 54 187 17189 
11 18 9 186 17189 
11 18 24 187 17189 
11 18 39 186 17189 
11 18 54 187 17189 
11 19 9 186 17189 
11 19 24 187 17189 
11 19 39 186 17189 
11 19 54 187 17189 
11 20 9 186 17189 
11 20 24 187 17189 
11 20 39 186 17189 
11 20 54 187 17189 
11 21 9 186 17189 
11 21 24 187 17189 
11 21 39 186 17189 
11 21 54 187 17189 
11 22 9 186 17189 
11 22 24 187 17189 
11 22 39 186 17189 
11 22 54 187 17189 
11 23 9 186 17189 
11 23 24 187 17189 
11 23 39 186 17189 
11 23 54 187 17189 
11 24 32 187 17189 
11 24 47 186 17189 
11 25 2 187 17189 
11 25 17 186 17189 
11 25 32 187 17189 
11 25 47 186 17189 
11 26 2 187 17189 
11 26 17 186 17189 
11 26 32 187 17189 
11 26 47 186 17189 
11 27 2 187 17189 
11 27 17 187 17189 
11 27 32 186 17189 
11 27 47 187 17189 
11 28 2 186 17189 
11 28 17 187 17189 
11 28 32 186 17189 
11 28 47 187 17189 
11 29 2 186 17189 
11 29 17 187 17189 
11 29 32 186 17189 
11 29 47 187 17189 
11 30 2 186 17189 
11 30 17 187 17189 
11 30 32 186 17189 
11 30 47 187 17189 
11 31 2 186 17189 
11 31 17 187 17189 
11 31 32 186 17189 
11 31 47 187 17189 
11 32 2 186 17189 
11 32 17 187 17189 
11 32 32 186 17189 
11 32 47 186 17189 
11 33 2 187 17189 
11 33 17 186 17189 
11 33 32 187 17189 
11 33 47 186 17189 
11 34 2 187 17189 
11 34 17 186 17189 
11 34 32 187 17189 
11 34 47 186 17189 
11 35 2 187 17189 
11 35 17 186 17189 
11 35 32 187 17189 
11 35 47 186 17189 
11 36 2 187 17189 
11 36 17 186 17189 
11 36 32 187 17189 
11 36 47 186 17189 
11 37 2 187 17189 
11 37 17 186 17189 
11 37 32 187 17189 
11 37 47 187 17189 
11 38 2 186 17189 
11 38 17 187 17189 
11 38 32 186 17189 
11 38 47 187 17189 
11 39 2 186 17189 
11 39 40 187 17189 
11 39 55 186 17189 
11 40 10 187 17189 
11 40 25 186 17189 
11 40 40 187 17189 
11 40 55 186 17189 
11 41 10 187 17189 
11 41 25 186 17189 
11 41 40 187 17189 
11 41 55 186 17189 
11 42 10 187 17189 
11 42 25 186 17189 
11 42 40 187 17189 
11 42 55 186 17189 
11 43 10 187 17189 
11 43 25 186 17189 
11 43 40 187 17189 
11 43 55 186 17189 
11 44 10 187 17189 
11 44 25 186 17189 
11 44 40 187 17189 
11 44 55 186 17189 
11 45 10 187 17189 
11 45 25 186 17189 
11 45 40 187 17189 
11 45 55 186 17189 
11 46 10 187 17189 
11 46 25 186 17189 
11 46 40 187 17189 
11 46 55 186 17189 
11 47 10 187 17189 
11 47 25 187 17189 
11 47 40 186 17189 
11 47 55 187 17189 
11 48 10 186 17189 
11 48 25 187 17189 
11 48 40 186 17189 
