h
h
<CR>
Available commands
------------------
h or ?  ---------------> Alias for Help 
ls      ---------------> List of Files 
read XXXX -------------> read the daily file XXXX  (month/day) 
read_ramp XXXXXXXX ----> read the text file XXXXXXXX  (month/day/Hours/Minutes) 

/> 
ls
ls
<CR>
         TIME          Size       File name 
9 9 20 13 8958 
9 9 34 12 8897 
9 9 50 13 8897 
9 10 4 12 8897 
9 10 20 13 8897 
9 10 34 12 8958 
9 10 50 13 8958 
9 11 4 12 8897 
9 11 20 13 8897 
9 11 34 12 8958 
9 11 49 13 8958 
9 12 4 12 8958 
9 12 20 13 8958 
9 12 34 12 8958 
9 12 50 13 8958 
9 13 4 12 8958 
9 13 20 13 8958 
9 13 34 12 8958 
9 13 50 13 8958 
9 14 4 12 8897 
9 14 20 13 8958 
9 14 34 12 8958 
9 14 50 13 8958 
9 15 4 12 8897 
9 15 20 13 8958 
9 15 35 13 8958 
9 15 50 12 8958 
9 16 4 12 8958 
9 16 20 13 8958 
9 16 34 12 8958 
9 16 50 13 8958 
9 17 4 12 8958 
9 17 20 13 8958 
9 17 34 12 8958 
9 17 50 13 8958 
9 18 4 12 8958 
9 18 20 13 8958 
9 18 34 12 8897 
9 18 50 13 8958 
9 19 4 12 8958 
9 19 20 13 8958 
9 19 34 12 8958 
9 19 50 13 8958 
9 20 4 12 8958 
9 20 20 13 8958 
9 20 34 12 8958 
9 20 50 13 8958 
9 21 4 12 8897 
9 23 34 12 8958 
9 23 50 13 8958 
9 24 4 12 8897 
9 24 20 13 8958 
9 24 35 13 8958 
9 24 50 12 8958 
9 25 5 13 8958 
9 25 20 12 8897 
9 25 35 13 8897 
9 25 50 12 8958 
9 26 5 13 8958 
9 26 20 12 8897 
9 26 35 13 8958 
9 26 50 12 8958 
9 27 5 13 8958 
9 27 20 12 8897 
9 27 35 13 8958 
9 27 50 12 8958 
9 28 5 13 8958 
9 28 20 12 8958 
9 28 35 13 8958 
9 28 50 12 8958 
9 29 5 13 8958 
9 29 20 12 8958 
9 29 35 13 8897 
9 29 50 12 8897 
9 30 5 13 8958 
9 30 20 12 8897 
9 30 35 13 8958 
9 30 50 12 8958 
9 31 5 13 8897 
9 31 20 12 8958 
9 31 35 13 8958 
9 31 50 12 8958 
9 32 5 13 8897 
9 32 20 12 8897 
9 32 35 13 8958 
9 32 50 12 8958 
9 33 5 13 8958 
9 33 20 12 8958 
9 33 35 13 8958 
9 33 50 12 8958 
9 34 5 13 8897 
9 34 20 12 8897 
9 34 35 13 8897 
9 34 50 12 8958 
9 35 5 13 8897 
9 35 20 12 8958 
9 35 35 13 8958 
9 35 50 12 8897 
9 36 5 13 8958 
9 36 20 12 8897 
9 36 35 13 8897 
9 36 50 12 8897 
9 37 5 13 8897 
9 37 20 12 8897 
9 37 35 13 8958 
9 37 50 12 8897 
9 38 5 13 8958 
9 40 35 13 8897 
9 40 50 12 8897 
9 41 5 13 8958 
9 41 20 12 8958 
9 41 35 13 8958 
9 41 50 12 8958 
9 42 5 13 8897 
9 42 20 12 8958 
9 42 35 13 8958 
9 42 50 12 8958 
