h
h

<CR>
Available commands
------------------
h or ?  ---------------> Alias for Help 
ls      ---------------> List of Files 
read XXXX -------------> read the daily file XXXX  (month/day) 
read_ramp XXXXXXXX ----> read the text file XXXXXXXX  (month/day/Hours/Minutes) 

/> 
ls
ls
<CR>
         TIME          Size       File name 
8 33 28 13 8993 
8 33 43 12 8932 
8 33 58 13 8932 
8 34 13 12 8993 
8 34 28 13 8932 
8 34 43 12 8993 
8 34 58 13 8932 
8 35 13 12 8932 
8 35 28 13 8993 
8 35 43 12 8993 
8 35 58 13 8993 
8 36 13 12 8993 
8 36 28 13 8993 
8 36 43 12 8993 
8 36 58 13 8993 
8 37 13 12 8932 
8 37 28 13 8993 
8 37 43 12 8932 
8 37 58 13 8993 
8 38 13 12 8993 
8 38 28 13 8932 
8 38 43 12 8993 
8 38 58 13 8993 
8 39 13 12 8993 
8 39 28 13 8993 
8 39 43 12 8993 
8 39 58 13 8993 
8 40 14 13 8993 
8 40 28 12 8932 
8 40 44 13 8993 
8 40 58 12 8932 
8 41 14 13 8993 
8 41 28 12 8993 
8 41 44 13 8932 
8 41 58 12 8932 
8 42 14 13 8932 
8 42 28 12 8993 
8 42 44 13 8993 
8 42 58 12 8932 
8 43 14 13 8932 
8 43 28 12 8993 
8 43 44 13 8993 
8 43 58 12 8932 
8 44 14 13 8993 
8 44 28 12 8993 
8 44 44 13 8993 
8 44 58 12 8993 
8 45 14 13 8993 
8 45 28 12 8993 
8 45 44 13 8993 
8 45 58 12 8993 
8 46 14 13 8932 
8 46 28 12 8932 
8 46 44 13 8993 
8 46 58 12 8993 
8 47 14 13 8993 
8 49 44 13 8932 
8 49 58 12 8993 
8 50 14 13 8932 
8 50 28 12 8993 
8 50 44 13 8993 
8 50 58 12 8993 
8 51 14 13 8993 
8 51 28 12 8993 
8 51 44 13 8932 
8 51 58 12 8993 
8 52 14 13 8993 
8 52 28 12 8993 
8 52 44 13 8932 
8 52 58 12 8932 
8 53 14 13 8993 
8 53 28 12 8993 
8 53 44 13 8993 
8 53 58 12 8993 
8 54 14 13 8993 
8 54 28 12 8993 
8 54 44 13 8993 
8 54 58 12 8993 
8 55 14 13 8932 
8 55 28 12 8932 
8 55 44 13 8932 
8 55 58 12 8993 
8 56 14 13 8993 
8 56 28 12 8993 
8 56 44 13 8932 
