h

h
<CR>Bad command!

/> 
h
h
<CR>
Available commands
------------------
h or ?  ---------------> Alias for Help 
ls      ---------------> List of Files 
read XXXX -------------> read the daily file XXXX  (month/day) 
read_ramp XXXXXXXX ----> read the text file XXXXXXXX  (month/day/Hours/Minutes) 

/> 
ls
ls
<CR>
         TIME          Size       File name 
9 42 14 12 8993 
9 42 29 13 8993 
9 42 44 12 8993 
9 42 59 13 8993 
9 43 14 12 8993 
9 43 29 13 8993 
9 43 44 12 8993 
9 43 59 13 8993 
9 44 14 12 8993 
9 44 29 13 8993 
9 44 44 12 8993 
9 44 59 13 8993 
9 45 14 12 8993 
9 45 29 13 8993 
9 45 44 12 8993 
9 45 59 13 8993 
9 46 14 12 8993 
9 46 29 13 8993 
9 46 44 12 8993 
9 46 59 13 8993 
9 47 14 12 8993 
9 47 29 13 8993 
9 47 44 12 8993 
9 47 59 13 8993 
9 48 14 12 8993 
9 48 29 13 8993 
9 48 44 12 8993 
9 48 59 13 8993 
9 49 14 12 8993 
9 49 29 13 8993 
9 49 44 12 8993 
9 49 59 13 8993 
9 50 14 12 8993 
9 50 29 13 8993 
9 50 44 12 8993 
9 50 59 13 8993 
9 51 14 12 8993 
9 51 29 13 8993 
9 51 44 12 8993 
9 51 59 13 8993 
9 52 14 12 8993 
9 52 29 13 8993 
9 52 44 12 8993 
9 52 59 13 8993 
9 55 30 13 8993 
9 55 45 12 8993 
9 56 1 13 8993 
9 56 15 12 8993 
9 56 31 13 8993 
9 56 45 12 8993 
9 57 1 13 8993 
9 57 15 12 8993 
9 57 31 13 8993 
9 57 45 12 8932 
9 58 1 13 8993 
9 58 15 12 8993 
9 58 31 13 8993 
9 58 45 12 8993 
9 59 1 13 8993 
9 59 15 12 8993 
9 59 31 13 8993 
9 59 45 12 8993 
10 0 1 13 8993 
10 0 15 12 8993 
10 0 31 13 8993 
10 0 45 12 8993 
10 1 1 13 8993 
10 1 15 12 8993 
10 1 31 13 8993 
10 1 45 12 8993 
10 2 1 13 8993 
10 2 15 12 8993 
10 2 31 13 8993 
10 2 45 12 8993 
10 3 1 13 8993 
10 3 15 12 8993 
10 3 31 13 8993 
10 3 45 12 8993 
10 4 1 13 8993 
10 4 15 12 8993 
10 4 31 13 8993 
10 4 45 12 8993 
10 5 0 13 8993 
10 5 15 12 8993 
10 5 31 13 8993 
10 5 45 12 8993 
10 6 1 13 8993 
10 6 15 12 8993 
10 6 31 13 8993 
10 6 45 12 8993 
10 7 1 13 8993 
10 7 15 12 8993 
