ls

ls
<CR>
         TIME          Size       File name 
----A 2021/02/16 14:11     11232  0216
----A 2021/02/16 08:13    128000  02160758
----A 2021/02/16 08:31    128000  02160815
----A 2021/02/16 08:47    128000  02160832
----A 2021/02/16 09:05    128000  02160849
----A 2021/02/16 09:21    128000  02160906
----A 2021/02/16 09:39    128000  02160923
----A 2021/02/16 09:55    128000  02160940
----A 2021/02/16 10:13    128000  02160957
----A 2021/02/16 10:29    128000  02161014
----A 2021/02/16 10:47    128000  02161031
----A 2021/02/16 11:03    128000  02161048
----A 2021/02/16 11:21    128000  02161105
----A 2021/02/16 11:37    128000  02161122
----A 2021/02/16 11:54    128000  02161139
----A 2021/02/16 12:11    128000  02161156
----A 2021/02/16 12:30    128000  02161213
----A 2021/02/16 12:47    128000  02161230
----A 2021/02/16 13:02    128000  02161247
----A 2021/02/16 13:19    128000  02161304
----A 2021/02/16 13:38    128000  02161321
----A 2021/02/16 13:55    128000  02161338
----A 2021/02/16 13:55      2560  02161355

  23 File(s),   2701792 bytes total
   0 Dir(s),     997856K bytes free

/> 
read 0216
read 0216
<CR>Time:2021/02/16 13:55
Hours Minutes Seconds  Nb_Samples    Aver. Current 
7 26 20 12 4435 
7 26 36 13 6258 
7 26 50 12 6684 
7 27 6 13 6744 
7 27 20 12 6744 
7 27 36 13 6744 
7 27 50 12 6805 
7 28 6 13 7838 
7 28 20 12 8020 
7 28 36 13 8081 
7 28 50 12 8446 
7 29 6 13 8689 
7 29 20 12 8689 
7 29 36 13 8810 
7 29 50 12 9053 
7 30 6 13 9114 
7 30 20 12 9053 
7 30 36 13 9053 
7 30 50 12 8993 
7 31 6 13 9053 
7 31 20 12 8993 
7 31 36 13 8993 
7 31 50 12 9053 
7 32 6 13 9053 
7 32 20 12 9053 
7 32 36 13 9053 
7 32 50 12 9053 
7 33 6 13 9053 
7 33 20 12 9053 
7 33 36 13 9053 
7 33 50 12 8993 
7 34 6 13 9053 
7 34 20 12 9053 
7 34 36 13 9053 
7 34 50 12 9053 
7 35 6 13 9053 
7 35 20 12 9053 
7 35 36 13 8993 
7 35 50 12 9053 
7 36 6 13 9053 
7 36 20 12 8993 
7 36 36 13 9053 
7 36 50 12 9053 
7 37 6 13 9053 
7 37 20 12 9053 
7 37 36 13 9053 
7 37 50 12 9053 
7 38 6 13 9053 
7 38 20 12 9053 
7 38 36 13 9053 
7 38 50 12 8993 
7 39 6 13 9053 
7 39 20 12 9053 
7 39 36 13 9053 
7 41 53 13 9053 
7 42 7 12 9053 
7 42 23 13 9053 
7 42 37 12 9053 
7 42 53 13 9053 
7 43 7 12 8993 
7 43 23 13 8993 
7 43 37 12 9053 
7 43 53 13 9053 
7 44 7 12 9053 
7 44 23 13 9053 
7 44 37 12 9053 
7 44 53 13 9053 
7 45 7 12 8993 
7 45 23 13 9053 
7 45 37 12 9053 
7 45 53 13 9053 
7 46 7 12 9053 
7 46 23 13 9053 
7 46 37 12 9053 
7 46 53 13 9053 
7 47 7 12 9053 
7 47 23 13 9053 
7 47 37 12 8993 
7 47 53 13 9053 
7 48 9 13 9053 
7 48 23 12 9053 
7 48 39 13 9053 
7 48 53 12 9053 
7 49 9 13 9053 
7 49 23 12 9053 
7 49 39 13 9053 
7 49 53 12 9053 
7 50 9 13 9053 
7 50 23 12 9053 
7 50 39 13 9053 
7 50 53 12 9053 
7 51 9 13 9053 
7 51 23 12 9053 
7 51 39 13 9053 
7 51 53 12 9053 
7 52 9 13 9053 
7 52 23 12 9053 
7 52 39 13 9053 
7 52 53 12 9053 
7 53 9 13 9053 
7 53 23 12 9053 
7 53 39 13 8993 
7 53 53 12 9053 
7 54 9 13 8993 
7 54 23 12 9053 
7 54 39 13 9053 
7 54 53 12 9053 
7 55 9 13 9053 
7 55 23 12 9053 
7 55 39 13 9053 
7 55 53 12 9053 
7 56 9 13 9053 
7 56 23 12 9053 
7 58 54 13 9053 
7 59 9 12 9053 
7 59 24 13 9053 
7 59 39 12 9053 
7 59 54 13 8993 
8 0 9 12 9053 
8 0 24 13 9053 
8 0 39 12 9053 
8 0 54 13 9053 
8 1 9 12 9053 
8 1 24 13 9053 
8 1 39 12 8993 
8 1 54 13 9053 
8 2 9 12 9053 
8 2 24 13 8993 
8 2 39 12 9053 
8 2 54 13 8993 
8 3 9 12 9053 
8 3 24 13 9053 
