h
h

<CR>Bad command!

/> 
h
h
<CR>
Available commands
------------------
h or ?  ---------------> Alias for Help 
ls      ---------------> List of Files 
read XXXX -------------> read the daily file XXXX  (month/day) 
read_ramp XXXXXXXX ----> read the text file XXXXXXXX  (month/day/Hours/Minutes) 

/> 
ls
ls
<CR>
         TIME          Size       File name 
8 3 57 13 8958 
8 4 11 12 9018 
8 4 27 13 9018 
8 4 41 12 9018 
8 4 57 13 8958 
8 5 11 12 8958 
8 5 27 13 8958 
8 5 41 12 8958 
8 5 57 13 9018 
8 8 27 13 9018 
8 8 41 12 9018 
8 8 57 13 8958 
8 9 11 12 9018 
8 9 27 13 9018 
8 9 41 12 9018 
8 9 57 13 9018 
8 10 11 12 8958 
8 10 27 13 8958 
8 10 41 12 8958 
8 10 57 13 8958 
8 11 11 12 8958 
8 11 27 13 8958 
8 11 41 12 8958 
8 11 57 13 8958 
8 12 11 12 9018 
8 12 27 13 8958 
8 12 41 12 9018 
8 12 57 13 9018 
8 13 11 12 9018 
8 13 27 13 8958 
8 13 41 12 8958 
8 13 57 13 9018 
8 14 11 12 8958 
8 14 27 13 8958 
8 14 41 12 8958 
8 14 57 13 8958 
8 15 11 12 8958 
8 15 27 13 8958 
8 15 41 12 8958 
8 15 57 13 8958 
8 16 11 12 8958 
8 16 27 13 8958 
8 16 41 12 8958 
8 16 57 13 8958 
8 17 11 12 8958 
8 17 27 13 8958 
8 17 41 12 8958 
8 17 57 13 8958 
8 18 11 12 9018 
8 18 27 13 8958 
8 18 41 12 8958 
8 18 57 13 8958 
8 19 11 12 8958 
8 19 27 13 8958 
8 19 41 12 8958 
8 19 57 13 8958 
8 20 11 12 8958 
8 20 27 13 8958 
8 20 41 12 9018 
8 20 57 13 9018 
8 21 11 12 8958 
8 21 27 13 8958 
8 21 41 12 8958 
8 21 57 13 8958 
8 22 11 12 8958 
8 22 27 13 8958 
8 22 41 12 8958 
8 22 57 13 8958 
8 25 28 13 8958 
8 25 42 12 8958 
8 25 58 13 8958 
8 26 12 12 8958 
8 26 28 13 8958 
8 26 42 12 8958 
8 26 58 13 8958 
8 27 12 12 8958 
8 27 28 13 8958 
8 27 42 12 8958 
8 27 58 13 8958 
8 28 12 12 8958 
8 28 28 13 8958 
8 28 42 12 8958 
8 28 58 13 8958 
8 29 12 12 8958 
8 29 28 13 8958 
8 29 42 12 8958 
8 29 58 13 8958 
8 30 12 12 8958 
8 30 28 13 8958 
8 30 42 12 8958 
8 30 58 13 8958 
8 31 12 12 9018 
8 31 28 13 8958 
8 31 42 12 8958 
8 31 58 13 8958 
8 32 12 12 8958 
8 32 28 13 9018 
8 32 42 12 8958 
8 32 58 13 8958 
8 33 12 12 8958 
8 33 28 13 8958 
8 33 42 12 8958 
8 33 58 13 8958 
8 34 12 12 8958 
8 34 28 13 9018 
8 34 42 12 9018 
8 34 58 13 8958 
8 35 12 12 8958 
8 35 28 13 9018 
8 35 42 12 8958 
8 35 58 13 8958 
8 36 12 12 9018 
8 36 28 13 8958 
8 36 42 12 8958 
8 36 58 13 9018 
8 37 12 12 9018 
8 37 28 13 8958 
8 37 42 12 8958 
8 37 58 13 8958 
8 38 12 12 8958 
8 38 28 13 8958 
8 38 42 12 8958 
8 38 58 13 8958 
8 39 12 12 8958 
8 39 28 13 8958 
8 39 42 12 8958 
8 39 58 13 8958 
8 42 28 13 8958 
8 42 42 12 8958 
8 42 58 13 8958 
8 43 12 12 8958 
8 43 28 13 8958 
8 43 42 12 8958 
8 43 58 13 8958 
8 44 12 12 8958 
8 44 28 13 8958 
8 44 42 12 8958 
8 44 58 13 8958 
8 45 12 12 8897 
8 45 28 13 8958 
8 45 42 12 8958 
