800n,11/14/2021,12:59:15 PM,0,="",0E,XR1,1980.0,0,16,1,1,53.80409 ,11.41661 ,28.68795 ,27.40109 ,30.47233 ,6.46371 ,-88.43999 ,-269.1542 ,-417.3969 ,-474.5337 ,-541.6229 ,-591.8623 ,-635.2083 ,-653.1666 ,-686.5643 ,-699.286 ,-720.7422 ,-764.7043 ,-771.5744 ,-763.8765 ,-741.2378 ,-712.0513 ,-694.5875 ,-683.9193 ,-619.2704 ,-561.0606 ,-525.9482 ,-422.1331 ,-383.7042 ,-324.7293 ,-245.2521 ,-193.9691 ,-142.057 ,-92.83227 ,-57.95191 ,-38.95591 ,-14.91802 ,-8.42763 ,2.66148 ,1.28912 ,2.6013 ,1.48537 ,-0.9702 ,-2.90044 ,-2.66796 ,-4.39553 ,0.08022 ,-8.1431 ,-2.17418 ,-4.03424 ,-6.48353 ,-2.96646 ,-2.89472 ,-3.1497 ,-5.75451 ,-4.80919 ,-30.15315 ,12.69638 ,-14.96106 ,-45.43542 ,-126.5661 ,-312.2338 ,-446.3783 ,-608.5843 ,-717.9807 ,-761.1003 ,-742.6567 ,-659.743 ,-553.5304 ,-425.9609 ,-292.4769 ,-185.17 ,-111.5212 ,-68.80031 ,-52.68551 ,-42.22776 ,-37.75151 ,-39.18936 ,-39.9586 ,-42.91301 ,-41.80239 ,-42.51498 ,-44.76332 ,-44.05016 ,-46.05672 ,-43.45683 ,-44.22202 ,-42.05939 ,-40.69745 ,-39.48609 ,-38.54685 ,-33.68713 
800n,11/14/2021,12:59:15 PM,0,="",0E,YR1,1980.0,0,16,1,1,42.55265 ,35.03513 ,47.27351 ,21.88277 ,43.7473 ,42.23853 ,50.1877 ,89.42388 ,151.9401 ,174.6568 ,183.3102 ,213.0591 ,231.7977 ,264.4607 ,283.5428 ,311.563 ,300.5517 ,318.664 ,346.5778 ,337.9477 ,340.1922 ,389.3119 ,332.6797 ,378.1827 ,342.1133 ,331.4678 ,315.9403 ,298.2879 ,270.1933 ,249.1431 ,221.5597 ,211.8773 ,182.9782 ,172.6077 ,154.3662 ,142.8109 ,138.0025 ,117.1303 ,114.267 ,105.6699 ,90.23755 ,59.75987 ,40.91161 ,31.9769 ,22.26471 ,17.31184 ,14.65535 ,10.66447 ,9.53039 ,11.96627 ,7.6915 ,8.37551 ,1.93055 ,0.44462 ,-2.57609 ,-1.82469 ,9.39512 ,-40.75408 ,-1.00315 ,-6.72817 ,2.66239 ,24.11198 ,70.11311 ,125.6196 ,182.1242 ,214.5428 ,253.8968 ,250.6913 ,234.1219 ,207.2062 ,169.6915 ,136.2527 ,109.2642 ,87.29066 ,79.12954 ,55.02378 ,43.9733 ,13.47446 ,-6.68297 ,-18.60342 ,-23.86011 ,-28.10847 ,-29.64279 ,-39.55311 ,-35.75545 ,-35.7238 ,-39.16543 ,-37.73369 ,-39.73189 ,-43.91377 ,-44.01904 ,-40.75008 
800n,11/14/2021,12:59:15 PM,0,="",0E,ZR1,1980.0,0,16,1,1,-4243.478 ,-4246.705 ,-4244.063 ,-4250.96 ,-4244.557 ,-4247.651 ,-4209.193 ,-4008.982 ,-3769.986 ,-3520.187 ,-3256.162 ,-2990.297 ,-2729.194 ,-2452.739 ,-2200.233 ,-1934.428 ,-1668.81 ,-1409.776 ,-1155.981 ,-908.6102 ,-716.9657 ,-655.9359 ,-607.2529 ,-589.9107 ,-516.9597 ,-479.6619 ,-432.7236 ,-390.2002 ,-338.4799 ,-318.8991 ,-273.2958 ,-257.1926 ,-233.4167 ,-218.4232 ,-204.5035 ,-191.0457 ,-174.1613 ,-162.0249 ,-146.6296 ,-132.5241 ,-117.6798 ,-86.01097 ,-58.13584 ,-43.52701 ,-33.61757 ,-28.30555 ,-23.46947 ,-19.71085 ,-18.03496 ,-14.75187 ,-12.2643 ,-9.16615 ,-6.02517 ,-6.24798 ,-5.05009 ,-5.71141 ,-17.51959 ,-9.82881 ,-0.36478 ,17.02308 ,43.45446 ,134.8593 ,313.3637 ,597.5125 ,964.351 ,1437.656 ,1954.799 ,2488.442 ,2994.49 ,3409.69 ,3713.622 ,3903.251 ,4005.348 ,4052.332 ,4079.447 ,4103.445 ,4120.695 ,4156.03 ,4184.636 ,4200.514 ,4210.947 ,4218.858 ,4224.133 ,4227.602 ,4231.192 ,4234.18 ,4237.171 ,4240.587 ,4244.845 ,4246.398 ,4248.345 ,4248.63 
800n,11/14/2021,1:00:15 PM,0,="",0E,XR2,1980.0,0,16,3,2,46.09203 ,57.13069 ,28.3637 ,42.62053 ,44.9531 ,47.2573 ,-58.25441 ,-247.8531 ,-390.5055 ,-475.6686 ,-533.6281 ,-577.0674 ,-627.6178 ,-659.9272 ,-668.9485 ,-703.7059 ,-731.5093 ,-720.2052 ,-758.426 ,-757.9863 ,-740.6339 ,-667.386 ,-707.6537 ,-672.6111 ,-656.7871 ,-575.1188 ,-533.8054 ,-412.0183 ,-360.8522 ,-319.7275 ,-232.8655 ,-186.1049 ,-150.1101 ,-86.03316 ,-58.44062 ,-38.29833 ,-14.31217 ,-8.33684 ,1.63957 ,4.51956 ,1.72406 ,1.71569 ,0.7377 ,-2.83496 ,-5.30648 ,-7.27122 ,-5.98837 ,-4.10478 ,-7.51768 ,-4.30774 ,-6.12352 ,-3.88212 ,-6.32055 ,-5.58547 ,-6.16077 ,-4.31939 ,-56.96248 ,26.19326 ,-9.37283 ,-84.17307 ,-140.6228 ,-261.28 ,-442.095 ,-603.9435 ,-699.8709 ,-752.1658 ,-738.2161 ,-665.5201 ,-547.3883 ,-407.6588 ,-286.8259 ,-176.4696 ,-114.271 ,-69.42854 ,-47.22169 ,-43.64856 ,-40.53308 ,-42.04292 ,-42.09793 ,-45.67055 ,-44.84047 ,-43.31029 ,-42.41808 ,-43.72744 ,-45.05111 ,-47.37703 ,-44.21672 ,-40.34932 ,-39.26337 ,-39.74996 ,-38.92577 ,-37.30054 
800n,11/14/2021,1:00:15 PM,0,="",0E,YR2,1980.0,0,16,3,2,79.29718 ,37.46295 ,47.43969 ,52.70469 ,42.7401 ,44.84266 ,30.12681 ,113.5521 ,143.992 ,175.659 ,187.7798 ,220.0781 ,249.6456 ,258.9535 ,282.6947 ,289.4502 ,320.5964 ,315.3 ,351.0981 ,335.986 ,355.3164 ,371.5694 ,309.2679 ,363.7063 ,321.7059 ,333.1519 ,329.7977 ,288.7901 ,274.1612 ,255.2348 ,231.3012 ,202.4205 ,188.8379 ,175.193 ,157.0342 ,140.2416 ,137.7064 ,125.0577 ,113.4023 ,106.702 ,91.14103 ,62.96053 ,38.03032 ,25.06027 ,21.26098 ,19.32017 ,16.86043 ,12.20086 ,12.41242 ,13.35892 ,7.52388 ,8.08098 ,5.819 ,6.87455 ,3.63206 ,-6.20072 ,-0.5796 ,-17.84384 ,5.27918 ,-40.89256 ,-14.44682 ,18.314 ,44.35845 ,116.4888 ,181.6404 ,220.2868 ,244.4106 ,259.7251 ,242.9476 ,212.7702 ,170.6837 ,144.0166 ,110.2217 ,86.13691 ,73.32121 ,65.68997 ,49.36756 ,21.08786 ,-8.86027 ,-20.56797 ,-22.93935 ,-25.81802 ,-31.44315 ,-28.30069 ,-31.2315 ,-38.69105 ,-37.60079 ,-40.00331 ,-38.84226 ,-39.94817 ,-46.46653 ,-48.36992 
800n,11/14/2021,1:00:15 PM,0,="",0E,ZR2,1980.0,0,16,3,2,-4247.891 ,-4247.37 ,-4254.923 ,-4250.072 ,-4251.115 ,-4244.06 ,-4211.524 ,-4015.311 ,-3775.869 ,-3529.272 ,-3254.181 ,-3001.436 ,-2736.387 ,-2469.744 ,-2203.959 ,-1936.836 ,-1663.271 ,-1395.825 ,-1156.366 ,-883.6389 ,-715.9382 ,-643.2193 ,-621.3223 ,-568.9155 ,-533.7168 ,-482.7078 ,-436.5929 ,-384.1408 ,-342.8412 ,-315.6693 ,-281.457 ,-256.1887 ,-230.1452 ,-214.429 ,-204.0196 ,-191.2365 ,-180.6086 ,-163.4255 ,-148.7616 ,-134.2852 ,-119.9038 ,-88.97616 ,-63.94455 ,-46.87848 ,-38.32801 ,-30.82884 ,-25.72973 ,-22.33958 ,-18.38362 ,-15.45951 ,-11.68687 ,-9.28929 ,-6.10154 ,-3.69715 ,-1.63224 ,-0.52241 ,-3.48973 ,9.86934 ,-0.6029 ,7.77185 ,37.1924 ,146.3742 ,329.0638 ,605.4319 ,980.6394 ,1430.617 ,1953.725 ,2490.813 ,2999.798 ,3417.555 ,3723.215 ,3906.327 ,4005.26 ,4057.94 ,4083.92 ,4107.054 ,4125.208 ,4157.603 ,4187.528 ,4204.142 ,4214.911 ,4221.816 ,4226.351 ,4231.224 ,4232.497 ,4235.669 ,4240.353 ,4243.792 ,4246.039 ,4247.718 ,4248.964 ,4250.595 
800n,11/14/2021,1:00:37 PM,0,="",0E,XR3,1980.0,0,16,3,3,32.78464 ,41.22424 ,44.06952 ,25.50626 ,35.10201 ,15.23465 ,-36.34429 ,-278.0559 ,-398.6381 ,-490.126 ,-535.1257 ,-589.2115 ,-632.7491 ,-659.9262 ,-666.9097 ,-683.2306 ,-707.1399 ,-720.1738 ,-745.0933 ,-757.278 ,-751.3341 ,-759.0776 ,-771.9817 ,-687.1854 ,-621.1298 ,-592.1054 ,-509.6865 ,-434.154 ,-362.894 ,-295.0396 ,-225.1245 ,-180.4212 ,-126.1286 ,-90.11234 ,-58.82567 ,-27.97477 ,-17.95001 ,-7.95523 ,8.33844 ,4.9472 ,2.42145 ,4.3956 ,1.62306 ,-1.27438 ,-3.3432 ,-5.07418 ,-3.8593 ,-4.84951 ,-5.48277 ,-3.52939 ,-4.20269 ,-4.4606 ,-0.85365 ,-0.98901 ,-1.64311 ,2.45742 ,-1.86241 ,21.14713 ,-52.00147 ,-54.46374 ,-121.9304 ,-259.367 ,-439.4532 ,-603.4425 ,-698.5663 ,-739.2306 ,-738.0052 ,-657.6484 ,-545.2922 ,-414.3378 ,-279.4556 ,-176.1874 ,-106.1627 ,-58.76646 ,-48.7152 ,-39.6803 ,-37.89343 ,-37.12716 ,-38.26947 ,-38.07021 ,-41.38938 ,-40.67541 ,-42.5071 ,-42.0058 ,-40.79302 ,-40.20279 ,-40.87526 ,-40.35251 ,-40.31085 ,-37.40887 ,-35.07988 ,-34.42412 
800n,11/14/2021,1:00:37 PM,0,="",0E,YR3,1980.0,0,16,3,3,42.885 ,38.65051 ,46.57942 ,40.28594 ,56.72436 ,42.37633 ,55.54085 ,75.17617 ,142.2603 ,177.9794 ,226.0037 ,217.3534 ,248.4712 ,264.6593 ,308.8504 ,293.9086 ,307.5909 ,320.7656 ,340.2965 ,364.3143 ,339.1424 ,358.7716 ,383.6831 ,338.9722 ,357.8876 ,316.3923 ,309.7463 ,295.2165 ,271.4726 ,255.9378 ,239.7949 ,209.7592 ,194.6221 ,174.5075 ,154.7797 ,142.1092 ,132.0429 ,120.7275 ,104.6743 ,83.98498 ,80.45265 ,60.73526 ,38.80043 ,27.69502 ,19.04341 ,15.12182 ,13.95789 ,6.96047 ,10.57736 ,5.72121 ,3.10636 ,4.03226 ,1.07763 ,-2.50128 ,-0.35694 ,2.457 ,-9.691 ,8.50141 ,-23.67526 ,-13.11183 ,6.27473 ,29.82485 ,64.57481 ,119.1301 ,171.1546 ,220.9733 ,244.3686 ,256.8148 ,240.6639 ,206.73 ,172.478 ,142.545 ,121.0025 ,85.55531 ,78.08457 ,58.15733 ,50.20995 ,21.15567 ,0.85269 ,-8.98247 ,-20.05086 ,-21.60545 ,-24.94128 ,-24.92095 ,-23.57015 ,-28.76279 ,-32.7922 ,-36.24268 ,-37.82567 ,-39.68892 ,-40.92938 ,-42.0555 
800n,11/14/2021,1:00:37 PM,0,="",0E,ZR3,1980.0,0,16,3,3,-4256.744 ,-4265.032 ,-4250.721 ,-4255.698 ,-4254.136 ,-4255.493 ,-4223.702 ,-4027.507 ,-3774.451 ,-3530.58 ,-3265.846 ,-3005.461 ,-2737.858 ,-2474.653 ,-2209.176 ,-1948.207 ,-1676.296 ,-1411.399 ,-1167.767 ,-911.1363 ,-724.389 ,-659.1278 ,-623.2932 ,-581.568 ,-527.9563 ,-494.3382 ,-438.0795 ,-392.4519 ,-352.0367 ,-317.1449 ,-282.7371 ,-256.6849 ,-242.7487 ,-223.6273 ,-211.1815 ,-199.0014 ,-185.3388 ,-173.3926 ,-156.934 ,-142.7176 ,-127.4698 ,-96.20161 ,-69.60568 ,-55.03447 ,-46.42305 ,-38.85396 ,-32.93885 ,-29.43666 ,-26.35426 ,-25.15105 ,-22.03743 ,-17.39107 ,-12.91216 ,-11.67615 ,-8.81864 ,-6.49485 ,-6.69372 ,33.98537 ,0.94235 ,22.98454 ,51.04139 ,130.7758 ,321.095 ,605.8428 ,963.2946 ,1435.317 ,1950.04 ,2481.007 ,2983.057 ,3410.749 ,3712.152 ,3902.089 ,4000.413 ,4048.993 ,4078.021 ,4102.046 ,4120.608 ,4155.511 ,4186.155 ,4202.419 ,4212.181 ,4220.514 ,4227.06 ,4231.199 ,4235.025 ,4239.79 ,4242.115 ,4246.523 ,4249.543 ,4251.714 ,4252.597 ,4251.58 
800n,11/14/2021,1:00:59 PM,0,="",0E,XR4,1980.0,0,16,3,4,33.0106 ,38.90788 ,52.74724 ,50.09245 ,46.78916 ,18.13161 ,-76.27659 ,-276.6971 ,-405.7716 ,-463.8112 ,-538.9529 ,-582.7964 ,-621.8969 ,-644.5467 ,-660.2353 ,-696.6434 ,-706.8208 ,-740.1992 ,-747.0469 ,-767.3084 ,-758.2102 ,-709.8626 ,-649.6232 ,-707.3159 ,-636.6862 ,-575.0884 ,-498.6041 ,-435.3812 ,-360.8598 ,-317.0613 ,-230.134 ,-192.3265 ,-131.5258 ,-96.72305 ,-56.88594 ,-31.35819 ,-16.10946 ,-7.78509 ,-0.57927 ,11.2677 ,3.79456 ,4.12618 ,0.18453 ,-4.02851 ,-1.90525 ,-5.76134 ,-5.03505 ,-7.88308 ,-6.21933 ,-4.26126 ,-4.18405 ,-5.37464 ,-1.61406 ,-0.20113 ,0.04252 ,-0.11952 ,-4.13013 ,-21.79563 ,-0.98288 ,-53.06204 ,-135.9592 ,-276.8217 ,-447.0326 ,-578.9189 ,-695.5053 ,-741.9658 ,-732.7878 ,-657.6817 ,-547.4066 ,-413.0776 ,-290.1172 ,-171.4272 ,-107.4003 ,-62.34533 ,-41.50809 ,-34.81427 ,-26.65625 ,-35.05985 ,-34.69022 ,-35.83566 ,-33.57095 ,-32.94804 ,-35.4829 ,-37.36289 ,-33.05483 ,-34.21084 ,-32.87721 ,-33.02264 ,-35.48546 ,-36.27419 ,-34.52747 ,-35.83061 
