557689,2021-02-17,15:03:14,0,="",6834808E,XR1,2000.0,0,32,4,1,-2444.646 ,-2410.246 ,-2396.938 ,-2422.86 ,-2438.646 ,-2420.459 ,-2446.384 ,-2314.4 ,-1696.686 ,-1038.001 ,-484.176 ,5.4989 ,469.7841 ,922.2411 ,1353.896 ,1736.964 ,2118.574 ,2471.486 ,2828.596 ,3194.857 ,3409.522 ,3481.474 ,3526.639 ,3606.386 ,3713.425 ,3801.944 ,3769.147 ,3584.966 ,3353.403 ,3078.744 ,2880.735 ,2650.533 ,2382.991 ,2109.655 ,1875.32 ,1615.18 ,1361.912 ,1126.225 ,924.7105 ,703.8077 ,541.1004 ,298.3662 ,142.4147 ,83.06701 ,47.35656 ,31.68147 ,17.76069 ,10.0104 ,12.03516 ,9.3798 ,21.72217 ,33.4233 ,41.66551 ,43.7436 ,47.29442 ,75.86405 ,303.443 ,1056.646 ,2178.29 ,3266.502 ,4100.165 ,4741.37 ,5069.635 ,5154.505 ,4965.708 ,4629.755 ,4261.015 ,3881.475 ,3592.641 ,3311.458 ,3105.935 ,2805.892 ,2622.599 ,2560.073 ,2519.151 ,2507.463 ,2488.798 ,2489.082 ,2484.57 ,2493.308 
557689,2021-02-17,15:03:14,0,="",6834808E,YR1,2000.0,0,32,4,1,-54.40637 ,-68.61649 ,-69.1019 ,-72.06574 ,-74.54716 ,-82.57776 ,-67.48401 ,-57.33892 ,-6.4306 ,27.74596 ,-12.69765 ,-29.52591 ,-35.67114 ,-25.45714 ,-32.87271 ,-14.36882 ,17.41797 ,28.61992 ,16.17745 ,2.02656 ,16.25568 ,24.56084 ,25.3357 ,6.96629 ,-26.0314 ,-68.15493 ,-102.3965 ,-136.8796 ,-129.0329 ,-128.8648 ,-148.0897 ,-143.2483 ,-195.4539 ,-160.7311 ,-178.2107 ,-188.024 ,-171.1879 ,-172.8819 ,-154.4011 ,-125.6825 ,-97.88974 ,-61.44293 ,-32.32806 ,-26.92065 ,-13.61995 ,-5.70356 ,-6.96613 ,-4.99642 ,-9.79939 ,7.43336 ,-46.21595 ,-54.42649 ,-53.5585 ,-50.74839 ,-36.26011 ,-16.68632 ,11.96137 ,66.45711 ,111.4899 ,112.0397 ,111.1916 ,78.21792 ,31.87932 ,3.70857 ,-37.56159 ,-91.48504 ,-99.25754 ,-96.84905 ,-73.34287 ,-49.9056 ,-35.85155 ,24.22736 ,54.87139 ,70.24998 ,79.95951 ,84.42724 ,85.72258 ,92.52822 ,83.80089 ,83.41384 
557689,2021-02-17,15:03:14,0,="",6834808E,ZR1,2000.0,0,32,4,1,-118078.3 ,-118082.1 ,-118081.5 ,-118074.2 ,-118058.1 ,-118084.1 ,-118104.8 ,-117424.4 ,-112738.8 ,-103965.2 ,-94743.93 ,-85837.39 ,-77061.32 ,-68396.68 ,-59887.44 ,-51483.06 ,-43216.27 ,-35068.71 ,-27023.44 ,-19120.22 ,-13277.47 ,-10955.98 ,-9800.747 ,-7868.676 ,-5225.261 ,-2075.815 ,1142.706 ,3147.865 ,3346.554 ,3008.498 ,2774.825 ,2540.709 ,2337.405 ,2113.526 ,1888.141 ,1673.478 ,1451.646 ,1239.075 ,1046.886 ,825.6096 ,688.5443 ,436.0135 ,219.8889 ,136.3895 ,117.4583 ,100.3043 ,62.95718 ,44.47912 ,65.72594 ,34.10024 ,35.84102 ,49.24089 ,52.46699 ,51.37051 ,40.46131 ,110.2768 ,1158.925 ,6884.322 ,21140.48 ,40484.82 ,60212.01 ,78883.67 ,94979.4 ,107000.4 ,114547.6 ,118202.2 ,119441.3 ,119576.4 ,119447.8 ,119224.4 ,119004.3 ,118688 ,118445.8 ,118337.9 ,118257.7 ,118194.9 ,118165.2 ,118109.3 ,118090.3 ,118083.8 
557689,2021-02-17,15:03:27,0,="",6834808E,XR2,2000.0,0,32,4,2,-2488.719 ,-2506.596 ,-2483.312 ,-2479.98 ,-2453.224 ,-2414.745 ,-2382.836 ,-2270.732 ,-1679.451 ,-1021.879 ,-453.6461 ,33.28361 ,483.1724 ,942.0421 ,1377.374 ,1737.162 ,2099.968 ,2480.794 ,2845.247 ,3184.833 ,3419.241 ,3507.905 ,3546.329 ,3609.583 ,3688.446 ,3742.364 ,3696.086 ,3524.965 ,3341.395 ,3095.684 ,2870.962 ,2622.074 ,2366.035 ,2123.63 ,1875.225 ,1632.962 ,1345.191 ,1137.485 ,901.7799 ,706.5465 ,554.8325 ,302.2791 ,139.1943 ,86.9902 ,58.15524 ,36.91846 ,24.75726 ,21.4461 ,14.96596 ,-9.94977 ,-15.19173 ,-4.5374 ,-4.90435 ,-9.09219 ,-20.92961 ,-1.06692 ,255.1302 ,1036.608 ,2206.598 ,3309.448 ,4123.883 ,4741.728 ,5082.506 ,5163.843 ,5003.385 ,4651.805 ,4262.524 ,3920.989 ,3585.939 ,3334.275 ,3112.996 ,2806.527 ,2618.354 ,2551.732 ,2523.879 ,2499.503 ,2491.563 ,2479.888 ,2480.093 ,2479.631 
557689,2021-02-17,15:03:27,0,="",6834808E,YR2,2000.0,0,32,4,2,-113.7108 ,-98.90385 ,-99.41384 ,-104.8863 ,-122.2085 ,-102.4097 ,-118.6445 ,-115.1443 ,-54.62691 ,-9.28603 ,5.4013 ,-5.88857 ,-16.10667 ,0.5316 ,-2.28435 ,0.86613 ,16.70197 ,4.81047 ,-39.92952 ,-56.99955 ,-41.48334 ,-32.97627 ,-29.1802 ,-26.62589 ,-25.43163 ,-20.39894 ,-16.93411 ,-47.65722 ,-143.3905 ,-147.9078 ,-159.5831 ,-166.1098 ,-164.3146 ,-155.7808 ,-189.4766 ,-224.4144 ,-177.2419 ,-182.6093 ,-155.4936 ,-128.8255 ,-114.1552 ,-75.56765 ,-48.98293 ,-27.88563 ,-20.5079 ,-8.47989 ,-4.59955 ,0.58282 ,-3.12288 ,-6.38462 ,31.12629 ,16.26462 ,15.69651 ,14.52615 ,29.1327 ,38.45394 ,45.02546 ,91.751 ,118.888 ,113.4048 ,89.60565 ,44.59572 ,34.98481 ,-3.9999 ,-38.16755 ,-90.79166 ,-100.4947 ,-110.4372 ,-66.95389 ,-61.0175 ,-21.64161 ,26.92411 ,62.1398 ,75.21379 ,84.48668 ,84.32804 ,82.47014 ,97.14315 ,94.41113 ,107.3328 
557689,2021-02-17,15:03:27,0,="",6834808E,ZR2,2000.0,0,32,4,2,-118081.7 ,-118102.1 ,-118106 ,-118113.4 ,-118102.3 ,-118130.9 ,-118087.2 ,-117425 ,-112764.5 ,-103973.6 ,-94775.4 ,-85875.72 ,-77103.79 ,-68470.7 ,-59929.79 ,-51532.01 ,-43295.56 ,-35151.7 ,-27071.84 ,-19110.77 ,-13274.81 ,-10970.13 ,-9821.46 ,-7920.62 ,-5303.033 ,-2165.724 ,1062.276 ,3074.429 ,3295.871 ,2951.335 ,2741.708 ,2525.928 ,2330.385 ,2104.554 ,1843.536 ,1661.72 ,1431.844 ,1245.632 ,1038.653 ,829.1604 ,626.6784 ,433.2731 ,298.5907 ,191.8902 ,126.5787 ,80.15321 ,105.8938 ,85.06805 ,41.9954 ,27.54726 ,58.55262 ,73.46272 ,74.55237 ,76.022 ,64.96813 ,140.1529 ,1198.677 ,6887.147 ,21119.95 ,40487.53 ,60202.1 ,78858.3 ,94949.49 ,107001.5 ,114525.1 ,118223.1 ,119439.9 ,119554.2 ,119395.6 ,119166.7 ,118999 ,118698.3 ,118475.2 ,118375.8 ,118299.1 ,118235.5 ,118169.2 ,118140.1 ,118124.5 ,118122.4 
557689,2021-02-17,15:03:41,0,="",6834808E,XR3,2000.0,0,32,4,3,-2475.997 ,-2474.83 ,-2476.358 ,-2455.874 ,-2420.408 ,-2437.03 ,-2455.202 ,-2300.564 ,-1734.135 ,-1096.018 ,-506.4938 ,-32.2789 ,456.9057 ,932.6935 ,1367.037 ,1773.475 ,2078.084 ,2445.296 ,2826.452 ,3179.33 ,3404.091 ,3496.572 ,3543.399 ,3620.093 ,3708.389 ,3779.645 ,3757.3 ,3573.636 ,3329.49 ,3131.936 ,2849.722 ,2608.014 ,2375.261 ,2125.075 ,1851.893 ,1641.529 ,1367.772 ,1148.291 ,924.8486 ,712.8723 ,550.7607 ,297.803 ,149.9979 ,85.85342 ,56.43135 ,39.10632 ,26.49897 ,12.21458 ,12.39212 ,0.39904 ,4.31612 ,15.51956 ,17.89629 ,24.27399 ,33.96813 ,69.70838 ,302.4505 ,1063.974 ,2202.282 ,3242.964 ,4080.372 ,4684.529 ,5050.307 ,5165.029 ,4966.095 ,4656.913 ,4278.78 ,3898.018 ,3585.917 ,3324.824 ,3098.626 ,2816.199 ,2628.518 ,2562.692 ,2530.907 ,2509.627 ,2491.793 ,2478.79 ,2481.225 ,2466.736 
557689,2021-02-17,15:03:41,0,="",6834808E,YR3,2000.0,0,32,4,3,-95.08245 ,-126.6316 ,-114.1276 ,-101.842 ,-122.7811 ,-128.7047 ,-112.6334 ,-101.6494 ,-81.05151 ,-38.35857 ,-11.09578 ,45.10991 ,43.72895 ,37.42427 ,66.07287 ,-14.29431 ,-49.68084 ,-48.73537 ,-26.51215 ,-52.12575 ,-44.68411 ,-41.71953 ,-39.7265 ,-41.97409 ,-32.58605 ,-26.28565 ,-25.67417 ,-42.52253 ,-74.70573 ,-150.8773 ,-127.5988 ,-142.1482 ,-187.9483 ,-223.1576 ,-194.5582 ,-193.275 ,-182.3638 ,-171.3838 ,-146.2335 ,-139.1266 ,-112.3005 ,-58.57044 ,-40.40478 ,-19.85569 ,-7.79326 ,-4.11437 ,-6.61565 ,4.16202 ,5.29564 ,6.42666 ,30.02807 ,30.27171 ,29.61047 ,27.45539 ,21.97828 ,18.08032 ,25.5507 ,79.92031 ,136.5648 ,106.8255 ,129.4615 ,126.9331 ,55.94983 ,-29.84885 ,-50.33945 ,-90.75077 ,-108.45 ,-94.13492 ,-84.67581 ,-49.65601 ,-28.66676 ,13.16896 ,60.9412 ,76.51479 ,75.6189 ,82.7796 ,86.07944 ,88.40498 ,96.64329 ,87.76674 
557689,2021-02-17,15:03:41,0,="",6834808E,ZR3,2000.0,0,32,4,3,-118089.9 ,-118070.7 ,-118112.5 ,-118120.8 ,-118092.8 ,-118081.7 ,-118083.1 ,-117442.2 ,-112725.7 ,-103965.2 ,-94766.63 ,-85903.06 ,-77126.1 ,-68460.22 ,-59957.36 ,-51523.9 ,-43228.36 ,-35054.2 ,-27030.5 ,-19110.48 ,-13275.81 ,-10961.31 ,-9810.332 ,-7906.016 ,-5285.538 ,-2139.868 ,1105.983 ,3119.45 ,3326.098 ,3013.286 ,2756.116 ,2537.573 ,2297.929 ,2073.243 ,1866.113 ,1657.804 ,1418.489 ,1197.834 ,974.6004 ,814.5428 ,649.9035 ,397.023 ,223.5665 ,146.7605 ,104.6995 ,91.35533 ,60.19003 ,43.45681 ,25.61213 ,19.13072 ,12.5438 ,14.20081 ,17.92237 ,22.52559 ,32.75182 ,129.7243 ,1174.999 ,6858.049 ,21074.64 ,40457.53 ,60158.42 ,78883.22 ,94927.26 ,106976.3 ,114526.6 ,118214.1 ,119456.6 ,119607.8 ,119438.6 ,119215.6 ,119025.5 ,118715.1 ,118488 ,118346.7 ,118271.5 ,118223.6 ,118170 ,118122.7 ,118115.6 ,118081.9 
557689,2021-02-17,15:03:55,0,="",6834808E,XR4,2000.0,0,32,4,4,-2447.566 ,-2471.798 ,-2479.365 ,-2452.139 ,-2474.44 ,-2489.003 ,-2455.233 ,-2291.522 ,-1667.552 ,-993.6865 ,-452.6872 ,20.08192 ,479.921 ,933.1401 ,1342.095 ,1699.073 ,2035.74 ,2408.571 ,2814.309 ,3201.145 ,3444.071 ,3536.239 ,3582.036 ,3657.558 ,3754.8 ,3834.411 ,3797.797 ,3589.434 ,3316.655 ,3087.855 ,2850.16 ,2608.928 ,2378.689 ,2105.903 ,1886.08 ,1622.527 ,1363.445 ,1139.707 ,907.4621 ,699.334 ,548.8191 ,293.5989 ,145.6547 ,77.49392 ,50.54884 ,36.90404 ,36.44527 ,28.47969 ,21.54866 ,2.57945 ,4.73037 ,12.77402 ,10.64129 ,12.8746 ,7.30716 ,37.56806 ,286.9772 ,1039.227 ,2193.324 ,3260.92 ,4106.002 ,4749.584 ,5063.559 ,5175.612 ,5007.668 ,4666.142 ,4271.797 ,3915.487 ,3594.317 ,3311.625 ,3113.027 ,2814.641 ,2622.672 ,2563.425 ,2534.251 ,2508.769 ,2492.495 ,2483.144 ,2472.671 ,2458.737 
