
/> 
read_ramp 06031236
<CR>Time:2021/06/03 14:35Ramp data first polarity: 
314 315 316 315 315 315 315 315 315 315 316 314 315 315 315 316 315 315 315 315 315 315 316 315 314 315 314 314 316 315 314 316 315 316 315 315 316 315 315 315 315 315 316 315 316 315 315 315 316 315 314 316 315 315 316 314 315 316 315 315 315 316 315 316 322 315 320 320 321 321 323 325 326 326 329 330 331 333 333 335 336 337 338 340 340 341 342 343 344 345 347 347 349 350 351 352 353 355 355 356 358 359 360 361 361 363 365 365 366 368 368 369 370 371 372 373 374 376 377 378 379 379 380 382 383 384 386 386 387 389 390 390 392 394 394 395 396 397 398 399 400 401 403 403 405 406 406 407 408 409 410 411 413 413 415 416 417 418 419 420 421 421 423 424 425 426 427 428 429 430 431 432 434 433 435 436 437 438 439 440 441 442 443 444 445 446 447 448 449 450 452 453 453 454 455 456 458 458 460 460 461 462 463 463 465 466 467 468 470 469 470 472 473 473 475 475 477 478 478 479 481 481 482 483 484 484 486 487 488 489 489 490 491 492 493 494 495 496 497 498 498 499 500 502 501 502 504 503 504 505 5[Warning: Maximal number of bytes per line exceeded! Check the EOL (end-of-line) settings or increase the limit in the advanced terminal settings.]
read 0603
<CR>Time:2021/06/03 14:35
Hours Minutes Seconds  Nb_Samples    Aver. Current 
10 24 27 224 12981 
10 24 42 219 13042 
10 24 57 223 13042 
10 25 12 224 13042 
10 25 27 223 13042 
10 25 42 224 13042 
10 25 57 223 13042 
10 26 12 224 13042 
10 26 27 223 13042 
10 26 42 224 13042 
10 26 57 223 13042 
10 27 12 224 13042 
10 27 27 223 13042 
10 27 42 224 13042 
10 27 57 223 13042 
10 28 12 224 13042 
10 28 27 223 13042 
10 28 42 224 13042 
10 28 57 223 13042 
10 29 12 224 13042 
10 29 27 223 13042 
10 29 42 224 13042 
10 29 57 223 13042 
10 30 12 224 13042 
10 30 27 223 13042 
10 30 42 224 13042 
10 30 57 223 13042 
10 31 12 224 13042 
10 31 27 223 13042 
10 31 42 224 13042 
10 31 57 223 13042 
10 32 12 224 13042 
10 32 27 223 13042 
10 32 42 224 13042 
10 32 57 223 13042 
10 33 12 224 13042 
10 33 27 223 13042 
10 33 42 224 13042 
10 33 57 223 13042 
10 34 12 223 13042 
10 34 27 224 13042 
10 34 42 223 13042 
10 34 57 224 13042 
10 35 12 223 13042 
10 35 27 224 13042 
10 35 42 223 13042 
10 35 57 224 13042 
10 36 12 223 13042 
10 36 27 224 13042 
10 36 42 223 13042 
10 36 57 224 13042 
10 37 12 223 13042 
10 37 27 224 13042 
10 37 42 223 13042 
10 37 57 224 13042 
10 38 12 223 13042 
10 38 27 224 13042 
10 39 4 224 13042 
10 39 19 223 13042 
10 39 34 224 13042 
10 39 49 223 13042 
10 40 4 224 13042 
10 40 19 223 13042 
10 40 34 224 13042 
10 40 49 223 13042 
10 41 4 224 13042 
10 41 19 223 13042 
10 41 34 224 13042 
10 41 49 223 13042 
10 42 4 224 13042 
10 42 19 223 13042 
10 42 34 224 13042 
10 42 49 223 13042 
10 43 4 224 13042 
10 43 19 223 13042 
10 43 34 224 13042 
10 43 49 223 13042 
10 44 4 224 13042 
10 44 19 223 13042 
10 44 34 224 13042 
10 44 49 223 13042 
10 45 4 224 13042 
10 45 19 223 13042 
