0n,1/01/14,1:13:06 AM,0,="",750E,XR1,1980.0,0,32,1,1,6.37808 ,5.70881 ,7.78705 ,7.4704 ,6.64306 ,6.15314 ,6.05282 ,8.09661 ,5.14898 ,5.42155 ,5.65207 ,6.25801 ,6.07309 ,3.62653 ,4.17218 ,2.9836 ,4.62866 ,4.6778 ,5.04106 ,2.22313 ,3.63767 ,-1.10954 ,3.56421 ,0.23474 ,2.24568 ,0.29892 ,1.95201 ,-0.03546 ,1.98687 ,0.65483 ,-0.54621 ,2.15611 ,1.83376 ,0.12211 ,-0.35979 ,0.17989 ,0.3643 ,-0.40164 ,-0.30368 ,-0.39454 ,-0.59205 ,-0.14907 ,-0.98861 ,-0.9224 ,-0.49623 ,-0.6361 ,-0.4881 ,-0.58656 ,-0.82215 ,-0.78089 ,-1.13005 ,-0.04163 ,-0.28607 ,-1.01328 ,-3.50088 ,0.83342 ,1.11798 ,4.07971 ,-1.15514 ,-1.71606 ,-0.90238 ,-0.87058 ,0.08391 ,-0.99856 ,-2.72373 ,-2.24688 ,-4.49917 ,-5.16694 ,-5.39792 ,-6.1925 ,-6.40985 ,-6.24432 ,-6.52214 ,-5.88651 ,-5.2019 ,-5.7782 ,-5.88463 ,-6.53036 ,-6.54444 ,-6.34193 ,-6.65223 ,-6.27465 ,-5.66806 ,-6.01177 ,-5.88999 ,-6.23373 
0n,1/01/14,1:13:06 AM,0,="",750E,YR1,1980.0,0,32,1,1,2468.241 ,2466.63 ,2474.951 ,2470.458 ,2470.495 ,2441.385 ,1829.241 ,1544.356 ,1289.518 ,1036.446 ,805.5562 ,599.4309 ,378.486 ,185.0283 ,-7.7759 ,-203.2582 ,-363.2792 ,-556.1153 ,-732.3985 ,-891.4878 ,-797.7828 ,-706.1236 ,-676.6397 ,-663.696 ,-610.5094 ,-561.1832 ,-505.514 ,-464.0513 ,-419.7491 ,-376.7757 ,-337.2638 ,-295.1667 ,-255.0862 ,-219.817 ,-186.4592 ,-156.731 ,-129.4964 ,-108.4371 ,-86.02485 ,-65.32033 ,-50.74672 ,-22.74124 ,-10.08355 ,-6.6403 ,-3.50838 ,-3.07813 ,-4.83036 ,-2.44326 ,-1.83914 ,-0.94888 ,-2.64601 ,-2.72462 ,-1.76434 ,-4.58711 ,-109.2213 ,-328.3302 ,-607.5096 ,-887.7159 ,-1160.647 ,-1432.217 ,-1701.149 ,-1958.759 ,-2182.958 ,-2390.199 ,-2548.446 ,-2655.573 ,-2705.039 ,-2710.715 ,-2681.213 ,-2644.761 ,-2607.664 ,-2575.022 ,-2554.236 ,-2534.286 ,-2502.255 ,-2483.028 ,-2477.745 ,-2476.734 ,-2475.772 ,-2475.039 ,-2473.35 ,-2474.162 ,-2474.045 ,-2473.373 ,-2471.722 ,-2469.343 
0n,1/01/14,1:13:06 AM,0,="",750E,ZR1,1980.0,0,32,1,1,-35706.48 ,-35706.41 ,-35709.59 ,-35710.35 ,-35705.63 ,-35504.18 ,-31758.81 ,-28882.23 ,-26153.38 ,-23434.92 ,-20773.18 ,-18138.75 ,-15570.54 ,-13046 ,-10560.16 ,-8121.954 ,-5727.661 ,-3372.91 ,-1051.446 ,1128.298 ,1602.298 ,1483.846 ,1416.445 ,1323.17 ,1250.855 ,1159.13 ,1052.142 ,936.7177 ,834.4495 ,726.4399 ,631.8969 ,543.5329 ,457.4161 ,379.9747 ,310.6392 ,248.3626 ,197.2747 ,156.4618 ,120.0237 ,91.33911 ,68.00884 ,31.34572 ,9.87521 ,4.93256 ,2.70301 ,1.48627 ,-0.54828 ,1.13846 ,0.44869 ,-0.23511 ,-0.3225 ,-0.42402 ,-0.78246 ,16.89845 ,744.5877 ,1961.751 ,3472.476 ,5455.512 ,7762.048 ,10418.23 ,13522.07 ,16931.61 ,20605.33 ,24350.16 ,27877.44 ,30917.19 ,33226.39 ,34710.46 ,35494.19 ,35794.72 ,35873.79 ,35867.56 ,35841.73 ,35815.35 ,35766.85 ,35733.64 ,35725.44 ,35719.87 ,35715.97 ,35713.67 ,35710.19 ,35708.97 ,35708.4 ,35707.78 ,35706.02 ,35705.27 
0n,1/01/14,1:19:48 AM,0,="",750E,XR2,1980.0,0,32,1,2,-6285.585 ,-6282.544 ,-6291.846 ,-6288.129 ,-6293.834 ,-6310.366 ,-6415.341 ,-6028.839 ,-5676.732 ,-5290.303 ,-4909.293 ,-4509.831 ,-4097.614 ,-3701.628 ,-3307.164 ,-2888.028 ,-2507.873 ,-2113.672 ,-1714.819 ,-1333.415 ,-930.8283 ,-856.9046 ,-812.8599 ,-745.8577 ,-681.4541 ,-645.5012 ,-583.1384 ,-521.923 ,-471.5095 ,-424.1649 ,-371.0936 ,-324.7106 ,-282.4841 ,-241.4057 ,-200.3745 ,-165.504 ,-137.7567 ,-111.5477 ,-88.87803 ,-66.6727 ,-49.25895 ,-22.33622 ,-5.78748 ,-1.83149 ,-0.40537 ,0.1945 ,0.56001 ,0.89844 ,-0.07549 ,-1.27868 ,-0.53344 ,-0.11709 ,1.54119 ,-0.27764 ,-143.6069 ,-259.0878 ,-274.227 ,-151.4029 ,46.73445 ,382.9535 ,837.6861 ,1439.436 ,2149.587 ,2941.173 ,3753.442 ,4506.365 ,5135.595 ,5592.042 ,5882.932 ,6045.135 ,6130.092 ,6181.674 ,6212.724 ,6237.675 ,6267.658 ,6283.199 ,6288.802 ,6289.793 ,6288.474 ,6289.615 ,6290.218 ,6288.997 ,6290.295 ,6289.553 ,6289.137 ,6287.074 
0n,1/01/14,1:19:48 AM,0,="",750E,YR2,1980.0,0,32,1,2,2476.635 ,2492.637 ,2473.996 ,2465.857 ,2470.335 ,2442.066 ,1838.812 ,1550.243 ,1279.874 ,1042.683 ,817.7849 ,597.3279 ,384.0448 ,179.7055 ,-22.05604 ,-200.3419 ,-387.7084 ,-559.3299 ,-729.1357 ,-869.6775 ,-788.182 ,-744.1267 ,-688.7256 ,-653.6324 ,-596.7402 ,-564.9516 ,-500.0748 ,-461.7731 ,-411.734 ,-359.0595 ,-323.5894 ,-285.7432 ,-250.142 ,-213.5752 ,-182.8258 ,-150.0448 ,-126.6055 ,-101.5574 ,-78.00967 ,-61.89678 ,-47.4448 ,-23.37295 ,-9.09438 ,-4.10361 ,-2.24747 ,-2.14759 ,-1.41169 ,-0.26637 ,-2.04052 ,-1.86095 ,-2.0889 ,-0.40708 ,-0.74886 ,11.33758 ,-89.57892 ,-329.9337 ,-614.0284 ,-894.3098 ,-1164.243 ,-1428.9 ,-1699.64 ,-1962.467 ,-2194.573 ,-2380.035 ,-2551.765 ,-2652.254 ,-2700.323 ,-2703.28 ,-2676.738 ,-2641.15 ,-2604.615 ,-2575.223 ,-2551.278 ,-2533.368 ,-2500.592 ,-2481.579 ,-2477.789 ,-2475.341 ,-2473.221 ,-2472.565 ,-2472.829 ,-2472.502 ,-2472.931 ,-2473.543 ,-2472.187 ,-2472.411 
0n,1/01/14,1:19:48 AM,0,="",750E,ZR2,1980.0,0,32,1,2,-35699.59 ,-35708.97 ,-35698.5 ,-35704.9 ,-35701.98 ,-35510 ,-31765.88 ,-28880.9 ,-26152.38 ,-23437.03 ,-20767.94 ,-18140.67 ,-15569.04 ,-13047.08 ,-10573.81 ,-8119.474 ,-5734.037 ,-3369.109 ,-1048.478 ,1129.943 ,1589.695 ,1449.734 ,1424.799 ,1343.842 ,1249.522 ,1149.962 ,1052.161 ,936.8844 ,834.924 ,734.8643 ,635.4535 ,538.5079 ,455.319 ,372.8795 ,306.9104 ,246.6158 ,194.0301 ,150.5915 ,117.4056 ,90.07165 ,67.10355 ,31.04231 ,11.29871 ,6.38711 ,3.71791 ,2.87753 ,2.42698 ,0.93154 ,0.5305 ,2.21568 ,0.48364 ,0.41858 ,0.54916 ,1.99515 ,717.5838 ,1960.244 ,3477.745 ,5457.729 ,7748.873 ,10439.24 ,13519.15 ,16941.67 ,20622 ,24345.92 ,27875.53 ,30926.23 ,33230.63 ,34714.52 ,35487.73 ,35793.63 ,35865.1 ,35859.54 ,35837.78 ,35809.21 ,35765.04 ,35733.91 ,35724.87 ,35719.07 ,35715.75 ,35712.89 ,35709.57 ,35707.44 ,35706.57 ,35704.18 ,35702.2 ,35701.72 
0n,1/01/14,1:20:26 AM,0,="",750E,XR3,1980.0,0,32,1,3,-7694.404 ,-9685.377 ,-9665.2 ,-9614.739 ,-9692.94 ,-9642.532 ,-9757.478 ,-9542.563 ,-9159.858 ,-8763.011 ,-8389.368 ,-8046.983 ,-7630.602 ,-7247.3 ,-6895.624 ,-6461.691 ,-6052.001 ,-5628.408 ,-5244.915 ,-4892.526 ,-4470.235 ,-4362.702 ,-4326.108 ,-4262.074 ,-4195.587 ,-4160.73 ,-4132.821 ,-4080.135 ,-4020.606 ,-3977.797 ,-3926.044 ,-3901.159 ,-3845.426 ,-3799.245 ,-3755.775 ,-3840.164 ,-3860.396 ,-3836.285 ,-3939.248 ,-3931.232 ,-3763.306 ,-3487.124 ,-3361.824 ,-2799.176 ,-3009.3 ,-3603.115 ,-3775.918 ,-3358.012 ,-2980.899 ,-2668.26 ,-1189.037 ,-32.89467 ,1161.517 ,1117.82 ,901.8942 ,803.7176 ,811.3628 ,893.1559 ,1092.196 ,1444.806 ,1912.968 ,2470.332 ,3169.399 ,4000.954 ,4796.116 ,5537.961 ,6195.663 ,6627.342 ,6949.016 ,6855.96 ,6718.331 ,6639.16 ,6472.371 ,6594.978 ,6687.565 ,6851.504 ,7534.238 ,8144.722 ,8314.282 ,8091.002 ,8443.459 ,8899.165 ,9542.925 ,9533.115 ,9862.859 ,9968.128 
0n,1/01/14,1:20:26 AM,0,="",750E,YR3,1980.0,0,32,1,3,2472.297 ,2477.6 ,2468.046 ,2468.538 ,2470.749 ,2428.062 ,1826.157 ,1543.086 ,1282.26 ,1041.206 ,808.942 ,599.6797 ,390.9959 ,185.3571 ,-5.60394 ,-200.7224 ,-385.047 ,-556.7532 ,-725.6566 ,-885.6518 ,-798.1841 ,-723.9371 ,-674.9526 ,-648.5711 ,-615.5669 ,-560.9583 ,-506.5728 ,-467.3816 ,-420.9211 ,-372.0272 ,-325.1397 ,-282.4774 ,-250.9318 ,-209.6997 ,-178.77 ,-148.111 ,-122.3885 ,-97.5061 ,-79.27929 ,-62.02773 ,-47.77803 ,-21.8825 ,-4.87175 ,-0.93728 ,1.31733 ,0.2643 ,-0.54788 ,0.11673 ,1.47823 ,0.7029 ,1.47608 ,0.33789 ,-0.45612 ,-12.42685 ,-113.1225 ,-336.8291 ,-602.6577 ,-880.096 ,-1162.196 ,-1429.556 ,-1699.255 ,-1944.118 ,-2187.943 ,-2388.241 ,-2550.571 ,-2645.935 ,-2699.576 ,-2700.235 ,-2671.373 ,-2639.184 ,-2600.092 ,-2575.243 ,-2548.127 ,-2526.855 ,-2496.856 ,-2480.951 ,-2477.187 ,-2474.47 ,-2474.359 ,-2473.891 ,-2472.835 ,-2471.97 ,-2473.604 ,-2473.298 ,-2472.401 ,-2472.365 
0n,1/01/14,1:20:26 AM,0,="",750E,ZR3,1980.0,0,32,1,3,-35711.78 ,-35704.98 ,-35709.34 ,-35710.11 ,-35699.19 ,-35507.11 ,-31761.3 ,-28887.59 ,-26154.79 ,-23437.49 ,-20768.73 ,-18146.99 ,-15575.73 ,-13040.57 ,-10563.91 ,-8129.45 ,-5733.945 ,-3380.673 ,-1057.705 ,1115.661 ,1591.344 ,1437.99 ,1408.197 ,1323.172 ,1252.009 ,1145.603 ,1041.701 ,940.5102 ,831.4455 ,732.4027 ,625.8567 ,536.9737 ,448.9641 ,370.684 ,300.9233 ,242.7147 ,190.5976 ,148.9268 ,114.8693 ,85.66126 ,62.78123 ,27.6322 ,9.48697 ,4.55094 ,2.90905 ,-0.61115 ,-1.43715 ,-1.57842 ,-1.58892 ,0.10021 ,0.38592 ,2.56582 ,2.76099 ,19.28675 ,752.8763 ,1963.919 ,3485.348 ,5461.37 ,7754.338 ,10435.54 ,13529.17 ,16948.16 ,20624.88 ,24356.05 ,27894.67 ,30944.32 ,33234.64 ,34719.12 ,35487.16 ,35796.03 ,35873.05 ,35867.48 ,35841.39 ,35817.36 ,35770.28 ,35738.41 ,35728.94 ,35725.59 ,35719.99 ,35718.09 ,35715.27 ,35713.65 ,35712.68 ,35710.88 ,35708.44 ,35707.88 
0n,1/01/14,1:26:54 AM,0,="",750E,XR4,1980.0,0,32,1,4,-6296.132 ,-6281.954 ,-6287.587 ,-6280.777 ,-6299.706 ,-6322.088 ,-6414.226 ,-6020.086 ,-5669.644 ,-5293.777 ,-4902.291 ,-4515.592 ,-4104.738 ,-3699.661 ,-3298.24 ,-2899.26 ,-2494.626 ,-2116.045 ,-1721.14 ,-1318.907 ,-947.8707 ,-855.6127 ,-815.9935 ,-756.6643 ,-693.8389 ,-632.1026 ,-573.7322 ,-527.9369 ,-475.4119 ,-426.2794 ,-369.4752 ,-326.7202 ,-287.4286 ,-239.2207 ,-205.367 ,-167.0179 ,-137.8705 ,-110.1771 ,-85.98472 ,-64.48918 ,-48.28981 ,-21.74304 ,-7.89895 ,-3.61598 ,-2.40397 ,-0.89037 ,-1.4977 ,-0.76673 ,0.31168 ,-0.49247 ,-0.70316 ,-0.44465 ,-4.28837 ,-4.22537 ,-154.8543 ,-263.4424 ,-278.4321 ,-155.5978 ,44.62784 ,372.4125 ,843.1544 ,1439.284 ,2151.375 ,2941.694 ,3748.218 ,4501.348 ,5133.469 ,5588.078 ,5882.268 ,6042.883 ,6128.328 ,6177.786 ,6211.237 ,6234.556 ,6266.622 ,6281.611 ,6287.131 ,6287.588 ,6289.493 ,6289.106 ,6287.458 ,6287.134 ,6286.128 ,6287.904 ,6288.244 ,6290.54 
